augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,shots,eval_subset,heldout_train_positives
random_feasible_v2,0.9333964358157212,0.997688974323948,0.000288422446821,8,amlnet,lightgbm,0.000296332787195,0.9033189033189032,layering,1,0.90318856215543,0.909883720930232,0.896848137535816,0.945558739255014,0.951289398280802,0.75,0,349,385,653543,13.984603643417358,0.876399452018059,0.995232233943156,0.000321260520581,0.000331966436112,0.8700361010830321,0.87193027633927,296,0.934108527131782,0.824324324324324,0.905405405405405,0.9425675675675672,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.932816516673707,0.9965971932607972,0.000269042556005,8,amlnet,lightgbm,0.000274813509114,0.906474820143884,layering,1,0.9063339551941072,0.910404624277456,0.905444126074498,0.945558739255014,0.959885386819484,0.75,1,349,385,653543,13.71883988380432,0.87407476053413,0.991877154833059,0.00032195766822,0.000321157473527,0.868468468468468,0.8702424727605631,296,0.93050193050193,0.837837837837837,0.9020270270270272,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.935115110356454,0.997516218489192,0.000251260598647,8,amlnet,lightgbm,0.000248125793516,0.915697674418604,layering,1,0.9156614826423072,0.929203539823008,0.908309455587392,0.945558739255014,0.95702005730659,0.75,2,349,385,653543,11.855088472366331,0.877741580781721,0.994265663565644,0.000312713277875,0.000312482910917,0.869090909090909,0.871477573331711,296,0.9409448818897632,0.8344594594594591,0.912162162162162,0.945945945945945,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.93702735828106,0.996491717535454,0.000266008692914,8,amlnet,lightgbm,0.00027431094146,0.910128388017118,layering,1,0.9099920054203512,0.90625,0.911174785100286,0.945558739255014,0.954154727793696,0.75,3,349,385,653543,14.3957257270813,0.8719447557414741,0.992167968817911,0.000310471009812,0.000314913457716,0.8741007194244601,0.875782990695519,296,0.934615384615384,0.8344594594594591,0.9020270270270272,0.932432432432432,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.9350595286081412,0.9957555072423212,0.000268273898484,8,amlnet,lightgbm,0.000271626013781,0.904422253922967,layering,1,0.904276628803353,0.9005681818181811,0.908309455587392,0.94269340974212,0.948424068767908,0.75,5,349,385,653543,12.839524269104004,0.882283617344309,0.989828006695287,0.000307819378895,0.000309542899238,0.8725314183123871,0.874100750511788,296,0.93103448275862,0.8412162162162161,0.912162162162162,0.93581081081081,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.9326291170449532,0.9962558684943772,0.000269124510069,8,amlnet,lightgbm,0.000279534059747,0.9088277858176552,layering,1,0.908729835762854,0.91812865497076,0.89971346704871,0.945558739255014,0.954154727793696,0.75,4,349,385,653543,14.02906894683838,0.876330450924207,0.992365042442232,0.000317320922354,0.000321177635129,0.871609403254972,0.8736279156729131,296,0.937743190661478,0.820945945945945,0.9087837837837832,0.939189189189189,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.9352934603574632,0.997970918798108,0.00027676436216,8,amlnet,lightgbm,0.000275660326609,0.901449275362318,layering,1,0.9013538439609532,0.912023460410557,0.896848137535816,0.945558739255014,0.965616045845272,0.75,6,349,385,653543,12.331405878067017,0.8700425831984601,0.9944946359216912,0.000323452601876,0.000316018211746,0.866425992779783,0.868307040287088,296,0.930232558139534,0.831081081081081,0.898648648648648,0.949324324324324,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.9310373997759872,0.995916103941844,0.000299822602529,8,amlnet,lightgbm,0.000311539856536,0.898134863701578,layering,1,0.8979726669379091,0.8994252873563211,0.896848137535816,0.945558739255014,0.954154727793696,0.75,7,349,385,653543,13.588477373123167,0.868456947369812,0.9911648041532732,0.00032178211927,0.000325521539756,0.866906474820143,0.8685644102818171,296,0.9269230769230772,0.8277027027027021,0.905405405405405,0.9256756756756752,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.933864965479182,0.9965776214638032,0.000287864320912,8,amlnet,lightgbm,0.000289846629715,0.901734104046242,layering,1,0.9016118850486092,0.909620991253644,0.89971346704871,0.948424068767908,0.95702005730659,0.75,8,349,385,653543,14.00626015663147,0.8745846736988191,0.9909487309923912,0.000325508658776,0.000331415238399,0.862815884476534,0.8646838042349061,296,0.926356589147286,0.8344594594594591,0.9087837837837832,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
random_feasible_v2,0.93597077984158,0.99610449483138,0.000260168321816,8,amlnet,lightgbm,0.000272750473072,0.912981455064194,layering,1,0.91284969372885,0.9090909090909092,0.916905444126074,0.94269340974212,0.951289398280802,0.75,9,349,385,653543,13.989477396011353,0.8753077752542631,0.9914118912635412,0.000299323053094,0.00030808079664,0.8801431127012521,0.8815310947721721,296,0.935361216730038,0.8344594594594591,0.9020270270270272,0.939189189189189,cikm_v4_heldout_layering_10seed,0,,
hard_projected_v2,0.9449026493383692,0.996150307187681,0.000248189322274,8,amlnet,lightgbm,0.000268618375502,0.9187675070028012,layering,1,0.918865808325774,0.8986301369863011,0.92836676217765,0.948424068767908,0.95702005730659,0.75,0,349,385,653543,15.412303924560549,0.9074375312551052,0.993060085537652,0.000260899370508,0.000263217992281,0.891938250428816,0.891900123096908,296,0.9059233449477352,0.881756756756756,0.922297297297297,0.929054054054054,cikm_v4_heldout_layering_10seed,0,,
