detector,augmentation,seed,time_bucket,auprc,recall_at_1pct_fpr,positives,rows
xgboost,feature_noise_v2,4,Q2,0.9821208639779857,1.0,53,54493
xgboost,feature_noise_v2,4,Q3,0.8109040342363548,0.8536585365853658,82,54493
xgboost,feature_noise_v2,4,Q4 latest,0.9832020731319814,0.9846153846153847,195,54494
xgboost,feature_noise_v2,5,Q1 earliest,0.6577790547947702,0.7368421052631579,19,54494
xgboost,feature_noise_v2,5,Q2,0.9840461251760415,1.0,53,54493
xgboost,feature_noise_v2,5,Q3,0.8137506450744602,0.8536585365853658,82,54493
xgboost,feature_noise_v2,5,Q4 latest,0.9832893779954446,0.9846153846153847,195,54494
xgboost,feature_noise_v2,6,Q1 earliest,0.657208215771615,0.7368421052631579,19,54494
xgboost,feature_noise_v2,6,Q2,0.979319383717562,1.0,53,54493
xgboost,feature_noise_v2,6,Q3,0.8144373323827112,0.8658536585365854,82,54493
xgboost,feature_noise_v2,6,Q4 latest,0.981886149504543,0.9846153846153847,195,54494
xgboost,feature_noise_v2,7,Q1 earliest,0.6536660391618553,0.7368421052631579,19,54494
xgboost,feature_noise_v2,7,Q2,0.9782681879861657,1.0,53,54493
xgboost,feature_noise_v2,7,Q3,0.8140692881240587,0.8536585365853658,82,54493
xgboost,feature_noise_v2,7,Q4 latest,0.9823329382659146,0.9846153846153847,195,54494
xgboost,feature_noise_v2,8,Q1 earliest,0.6605838751223025,0.7368421052631579,19,54494
xgboost,feature_noise_v2,8,Q2,0.9873767048420997,1.0,53,54493
xgboost,feature_noise_v2,8,Q3,0.8135313512078045,0.8414634146341463,82,54493
xgboost,feature_noise_v2,8,Q4 latest,0.9836919059169128,0.9846153846153847,195,54494
xgboost,feature_noise_v2,9,Q1 earliest,0.6508657199390063,0.7894736842105263,19,54494
xgboost,feature_noise_v2,9,Q2,0.9835170985225891,1.0,53,54493
xgboost,feature_noise_v2,9,Q3,0.8065488461754594,0.8536585365853658,82,54493
xgboost,feature_noise_v2,9,Q4 latest,0.9837195895904614,0.9846153846153847,195,54494
xgboost,hard_projected_v2,0,Q1 earliest,0.7331057177886345,0.8947368421052632,19,54494
xgboost,hard_projected_v2,0,Q2,0.9943611485474694,1.0,53,54493
xgboost,hard_projected_v2,0,Q3,0.8442740566674622,0.8658536585365854,82,54493
xgboost,hard_projected_v2,0,Q4 latest,0.9836391358507728,0.9846153846153847,195,54494
xgboost,hard_projected_v2,1,Q1 earliest,0.7175675997522557,0.7894736842105263,19,54494
xgboost,hard_projected_v2,1,Q2,0.993517704394508,1.0,53,54493
xgboost,hard_projected_v2,1,Q3,0.8541511522337429,0.8780487804878049,82,54493
xgboost,hard_projected_v2,1,Q4 latest,0.98300289823228,0.9846153846153847,195,54494
xgboost,hard_projected_v2,2,Q1 earliest,0.7205768455445797,0.8947368421052632,19,54494
xgboost,hard_projected_v2,2,Q2,0.9934393860559756,1.0,53,54493
xgboost,hard_projected_v2,2,Q3,0.848532380899513,0.8536585365853658,82,54493
xgboost,hard_projected_v2,2,Q4 latest,0.9818165605459359,0.9846153846153847,195,54494
xgboost,hard_projected_v2,3,Q1 earliest,0.7579305683022194,0.8421052631578947,19,54494
xgboost,hard_projected_v2,3,Q2,0.9943801922798007,1.0,53,54493
xgboost,hard_projected_v2,3,Q3,0.8515105286329976,0.8536585365853658,82,54493
xgboost,hard_projected_v2,3,Q4 latest,0.9844834068472498,0.9846153846153847,195,54494
xgboost,hard_projected_v2,4,Q1 earliest,0.7548539101851064,0.9473684210526315,19,54494
xgboost,hard_projected_v2,4,Q2,0.9954278882733639,1.0,53,54493
xgboost,hard_projected_v2,4,Q3,0.8595923289923184,0.8902439024390244,82,54493
xgboost,hard_projected_v2,4,Q4 latest,0.9838563060928922,0.9846153846153847,195,54494
xgboost,hard_projected_v2,5,Q1 earliest,0.7465052713111868,0.8421052631578947,19,54494
xgboost,hard_projected_v2,5,Q2,0.9948891444878872,1.0,53,54493
xgboost,hard_projected_v2,5,Q3,0.8487518630308357,0.8536585365853658,82,54493
xgboost,hard_projected_v2,5,Q4 latest,0.9815146121806031,0.9846153846153847,195,54494
xgboost,hard_projected_v2,6,Q1 earliest,0.7357278661282628,0.8421052631578947,19,54494
xgboost,hard_projected_v2,6,Q2,0.9892271813598976,1.0,53,54493
xgboost,hard_projected_v2,6,Q3,0.844686217289329,0.8536585365853658,82,54493
xgboost,hard_projected_v2,6,Q4 latest,0.9837532404938586,0.9846153846153847,195,54494
xgboost,hard_projected_v2,7,Q1 earliest,0.740795187817805,0.8947368421052632,19,54494
xgboost,hard_projected_v2,7,Q2,0.995128121494179,1.0,53,54493
xgboost,hard_projected_v2,7,Q3,0.8517777365684485,0.8536585365853658,82,54493
xgboost,hard_projected_v2,7,Q4 latest,0.9847412831118487,0.9846153846153847,195,54494
xgboost,hard_projected_v2,8,Q1 earliest,0.7661293867997498,0.9473684210526315,19,54494
xgboost,hard_projected_v2,8,Q2,0.9960382321932251,1.0,53,54493
xgboost,hard_projected_v2,8,Q3,0.8539869376217518,0.8658536585365854,82,54493
xgboost,hard_projected_v2,8,Q4 latest,0.985054189546067,0.9846153846153847,195,54494
xgboost,hard_projected_v2,9,Q1 earliest,0.7473610580214493,0.8421052631578947,19,54494
xgboost,hard_projected_v2,9,Q2,0.9943286159918788,1.0,53,54493
xgboost,hard_projected_v2,9,Q3,0.8505660164895954,0.8536585365853658,82,54493
xgboost,hard_projected_v2,9,Q4 latest,0.9843435314661749,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,0,Q1 earliest,0.6707058794539987,0.7894736842105263,19,54494
xgboost,mixup_repaired_v2,0,Q2,0.9896674203832916,1.0,53,54493
xgboost,mixup_repaired_v2,0,Q3,0.8236899825833804,0.8658536585365854,82,54493
xgboost,mixup_repaired_v2,0,Q4 latest,0.9833120038325281,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,1,Q1 earliest,0.6798330499370364,0.8421052631578947,19,54494
xgboost,mixup_repaired_v2,1,Q2,0.9882133811248435,1.0,53,54493
xgboost,mixup_repaired_v2,1,Q3,0.82725240532662,0.8658536585365854,82,54493
xgboost,mixup_repaired_v2,1,Q4 latest,0.9835777359377292,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,2,Q1 earliest,0.6711859960133901,0.7894736842105263,19,54494
xgboost,mixup_repaired_v2,2,Q2,0.9864664349638684,1.0,53,54493
xgboost,mixup_repaired_v2,2,Q3,0.8226103876757158,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,2,Q4 latest,0.9827229565297507,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,3,Q1 earliest,0.6501479855296768,0.8421052631578947,19,54494
xgboost,mixup_repaired_v2,3,Q2,0.978066187224639,1.0,53,54493
xgboost,mixup_repaired_v2,3,Q3,0.8276544913046286,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,3,Q4 latest,0.9838498321244045,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,4,Q1 earliest,0.6600880314876527,0.7894736842105263,19,54494
xgboost,mixup_repaired_v2,4,Q2,0.9817598821738276,1.0,53,54493
xgboost,mixup_repaired_v2,4,Q3,0.8068491040691388,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,4,Q4 latest,0.9832876856267454,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,5,Q1 earliest,0.6434361411773925,0.8421052631578947,19,54494
xgboost,mixup_repaired_v2,5,Q2,0.9658595723102028,1.0,53,54493
xgboost,mixup_repaired_v2,5,Q3,0.7990201353904375,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,5,Q4 latest,0.9809528939170312,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,6,Q1 earliest,0.6615273124194755,0.7894736842105263,19,54494
xgboost,mixup_repaired_v2,6,Q2,0.9808308178521459,1.0,53,54493
xgboost,mixup_repaired_v2,6,Q3,0.811254267584548,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,6,Q4 latest,0.9828253547484176,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,7,Q1 earliest,0.6864957177394213,0.7368421052631579,19,54494
xgboost,mixup_repaired_v2,7,Q2,0.9870693021164719,1.0,53,54493
xgboost,mixup_repaired_v2,7,Q3,0.8331970505731937,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,7,Q4 latest,0.9837532452423947,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,8,Q1 earliest,0.6937164461200367,0.8947368421052632,19,54494
xgboost,mixup_repaired_v2,8,Q2,0.9923571249320418,1.0,53,54493
xgboost,mixup_repaired_v2,8,Q3,0.8336549830784638,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,8,Q4 latest,0.9839409413736465,0.9846153846153847,195,54494
xgboost,mixup_repaired_v2,9,Q1 earliest,0.6908311500395883,0.8421052631578947,19,54494
xgboost,mixup_repaired_v2,9,Q2,0.9835944464400301,1.0,53,54493
xgboost,mixup_repaired_v2,9,Q3,0.8315552093957819,0.8536585365853658,82,54493
xgboost,mixup_repaired_v2,9,Q4 latest,0.9838171046946234,0.9846153846153847,195,54494
xgboost,mixup_v2,0,Q1 earliest,0.7032812865072979,0.9473684210526315,19,54494
xgboost,mixup_v2,0,Q2,0.9935474515458108,1.0,53,54493
xgboost,mixup_v2,0,Q3,0.8297718854719692,0.8658536585365854,82,54493
xgboost,mixup_v2,0,Q4 latest,0.9845047852950538,0.9846153846153847,195,54494
xgboost,mixup_v2,1,Q1 earliest,0.6756475280575581,0.8947368421052632,19,54494
xgboost,mixup_v2,1,Q2,0.9865441297083735,1.0,53,54493
xgboost,mixup_v2,1,Q3,0.8339468655645622,0.8902439024390244,82,54493
xgboost,mixup_v2,1,Q4 latest,0.9843610031358794,0.9846153846153847,195,54494
xgboost,mixup_v2,2,Q1 earliest,0.6842638854496609,0.7894736842105263,19,54494
xgboost,mixup_v2,2,Q2,0.9890275430143891,1.0,53,54493
xgboost,mixup_v2,2,Q3,0.8267302831790521,0.8536585365853658,82,54493
xgboost,mixup_v2,2,Q4 latest,0.9835671341563313,0.9846153846153847,195,54494
xgboost,mixup_v2,3,Q1 earliest,0.7076201636239347,0.9473684210526315,19,54494
xgboost,mixup_v2,3,Q2,0.986249405041099,1.0,53,54493
xgboost,mixup_v2,3,Q3,0.8311034727314996,0.8536585365853658,82,54493
xgboost,mixup_v2,3,Q4 latest,0.9847723465952518,0.9846153846153847,195,54494
xgboost,mixup_v2,4,Q1 earliest,0.6630648947351014,0.8421052631578947,19,54494
xgboost,mixup_v2,4,Q2,0.9835392066947097,1.0,53,54493
xgboost,mixup_v2,4,Q3,0.8378348407499564,0.8536585365853658,82,54493
xgboost,mixup_v2,4,Q4 latest,0.9840855173137266,0.9846153846153847,195,54494
xgboost,mixup_v2,5,Q1 earliest,0.6889915197021742,0.8947368421052632,19,54494
xgboost,mixup_v2,5,Q2,0.9831621783396105,1.0,53,54493
xgboost,mixup_v2,5,Q3,0.8201327123559552,0.8658536585365854,82,54493
xgboost,mixup_v2,5,Q4 latest,0.985115543277813,0.9846153846153847,195,54494
xgboost,mixup_v2,6,Q1 earliest,0.7270652042768329,0.8947368421052632,19,54494
xgboost,mixup_v2,6,Q2,0.9940759942979699,1.0,53,54493
xgboost,mixup_v2,6,Q3,0.8474080175218199,0.8658536585365854,82,54493
xgboost,mixup_v2,6,Q4 latest,0.9845975055641446,0.9846153846153847,195,54494
xgboost,mixup_v2,7,Q1 earliest,0.7004679778859694,0.7894736842105263,19,54494
xgboost,mixup_v2,7,Q2,0.9918465509185765,1.0,53,54493
xgboost,mixup_v2,7,Q3,0.8463522743759693,0.8780487804878049,82,54493
xgboost,mixup_v2,7,Q4 latest,0.984615342926326,0.9846153846153847,195,54494
xgboost,mixup_v2,8,Q1 earliest,0.7589668640982746,0.9473684210526315,19,54494
xgboost,mixup_v2,8,Q2,0.993918126588791,1.0,53,54493
xgboost,mixup_v2,8,Q3,0.8508250155411524,0.8902439024390244,82,54493
xgboost,mixup_v2,8,Q4 latest,0.9846805819698934,0.9846153846153847,195,54494
xgboost,mixup_v2,9,Q1 earliest,0.7066766253084631,0.8947368421052632,19,54494
xgboost,mixup_v2,9,Q2,0.9859231808465236,1.0,53,54493
xgboost,mixup_v2,9,Q3,0.8363104659987932,0.8658536585365854,82,54493
xgboost,mixup_v2,9,Q4 latest,0.985148743983505,0.9846153846153847,195,54494
xgboost,none,0,Q1 earliest,0.6509934407724681,0.7368421052631579,19,54494
xgboost,none,0,Q2,0.982386476183323,1.0,53,54493
xgboost,none,0,Q3,0.8084783186398036,0.8414634146341463,82,54493
xgboost,none,0,Q4 latest,0.9822538244564047,0.9846153846153847,195,54494
xgboost,none,1,Q1 earliest,0.6478701521003739,0.7894736842105263,19,54494
xgboost,none,1,Q2,0.9783569149583002,1.0,53,54493
xgboost,none,1,Q3,0.8088130876997777,0.8536585365853658,82,54493
xgboost,none,1,Q4 latest,0.9814682182664477,0.9846153846153847,195,54494
xgboost,none,2,Q1 earliest,0.650048185434589,0.7894736842105263,19,54494
xgboost,none,2,Q2,0.9766329792220565,1.0,53,54493
xgboost,none,2,Q3,0.811030764556315,0.8658536585365854,82,54493
xgboost,none,2,Q4 latest,0.9815769157863536,0.9846153846153847,195,54494
xgboost,none,3,Q1 earliest,0.6513940915781894,0.7894736842105263,19,54494
xgboost,none,3,Q2,0.9784690001216484,1.0,53,54493
xgboost,none,3,Q3,0.8103679449794937,0.8536585365853658,82,54493
xgboost,none,3,Q4 latest,0.9813710919154468,0.9846153846153847,195,54494
xgboost,none,4,Q1 earliest,0.6513184419780842,0.7368421052631579,19,54494
xgboost,none,4,Q2,0.9807592900205178,1.0,53,54493
xgboost,none,4,Q3,0.8109325153709098,0.8536585365853658,82,54493
xgboost,none,4,Q4 latest,0.9827271701522236,0.9846153846153847,195,54494
xgboost,none,5,Q1 earliest,0.645720193000424,0.7368421052631579,19,54494
xgboost,none,5,Q2,0.9789598371287113,1.0,53,54493
xgboost,none,5,Q3,0.8079891785689954,0.8536585365853658,82,54493
xgboost,none,5,Q4 latest,0.9816211250681806,0.9846153846153847,195,54494
xgboost,none,6,Q1 earliest,0.6524849282369216,0.7368421052631579,19,54494
xgboost,none,6,Q2,0.979387379843576,1.0,53,54493
xgboost,none,6,Q3,0.8054042956590317,0.8536585365853658,82,54493
xgboost,none,6,Q4 latest,0.9820790807543506,0.9846153846153847,195,54494
xgboost,none,7,Q1 earliest,0.652891527459104,0.7368421052631579,19,54494
xgboost,none,7,Q2,0.9793874176580792,1.0,53,54493
xgboost,none,7,Q3,0.8141599014562507,0.8658536585365854,82,54493
xgboost,none,7,Q4 latest,0.9818599425199586,0.9846153846153847,195,54494
xgboost,none,8,Q1 earliest,0.6539627715916734,0.7368421052631579,19,54494
xgboost,none,8,Q2,0.978683871329708,1.0,53,54493
xgboost,none,8,Q3,0.8124817705629808,0.8658536585365854,82,54493
xgboost,none,8,Q4 latest,0.982199519360653,0.9846153846153847,195,54494
xgboost,none,9,Q1 earliest,0.6498730518246085,0.7368421052631579,19,54494
xgboost,none,9,Q2,0.9773824927183192,1.0,53,54493
xgboost,none,9,Q3,0.8081524695758139,0.8414634146341463,82,54493
xgboost,none,9,Q4 latest,0.9810948757692033,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,0,Q1 earliest,0.730860651169695,0.9473684210526315,19,54494
xgboost,plausible_hard_projected_v2,0,Q2,0.9937328033262403,1.0,53,54493
xgboost,plausible_hard_projected_v2,0,Q3,0.8398977168365414,0.8536585365853658,82,54493
xgboost,plausible_hard_projected_v2,0,Q4 latest,0.9828526010951031,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,1,Q1 earliest,0.7278001519002852,0.8421052631578947,19,54494
xgboost,plausible_hard_projected_v2,1,Q2,0.9932343437040394,1.0,53,54493
xgboost,plausible_hard_projected_v2,1,Q3,0.8568382147264302,0.8902439024390244,82,54493
xgboost,plausible_hard_projected_v2,1,Q4 latest,0.9828848260186442,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,2,Q1 earliest,0.7435262640319692,0.9473684210526315,19,54494
xgboost,plausible_hard_projected_v2,2,Q2,0.9956130871225211,1.0,53,54493
xgboost,plausible_hard_projected_v2,2,Q3,0.8524901019852237,0.8536585365853658,82,54493
xgboost,plausible_hard_projected_v2,2,Q4 latest,0.9833760117127108,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,3,Q1 earliest,0.7449136626790013,0.8421052631578947,19,54494
xgboost,plausible_hard_projected_v2,3,Q2,0.9949956751843544,1.0,53,54493
xgboost,plausible_hard_projected_v2,3,Q3,0.8509407897446422,0.8536585365853658,82,54493
xgboost,plausible_hard_projected_v2,3,Q4 latest,0.9837013119729097,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,4,Q1 earliest,0.7672822938461942,0.9473684210526315,19,54494
xgboost,plausible_hard_projected_v2,4,Q2,0.9936117021946054,1.0,53,54493
xgboost,plausible_hard_projected_v2,4,Q3,0.8559439665753011,0.9024390243902439,82,54493
xgboost,plausible_hard_projected_v2,4,Q4 latest,0.9835673869726074,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,5,Q1 earliest,0.7440897106252548,0.8947368421052632,19,54494
xgboost,plausible_hard_projected_v2,5,Q2,0.99551318117843,1.0,53,54493
xgboost,plausible_hard_projected_v2,5,Q3,0.8517159250783429,0.8658536585365854,82,54493
xgboost,plausible_hard_projected_v2,5,Q4 latest,0.9834541084662675,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,6,Q1 earliest,0.7224997391150595,0.8421052631578947,19,54494
xgboost,plausible_hard_projected_v2,6,Q2,0.9926575323800628,1.0,53,54493
xgboost,plausible_hard_projected_v2,6,Q3,0.8444260481024881,0.8536585365853658,82,54493
xgboost,plausible_hard_projected_v2,6,Q4 latest,0.9847550696138374,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,7,Q1 earliest,0.7322401683412966,0.8947368421052632,19,54494
xgboost,plausible_hard_projected_v2,7,Q2,0.9952743604368782,1.0,53,54493
xgboost,plausible_hard_projected_v2,7,Q3,0.8516075583862944,0.8658536585365854,82,54493
xgboost,plausible_hard_projected_v2,7,Q4 latest,0.985210295123025,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,8,Q1 earliest,0.7705929119040315,0.9473684210526315,19,54494
xgboost,plausible_hard_projected_v2,8,Q2,0.9942020243907036,1.0,53,54493
xgboost,plausible_hard_projected_v2,8,Q3,0.8514892758157299,0.8658536585365854,82,54493
xgboost,plausible_hard_projected_v2,8,Q4 latest,0.9852031295847463,0.9846153846153847,195,54494
xgboost,plausible_hard_projected_v2,9,Q1 earliest,0.7510736710299801,0.9473684210526315,19,54494
xgboost,plausible_hard_projected_v2,9,Q2,0.9956594201211293,1.0,53,54493
xgboost,plausible_hard_projected_v2,9,Q3,0.8490233192807793,0.8658536585365854,82,54493
xgboost,plausible_hard_projected_v2,9,Q4 latest,0.9840895160826415,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,0,Q1 earliest,0.7193566129794111,0.8421052631578947,19,54494
xgboost,plausible_typology_projected_v2,0,Q2,0.9927635871309015,1.0,53,54493
xgboost,plausible_typology_projected_v2,0,Q3,0.847046761261554,0.8658536585365854,82,54493
xgboost,plausible_typology_projected_v2,0,Q4 latest,0.9840806898143557,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,1,Q1 earliest,0.6905293957349911,0.9473684210526315,19,54494
xgboost,plausible_typology_projected_v2,1,Q2,0.9942849991212175,1.0,53,54493
xgboost,plausible_typology_projected_v2,1,Q3,0.8495944815321445,0.926829268292683,82,54493
xgboost,plausible_typology_projected_v2,1,Q4 latest,0.9836362172667973,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,2,Q1 earliest,0.7039271519859265,0.8947368421052632,19,54494
xgboost,plausible_typology_projected_v2,2,Q2,0.9877532802953892,1.0,53,54493
xgboost,plausible_typology_projected_v2,2,Q3,0.8460412474022245,0.8658536585365854,82,54493
xgboost,plausible_typology_projected_v2,2,Q4 latest,0.9827693745387996,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,3,Q1 earliest,0.6934817593017416,0.8421052631578947,19,54494
xgboost,plausible_typology_projected_v2,3,Q2,0.9908058963321166,1.0,53,54493
xgboost,plausible_typology_projected_v2,3,Q3,0.8409088241656181,0.8536585365853658,82,54493
xgboost,plausible_typology_projected_v2,3,Q4 latest,0.9842745819136971,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,4,Q1 earliest,0.731232482059119,0.9473684210526315,19,54494
xgboost,plausible_typology_projected_v2,4,Q2,0.9942138888208263,1.0,53,54493
xgboost,plausible_typology_projected_v2,4,Q3,0.8626718073209433,0.926829268292683,82,54493
xgboost,plausible_typology_projected_v2,4,Q4 latest,0.9840983371343854,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,5,Q1 earliest,0.705353210195651,0.8421052631578947,19,54494
xgboost,plausible_typology_projected_v2,5,Q2,0.9956047079370371,1.0,53,54493
xgboost,plausible_typology_projected_v2,5,Q3,0.837199802729345,0.8536585365853658,82,54493
xgboost,plausible_typology_projected_v2,5,Q4 latest,0.9843928057696636,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,6,Q1 earliest,0.6973727364862203,0.8421052631578947,19,54494
xgboost,plausible_typology_projected_v2,6,Q2,0.9896415424055747,1.0,53,54493
xgboost,plausible_typology_projected_v2,6,Q3,0.8402932906189299,0.8536585365853658,82,54493
xgboost,plausible_typology_projected_v2,6,Q4 latest,0.9839853418224127,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,7,Q1 earliest,0.6912997063776656,0.8947368421052632,19,54494
xgboost,plausible_typology_projected_v2,7,Q2,0.9919558433046307,1.0,53,54493
xgboost,plausible_typology_projected_v2,7,Q3,0.8440164040108796,0.8536585365853658,82,54493
xgboost,plausible_typology_projected_v2,7,Q4 latest,0.9848986320541834,0.9846153846153847,195,54494
xgboost,plausible_typology_projected_v2,8,Q1 earliest,0.7055024933063322,0.9473684210526315,19,54494
xgboost,plausible_typology_projected_v2,8,Q2,0.9956047079370371,1.0,53,54493
xgboost,plausible_typology_projected_v2,8,Q3,0.8616664257613901,0.8658536585365854,82,54493
xgboost,plausible_typology_projected_v2,8,Q4 latest,0.9862357037621535,0.9897435897435898,195,54494
xgboost,plausible_typology_projected_v2,9,Q1 earliest,0.7393584966055042,0.8421052631578947,19,54494
xgboost,plausible_typology_projected_v2,9,Q2,0.9923942636345837,1.0,53,54493
xgboost,plausible_typology_projected_v2,9,Q3,0.8406285637633,0.8658536585365854,82,54493
xgboost,plausible_typology_projected_v2,9,Q4 latest,0.9839736582904772,0.9846153846153847,195,54494
xgboost,random_feasible_v2,0,Q1 earliest,0.6592560978969711,0.7894736842105263,19,54494
xgboost,random_feasible_v2,0,Q2,0.9825705575457313,1.0,53,54493
xgboost,random_feasible_v2,0,Q3,0.8166979447605262,0.8780487804878049,82,54493
xgboost,random_feasible_v2,0,Q4 latest,0.982959394753663,0.9846153846153847,195,54494
xgboost,random_feasible_v2,1,Q1 earliest,0.6764544315220125,0.7368421052631579,19,54494
xgboost,random_feasible_v2,1,Q2,0.9868497931519351,1.0,53,54493
xgboost,random_feasible_v2,1,Q3,0.8122480348964848,0.8658536585365854,82,54493
xgboost,random_feasible_v2,1,Q4 latest,0.9838376933855757,0.9846153846153847,195,54494
xgboost,random_feasible_v2,2,Q1 earliest,0.6678385896952397,0.7368421052631579,19,54494
xgboost,random_feasible_v2,2,Q2,0.9871597882422112,1.0,53,54493
xgboost,random_feasible_v2,2,Q3,0.8087398671452299,0.8658536585365854,82,54493
xgboost,random_feasible_v2,2,Q4 latest,0.9839973497597031,0.9846153846153847,195,54494
xgboost,random_feasible_v2,3,Q1 earliest,0.6744047446967104,0.7894736842105263,19,54494
xgboost,random_feasible_v2,3,Q2,0.9832668211632658,1.0,53,54493
xgboost,random_feasible_v2,3,Q3,0.8240689590102199,0.8536585365853658,82,54493
xgboost,random_feasible_v2,3,Q4 latest,0.9838440700788995,0.9846153846153847,195,54494
xgboost,random_feasible_v2,4,Q1 earliest,0.6629629840764966,0.7894736842105263,19,54494
xgboost,random_feasible_v2,4,Q2,0.9821981639680285,1.0,53,54493
xgboost,random_feasible_v2,4,Q3,0.8158196198651627,0.8658536585365854,82,54493
xgboost,random_feasible_v2,4,Q4 latest,0.9829788729139368,0.9846153846153847,195,54494
xgboost,random_feasible_v2,5,Q1 earliest,0.6698055647653601,0.7368421052631579,19,54494
xgboost,random_feasible_v2,5,Q2,0.9846619860689783,1.0,53,54493
xgboost,random_feasible_v2,5,Q3,0.8142914322798025,0.8658536585365854,82,54493
xgboost,random_feasible_v2,5,Q4 latest,0.9827613523834668,0.9846153846153847,195,54494
xgboost,random_feasible_v2,6,Q1 earliest,0.6626987954446126,0.7368421052631579,19,54494
xgboost,random_feasible_v2,6,Q2,0.9825922846655778,1.0,53,54493
xgboost,random_feasible_v2,6,Q3,0.8175922172627609,0.8780487804878049,82,54493
xgboost,random_feasible_v2,6,Q4 latest,0.9829266999622376,0.9846153846153847,195,54494
xgboost,random_feasible_v2,7,Q1 earliest,0.6587577244966034,0.8421052631578947,19,54494
xgboost,random_feasible_v2,7,Q2,0.979138677190855,1.0,53,54493
xgboost,random_feasible_v2,7,Q3,0.8163786406072446,0.8780487804878049,82,54493
xgboost,random_feasible_v2,7,Q4 latest,0.9823250493355917,0.9846153846153847,195,54494
xgboost,random_feasible_v2,8,Q1 earliest,0.6706327716329347,0.8947368421052632,19,54494
xgboost,random_feasible_v2,8,Q2,0.9837025276352851,1.0,53,54493
xgboost,random_feasible_v2,8,Q3,0.8164536149087044,0.8780487804878049,82,54493
xgboost,random_feasible_v2,8,Q4 latest,0.9828934670903974,0.9846153846153847,195,54494
xgboost,random_feasible_v2,9,Q1 earliest,0.68366243763962,0.7894736842105263,19,54494
xgboost,random_feasible_v2,9,Q2,0.9890633957633806,1.0,53,54493
xgboost,random_feasible_v2,9,Q3,0.8189609562722937,0.8414634146341463,82,54493
xgboost,random_feasible_v2,9,Q4 latest,0.9840436161038651,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,0,Q1 earliest,0.6548198337073632,0.7368421052631579,19,54494
xgboost,smote_repaired_v2,0,Q2,0.9829889901089616,1.0,53,54493
xgboost,smote_repaired_v2,0,Q3,0.8120430133639217,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,0,Q4 latest,0.98295055912555,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,1,Q1 earliest,0.6524975754239902,0.7894736842105263,19,54494
xgboost,smote_repaired_v2,1,Q2,0.9820708906569904,1.0,53,54493
xgboost,smote_repaired_v2,1,Q3,0.8148167907822166,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,1,Q4 latest,0.9829896574334434,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,2,Q1 earliest,0.6446686106082227,0.7894736842105263,19,54494
xgboost,smote_repaired_v2,2,Q2,0.9780602646271866,1.0,53,54493
xgboost,smote_repaired_v2,2,Q3,0.8050405824395614,0.8658536585365854,82,54493
xgboost,smote_repaired_v2,2,Q4 latest,0.9821550728144444,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,3,Q1 earliest,0.6622853957848268,0.7368421052631579,19,54494
xgboost,smote_repaired_v2,3,Q2,0.984275476929551,1.0,53,54493
xgboost,smote_repaired_v2,3,Q3,0.8210261651198428,0.8536585365853658,82,54493
xgboost,smote_repaired_v2,3,Q4 latest,0.9831067632465942,0.9846153846153847,195,54494
xgboost,smote_repaired_v2,4,Q1 earliest,0.6566660019729076,0.7894736842105263,19,54494
