augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
full,0.969864751466965,0.99902476009022,0.000211038881086,amlnet,lightgbm,0.00022395503543800002,0.940892641737032,,1,0.9408357314235021,0.930787589498806,0.9487804878048781,0.9853658536585361,0.9853658536585361,0.5,2,410,1417,654575,6.739917039871216,0.941947909877141,0.9976100821430811,0.00029133308482000005,0.000290930915041,0.908366533864541,0.9087946574370961,390,0.942148760330578,0.894871794871794,0.9589743589743591,0.9666666666666661
no_ledger_projection,0.970743381250569,0.998830882167523,0.00021257339030300002,amlnet,lightgbm,0.000221797345563,0.938628158844765,,1,0.938593550408206,0.9263657957244651,0.951219512195121,0.9829268292682921,0.9853658536585361,0.5,0,410,1417,654575,6.47485613822937,0.9473767140787791,0.996089897923166,0.000294934078105,0.000291222976747,0.9059602649006621,0.906296054327081,390,0.936986301369863,0.897435897435897,0.9666666666666661,0.9769230769230761
no_ledger_projection,0.9736555285215851,0.9993389725557221,0.000200131004405,amlnet,lightgbm,0.00020995901466900002,0.9433051869722551,,1,0.9432530142723691,0.933174224343675,0.951219512195121,0.9829268292682921,0.990243902439024,0.5,1,410,1417,654575,6.679674863815308,0.9477271929256521,0.9979830506557641,0.00028767327337000004,0.000296252312365,0.9066666666666661,0.907234701745375,390,0.9444444444444441,0.892307692307692,0.9717948717948711,0.9743589743589741
no_ledger_projection,0.973331403738356,0.9988997296199261,0.000203664973164,amlnet,lightgbm,0.00021627361007,0.9420289855072461,,1,0.9419628474280151,0.9330143540669851,0.9463414634146341,0.98780487804878,0.98780487804878,0.5,2,410,1417,654575,6.741434335708618,0.9450079326449511,0.9975971581915231,0.00029318834792800005,0.00029458793530600004,0.9093333333333331,0.909908102337559,390,0.9472222222222221,0.897435897435897,0.9666666666666661,0.9846153846153841
no_adversarial_selection,0.9715050753673811,0.9990237626259081,0.00019551285888500002,amlnet,lightgbm,0.00020674410311300002,0.9455864570737601,,1,0.945517074135456,0.9376498800959231,0.951219512195121,0.9829268292682921,0.98780487804878,0.5,0,410,1417,654575,6.467146396636963,0.9468336626840671,0.9974224786748901,0.00028916242939000004,0.000283716177252,0.911764705882352,0.9124516039297631,390,0.9525139664804471,0.894871794871794,0.9692307692307691,0.9743589743589741
no_adversarial_selection,0.9708142428653981,0.9986130538938931,0.000199604457339,amlnet,lightgbm,0.000206649776803,0.9466019417475721,,1,0.946512046439803,0.9420289855072461,0.951219512195121,0.9829268292682921,0.990243902439024,0.5,1,410,1417,654575,6.729228734970093,0.9466405458103481,0.9971828377463261,0.000300101014274,0.000298528730751,0.9042553191489361,0.904719676260162,390,0.9392265193370161,0.902564102564102,0.9692307692307691,0.9717948717948711
no_adversarial_selection,0.9700843075056621,0.9989628612656031,0.00022233238857300003,amlnet,lightgbm,0.00024351878977400002,0.9375,,1,0.9374784377716521,0.9241706161137441,0.951219512195121,0.9804878048780481,0.9853658536585361,0.5,2,410,1417,654575,6.540248870849609,0.9428762779447931,0.997812506332382,0.00029490209534400005,0.000298229446945,0.9066666666666661,0.907234701745375,390,0.9444444444444441,0.894871794871794,0.9615384615384611,0.9717948717948711
no_profile,0.9715958127673341,0.9992148498900261,0.00019801636651900001,amlnet,lightgbm,0.000205859686808,0.946859903381642,,1,0.9468031815232251,0.9377990430622011,0.951219512195121,0.9853658536585361,0.98780487804878,0.5,0,410,1417,654575,7.206207990646362,0.94764538603459,0.998402766880188,0.00028534895561000003,0.00027744111657100005,0.9095744680851061,0.9100517113137381,390,0.9447513812154691,0.897435897435897,0.9666666666666661,0.9743589743589741
no_profile,0.9718198085910311,0.9990533839537131,0.00021545630629600003,amlnet,lightgbm,0.000227113947103,0.939903846153846,,1,0.9398871296606891,0.9265402843601891,0.951219512195121,0.9829268292682921,0.98780487804878,0.5,1,410,1417,654575,6.6873462200164795,0.944337202160317,0.998041732700165,0.000304700803574,0.00031041939163600003,0.904509283819628,0.9048840881793271,390,0.936813186813186,0.894871794871794,0.9692307692307691,0.9743589743589741
no_profile,0.9751284204844951,0.999381605749429,0.00020935129901,amlnet,lightgbm,0.00022778680325200002,0.9397590361445781,,1,0.939712640387599,0.928571428571428,0.951219512195121,0.9829268292682921,0.990243902439024,0.5,2,410,1417,654575,6.827222585678101,0.9487472199752631,0.9975906667628011,0.00031675944864700004,0.000317525620712,0.8982826948480841,0.898522239559257,390,0.926430517711171,0.897435897435897,0.9717948717948711,0.9794871794871791
