augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,candidate_multiplier
ours,0.969864751466965,0.99902476009022,0.000211038881086,amlnet,lightgbm,0.000223955035438,0.940892641737032,,1.0,0.940835731423502,0.930787589498806,0.948780487804878,0.985365853658536,0.985365853658536,0.5,2,410,1417,654575,14.033987522125244,0.941947909877141,0.9976100821430812,0.00029133308482,0.000290930915041,0.908366533864541,0.908794657437096,390,0.942148760330578,0.894871794871794,0.9589743589743592,0.966666666666666,augmentation_sensitivity,
random_graph,0.955236477351374,0.999716753758002,0.026534121633333,amlnet,graphsage_lite,0.040700229430019,0.089145597210113,,1.0,0.211535968101862,0.046657540497376,0.9,0.992682926829268,0.995121951219512,0.5,0,410,1417,654575,57.28174257278442,0.8973923958362381,0.999454755330864,0.013961005439942,0.025602050165035,0.144636549544525,0.275896838730332,390,0.07797153738224,0.856410256410256,0.9717948717948712,0.984615384615384,augmentation_sensitivity,
random_graph,0.9549343713364412,0.9978924251551532,0.012903566060722,amlnet,graphsage_lite,0.021751406971962,0.163747454175152,,1.0,0.293039279576346,0.089333333333333,0.9146341463414632,0.9682926829268292,0.973170731707317,0.5,1,410,1417,654575,60.80047011375427,0.9560979727473152,0.999251188367359,0.007389782736197,0.015216058589309,0.253810470510271,0.376281172449304,390,0.145738203957382,0.902564102564102,0.974358974358974,0.982051282051282,augmentation_sensitivity,
random_graph,0.513033085107475,0.6529945615780111,0.00898794407964,amlnet,graphsage_lite,0.013879756653305,0.161913523459061,,1.0,0.241029456683085,0.092599088039284,0.5487804878048781,0.6292682926829261,0.64390243902439,0.5,2,410,1417,654575,64.28333115577698,0.832828962202338,0.999144109246386,0.006355441070492,0.012345400252076,0.290371493555724,0.407215125758839,390,0.170373665480427,0.7384615384615381,0.976923076923076,0.9871794871794872,augmentation_sensitivity,
adv_no_projection,0.946135862549034,0.999400439892968,0.023676988393143,amlnet,graphsage_lite,0.03594218163636,0.101400768563282,,1.0,0.226939020495076,0.053415175656262,0.8951219512195121,0.982926829268292,0.992682926829268,0.5,0,410,1417,654575,92.19608068466188,0.8967680591168811,0.999396244113534,0.012447565428837,0.022551540892512,0.163230963399242,0.294652243609687,390,0.088909257561869,0.856410256410256,0.974358974358974,0.976923076923076,augmentation_sensitivity,
adv_no_projection,0.95697514262197,0.998612095655706,0.018303591934126,amlnet,graphsage_lite,0.02852267932462,0.127330173775671,,1.0,0.255254246184781,0.068074324324324,0.919512195121951,0.970731707317073,0.978048780487804,0.5,1,410,1417,654575,125.41101837158205,0.947818857527214,0.9992459457434372,0.013312827590439,0.022628445995327,0.162457912457912,0.293170821744971,390,0.088491517652453,0.892307692307692,0.9717948717948712,0.982051282051282,augmentation_sensitivity,
adv_no_projection,0.968532239488526,0.99963947268881,0.031894480893613,amlnet,graphsage_lite,0.044737220851114,0.078574166347259,,1.0,0.197703678182781,0.040893676441252,0.919512195121951,0.98780487804878,0.990243902439024,0.5,2,410,1417,654575,131.48752689361572,0.951052824607912,0.999415258933784,0.025530421814848,0.038393614054754,0.087533753375337,0.209637816923979,390,0.045775476582725,0.897435897435897,0.976923076923076,0.984615384615384,augmentation_sensitivity,
random_feasible,0.7669260251545411,0.999352096496266,0.018217946652001,amlnet,graphsage_lite,0.029576139617479,0.121591417076441,,1.0,0.250346224101638,0.064751626725916,0.7707317073170731,0.985365853658536,0.995121951219512,0.5,0,410,1417,654575,67.34524464607239,0.7182527148285881,0.9991001183301452,0.009627018293381,0.018861587907993,0.211622807017543,0.340118858134136,390,0.118477593615715,0.7282051282051281,0.976923076923076,0.9871794871794872,augmentation_sensitivity,
random_feasible,0.949011821656738,0.999474392345302,0.016922959954385,amlnet,graphsage_lite,0.028299842743097,0.137523230275384,,1.0,0.267568355328024,0.073879106915955,0.8951219512195121,0.982926829268292,0.98780487804878,0.5,1,410,1417,654575,43.43120360374451,0.9102765043863712,0.99931139018364,0.008454768633828,0.016412984487782,0.239651416122004,0.36480256180022,390,0.136379737867516,0.864102564102564,0.974358974358974,0.9871794871794872,augmentation_sensitivity,
random_feasible,0.956234169396898,0.999366739048206,0.011980564123002,amlnet,graphsage_lite,0.01961016068392,0.178304787000439,,1.0,0.308733096695049,0.097972972972972,0.8951219512195121,0.982926829268292,0.990243902439024,0.5,2,410,1417,654575,42.95473313331604,0.909155693558432,0.999191446016995,0.007682570198308,0.014403915341764,0.247342995169082,0.37110453268952,390,0.141436464088397,0.861538461538461,0.974358974358974,0.984615384615384,augmentation_sensitivity,
ours,0.96516010077014,0.999239220520866,0.023061423051114,amlnet,graphsage_lite,0.035978626623002,0.103684879288437,,1.0,0.229441729222693,0.054691689008042,0.9146341463414632,0.982926829268292,0.98780487804878,0.5,0,410,1417,654575,41.96422553062439,0.947207860967855,0.999471125276798,0.013121899226931,0.023393411895236,0.1552,0.286516000317555,390,0.084164859002169,0.897435897435897,0.9717948717948712,0.982051282051282,augmentation_sensitivity,
ours,0.961842257135994,0.99877162830445,0.01269809134436,amlnet,graphsage_lite,0.0206441615446,0.169747899159663,,1.0,0.299671963563763,0.09287356321839,0.919512195121951,0.973170731707317,0.978048780487804,0.5,1,410,1417,654575,53.84946393966675,0.9523591093132492,0.99932550403411,0.00931065893033,0.016793475963082,0.213770127706829,0.341682193251165,390,0.11986301369863,0.894871794871794,0.9717948717948712,0.984615384615384,augmentation_sensitivity,
ours,0.54588355804777,0.6530631568624701,0.022727770609677,amlnet,graphsage_lite,0.030672587939127,0.073950048834937,,1.0,0.154128368609992,0.039218588130827,0.5634146341463411,0.6341463414634141,0.64390243902439,0.5,2,410,1417,654575,41.74151015281677,0.880025496858827,0.999284847191061,0.016846911221944,0.025859507086982,0.127031019202363,0.256253552695633,390,0.067859021567596,0.787179487179487,0.9717948717948712,0.982051282051282,augmentation_sensitivity,
random_graph,0.2609439926828,0.951157336655734,0.003528886808034,transxion,lightgbm,0.00839379203352,0.337190082644628,,1.0,0.388720694975789,0.224340175953079,0.363636363636363,0.7017738359201771,0.736141906873614,2.0,0,902,8880,1823422,24.36222505569458,0.299083781243511,0.95008482715832,0.003165131162404,0.007780645349931,0.344046525864707,0.402472434092815,779,0.22588424437299,0.403080872913992,0.761232349165596,0.7907573812580231,augmentation_sensitivity_rho2,
random_graph,0.264735760118886,0.943013376460865,0.003623458347351,transxion,lightgbm,0.008356583140657,0.331443994601889,,1.0,0.384700000042606,0.219051016767748,0.375831485587583,0.70620842572062,0.739467849223946,2.0,1,902,8880,1823422,24.61984372138977,0.298893494585781,0.95243311939019,0.003234747982282,0.007699843336902,0.33926954421974,0.398775627809949,779,0.221783741120757,0.403080872913992,0.7599486521181,0.7907573812580231,augmentation_sensitivity_rho2,
random_graph,0.269919862691744,0.94364679870269,0.003656335882101,transxion,lightgbm,0.008383901346656,0.32119914346895,,1.0,0.373787572951381,0.211714890613973,0.382483370288248,0.6906873614190681,0.732815964523281,2.0,2,902,8880,1823422,25.04428648948669,0.312194637662824,0.950994240659796,0.003244419298551,0.007750181766641,0.334119033588685,0.396017205118598,779,0.216826003824091,0.401797175866495,0.7599486521181,0.788189987163029,augmentation_sensitivity_rho2,
adv_no_projection,0.255578384291579,0.940624711215273,0.004032468387035,transxion,lightgbm,0.010216340709326,0.309330628803245,,1.0,0.366713605739914,0.200525969756738,0.371396895787139,0.6862527716186251,0.725055432372505,2.0,0,902,8880,1823422,24.64140772819519,0.310245624898412,0.9523183545764292,0.003603656041767,0.00945358938898,0.323963261898135,0.39180872658282,779,0.20682302771855,0.403080872913992,0.754813863928113,0.7894736842105261,augmentation_sensitivity_rho2,
adv_no_projection,0.250499834271352,0.943446253906708,0.003579976049814,transxion,lightgbm,0.008729525426321,0.32899473829964,,1.0,0.378544043169738,0.219269102990033,0.363636363636363,0.688470066518847,0.725055432372505,2.0,1,902,8880,1823422,25.251999139785767,0.29783343368066,0.950362229029158,0.003187901558155,0.008108890770691,0.34331093463653,0.40190330470873,779,0.225250501002004,0.377406931964056,0.7599486521181,0.786906290115532,augmentation_sensitivity_rho2,
adv_no_projection,0.248849953572642,0.9378705067259172,0.004012446664852,transxion,lightgbm,0.01041096305808,0.314010917598128,,1.0,0.369069777779583,0.205093378607809,0.366962305986696,0.685144124168514,0.7084257206208421,2.0,2,902,8880,1823422,26.071768283843998,0.311548821309466,0.9505454394395172,0.003614553272468,0.009654515172745,0.318619128466327,0.383006999306991,779,0.204355716878402,0.400513478818998,0.7509627727856221,0.7843388960205391,augmentation_sensitivity_rho2,
random_feasible,0.260018620772393,0.940007667644541,0.004008132777466,transxion,lightgbm,0.00894609700872,0.303612023238191,,1.0,0.360366189060145,0.196597971867844,0.373614190687361,0.6895787139689571,0.7261640798226161,2.0,0,902,8880,1823422,23.5013689994812,0.321482920947391,0.9448617816801872,0.003600940738753,0.008280853392422,0.311443613189249,0.377180581594219,779,0.198586572438162,0.41976893453145,0.740693196405648,0.7830551989730421,augmentation_sensitivity_rho2,
random_feasible,0.254941624841377,0.9440785252247952,0.004114337592439,transxion,lightgbm,0.009320455378705,0.29502487562189,,1.0,0.352001207726379,0.190186016677357,0.368070953436807,0.6707317073170731,0.7239467849223941,2.0,1,902,8880,1823422,23.834720373153687,0.319861493371962,0.943416779953241,0.00372846284719,0.008716368182708,0.305705059203444,0.374166700570218,779,0.193394620360912,0.406931964056482,0.740693196405648,0.7843388960205391,augmentation_sensitivity_rho2,
random_feasible,0.247553494587918,0.9351411808826492,0.003904207515401,transxion,lightgbm,0.008416981841518,0.303530018036588,,1.0,0.357756878456242,0.197717354817052,0.362527716186252,0.669623059866962,0.720620842572062,2.0,2,902,8880,1823422,24.67634868621826,0.305175762650229,0.946260232933343,0.003496282281442,0.007792046663856,0.316736990154711,0.381543782539209,779,0.202809798270893,0.38767650834403,0.745827984595635,0.7856225930680361,augmentation_sensitivity_rho2,
ours,0.241860052893405,0.94154575443073,0.004766129234249,transxion,lightgbm,0.011322647246002,0.263977197982898,,1.0,0.329612015093914,0.164525826728614,0.354767184035476,0.666297117516629,0.717294900221729,2.0,0,902,8880,1823422,25.25195074081421,0.298125174653222,0.9489870031548172,0.004228440421757,0.010319449645779,0.278909894426712,0.353126615840767,779,0.172434729811779,0.391527599486521,0.734274711168164,0.7753530166880611,augmentation_sensitivity_rho2,
ours,0.248134670497793,0.9396602646130552,0.004630922719328,transxion,lightgbm,0.011022364286688,0.266458379825931,,1.0,0.330526741425607,0.166806370494551,0.369179600886918,0.6640798226164081,0.71840354767184,2.0,1,902,8880,1823422,28.466404676437374,0.306793279344773,0.946972136302782,0.004139452102095,0.010118194280275,0.277777777777777,0.351516954838691,779,0.171784737002128,0.406931964056482,0.7368421052631571,0.779204107830551,augmentation_sensitivity_rho2,
ours,0.239129912077884,0.9396758607293132,0.004857118378344,transxion,lightgbm,0.011449051965804,0.259195153613154,,1.0,0.325221147393659,0.161021505376344,0.343680709534368,0.6640798226164081,0.7128603104212861,2.0,2,902,8880,1823422,27.82508134841919,0.291504430709717,0.9487631064295292,0.004389570635025,0.010608167991537,0.268986597695744,0.346206848770672,779,0.164651698330454,0.38382541720154,0.7368421052631571,0.7753530166880611,augmentation_sensitivity_rho2,
random_graph,0.106918415639763,0.931250864384046,0.013204791297952,transxion,graphsage_lite,0.033524946697725,0.136544502617801,,1.0,0.230658689951109,0.075393154486586,0.169623059866962,0.480044345898004,0.7039911308203991,2.0,0,902,8880,1823422,64.89833903312683,0.093997417731514,0.93666794356392,0.018048749893149,0.044436253418916,0.089049693568633,0.188136920283679,779,0.047242243810717,0.120667522464698,0.589216944801026,0.7086007702182281,augmentation_sensitivity_rho2,
random_graph,0.128215986605508,0.934986954352737,0.01794290642984,transxion,graphsage_lite,0.04648820309718,0.098809259670142,,1.0,0.194610012138516,0.052936048815278,0.151884700665188,0.6197339246119731,0.6906873614190681,2.0,1,902,8880,1823422,66.71574521064758,0.137709046235795,0.942782984039824,0.023249592247677,0.056372194049678,0.068721576553815,0.164435445949324,779,0.035932362611554,0.168164313222079,0.617458279845956,0.6893453145057761,augmentation_sensitivity_rho2,
random_graph,0.124681543911745,0.933200629993662,0.02227575636093,transxion,graphsage_lite,0.056621144906486,0.082183563287342,,1.0,0.17787049210545,0.043442415017757,0.152993348115299,0.636363636363636,0.6973392461197341,2.0,2,902,8880,1823422,57.95482563972473,0.133451381163378,0.932356699471055,0.031036571229447,0.071963779171915,0.051349789482374,0.141335248595493,779,0.026527914018851,0.138639281129653,0.650834403080872,0.718870346598202,augmentation_sensitivity_rho2,
adv_no_projection,0.121424878789205,0.907655906951877,0.010996699706963,transxion,graphsage_lite,0.026323376948898,0.144980506822612,,1.0,0.229096732593443,0.081439912400766,0.152993348115299,0.579822616407982,0.6496674057649661,2.0,0,902,8880,1823422,61.72457790374756,0.126818863041914,0.9298153525100452,0.016829881447775,0.040016333752191,0.08664148616357,0.179184472978258,779,0.04608824011809,0.152759948652118,0.612323491655969,0.6752246469833121,augmentation_sensitivity_rho2,
adv_no_projection,0.119487603355716,0.9215983299832652,0.012414389241913,transxion,graphsage_lite,0.028823009756568,0.128676470588235,,1.0,0.213965824076574,0.071291636712197,0.157427937915742,0.558758314855875,0.6385809312638581,2.0,1,902,8880,1823422,66.46074414253235,0.124734718373513,0.9316867808482472,0.02021047760833,0.046389879385484,0.073372935570206,0.1635108086578,779,0.038651994497936,0.178433889602053,0.576379974326059,0.650834403080872,augmentation_sensitivity_rho2,
adv_no_projection,0.118572859623394,0.9154056363638412,0.013718366729074,transxion,graphsage_lite,0.040468652509314,0.130116959064327,,1.0,0.219853227752485,0.071823841364998,0.155210643015521,0.618625277161862,0.674057649667405,2.0,2,902,8880,1823422,57.75259113311768,0.117622099303024,0.9241708047016672,0.021129612487943,0.055777270250719,0.072731929060759,0.163563610055791,779,0.038274932614555,0.14377406931964,0.6264441591784331,0.671373555840821,augmentation_sensitivity_rho2,
random_feasible,0.128964147932302,0.912909137077993,0.009314457119235,transxion,graphsage_lite,0.016148563077001,0.165192543203156,,1.0,0.249247489664145,0.094152318908019,0.189578713968957,0.5720620842572061,0.6751662971175161,2.0,0,902,8880,1823422,59.86075735092163,0.144464672689848,0.93340416257048,0.012866543553313,0.026532437651636,0.113724322715093,0.210218811608509,779,0.061626156162615,0.214377406931964,0.612323491655969,0.7098844672657251,augmentation_sensitivity_rho2,
random_feasible,0.132556342095817,0.9252052617506272,0.01210062409956,transxion,graphsage_lite,0.024261835999489,0.138492871690427,,1.0,0.23154751203912,0.076658360033226,0.170731707317073,0.5898004434589801,0.695121951219512,2.0,1,902,8880,1823422,59.2477080821991,0.134815132880811,0.9387138582092852,0.015816996718144,0.033856751661695,0.095445736434108,0.193583899241127,779,0.050926324859974,0.17586649550706,0.6071887034659821,0.713735558408215,augmentation_sensitivity_rho2,
random_feasible,0.126464067229061,0.915892571488088,0.014415631273901,transxion,graphsage_lite,0.035065472615575,0.120217554388597,,1.0,0.212998078686902,0.065662774021716,0.160753880266075,0.614190687361419,0.6796008869179601,2.0,2,902,8880,1823422,62.66945242881775,0.145661277164723,0.93150581617311,0.02044160004742,0.048698023209425,0.076967333631656,0.173548792763342,779,0.040500538213132,0.174582798459563,0.6482670089858791,0.712451861360718,augmentation_sensitivity_rho2,
ours,0.133928862902092,0.907698276706492,0.013748081662847,transxion,graphsage_lite,0.025539280152092,0.104358291068512,,1.0,0.191816237240293,0.05656509179014,0.189578713968957,0.6042128603104211,0.6485587583148551,2.0,0,902,8880,1823422,64.30216884613037,0.144775354180226,0.928225774019907,0.018678000711495,0.035716587154764,0.073887163561076,0.165408218698383,779,0.038904408257818,0.222079589216944,0.6264441591784331,0.6893453145057761,augmentation_sensitivity_rho2,
ours,0.126975236610045,0.906561032100318,0.012033021681481,transxion,graphsage_lite,0.01995293497279,0.118537448397876,,1.0,0.20546690509147,0.065034512510785,0.151884700665188,0.613082039911308,0.6485587583148551,2.0,1,902,8880,1823422,54.70272326469421,0.134417405865283,0.927075055897537,0.017842938163239,0.03181910717026,0.078136739293764,0.170714937983659,779,0.041263886885009,0.193838254172015,0.622593068035943,0.671373555840821,augmentation_sensitivity_rho2,
ours,0.105366827358541,0.907252784000218,0.017426157111211,transxion,graphsage_lite,0.037893920343528,0.091523431761422,,1.0,0.180429701534557,0.049008810572687,0.147450110864745,0.585365853658536,0.6607538802660751,2.0,2,902,8880,1823422,65.7282235622406,0.110985424505897,0.922559984547814,0.023304501182984,0.048651809678925,0.062069333903103,0.151594242452461,779,0.032382120164976,0.146341463414634,0.603337612323491,0.6623876765083441,augmentation_sensitivity_rho2,
random_graph,0.973119784841378,0.99954634426528,0.000254292966912,amlnet,lightgbm,0.000273859509531,0.928571428571428,,1.0,0.9286979392146272,0.906976744186046,0.948780487804878,0.985365853658536,0.990243902439024,2.0,0,410,2835,655993,11.324122667312622,0.9449853361522832,0.998521049900826,0.00032206976409,0.000333002096035,0.9,0.9001383572253401,390,0.924324324324324,0.884615384615384,0.9692307692307692,0.974358974358974,augmentation_sensitivity_rho2,
random_graph,0.97320860273378,0.9993327972429632,0.000255473091496,amlnet,lightgbm,0.00026884651836,0.929678188319428,,1.0,0.929782063673688,0.9090909090909092,0.948780487804878,0.985365853658536,0.985365853658536,2.0,1,410,2835,655993,11.101786375045776,0.9453634494694492,0.9980766992345532,0.000322503859994,0.000314359103231,0.8964613368283091,0.8965032741258651,390,0.916890080428954,0.892307692307692,0.966666666666666,0.974358974358974,augmentation_sensitivity_rho2,
random_graph,0.9719217404651372,0.998915487314551,0.000247215047944,amlnet,lightgbm,0.000269935641324,0.9309523809523812,,1.0,0.931084163332828,0.9093023255813952,0.948780487804878,0.980487804878048,0.982926829268292,2.0,2,410,2835,655993,9.594589948654177,0.9428338681943932,0.997620484922684,0.000327121710271,0.000320522225936,0.8993464052287581,0.899343093863435,390,0.9173333333333332,0.892307692307692,0.9717948717948712,0.974358974358974,augmentation_sensitivity_rho2,
adv_no_projection,0.9727996854029992,0.9991384037769152,0.000252633012294,amlnet,lightgbm,0.000267045727117,0.9276393831553972,,1.0,0.92784607348293,0.903002309468822,0.946341463414634,0.982926829268292,0.990243902439024,2.0,0,410,2835,655993,11.0686936378479,0.9452014772720052,0.9982459122848932,0.00030877361059,0.000310502384287,0.900783289817232,0.900759744137484,390,0.9175531914893612,0.894871794871794,0.966666666666666,0.976923076923076,augmentation_sensitivity_rho2,
adv_no_projection,0.9701664978036932,0.9993561872206892,0.000251003185035,amlnet,lightgbm,0.000270274619721,0.929678188319428,,1.0,0.929782063673688,0.9090909090909092,0.948780487804878,0.9756097560975612,0.982926829268292,2.0,1,410,2835,655993,12.637650489807127,0.946330385957522,0.9980888574095832,0.000312372166332,0.000303651481925,0.8998699609882961,0.89978549133783,390,0.9129287598944592,0.897435897435897,0.9692307692307692,0.976923076923076,augmentation_sensitivity_rho2,
adv_no_projection,0.973044270358931,0.9986187248707632,0.000227034104043,amlnet,lightgbm,0.000241091227339,0.936526946107784,,1.0,0.936556921827222,0.92,0.948780487804878,0.982926829268292,0.985365853658536,2.0,2,410,2835,655993,10.556811809539797,0.944930605618826,0.9979810242932592,0.000303367356307,0.000298252363637,0.904575163398692,0.90458204823886,390,0.922666666666666,0.897435897435897,0.966666666666666,0.974358974358974,augmentation_sensitivity_rho2,
random_feasible,0.972274850934306,0.999126411790252,0.000210976266139,amlnet,lightgbm,0.000224020415413,0.942028985507246,,1.0,0.9419628474280152,0.9330143540669852,0.946341463414634,0.982926829268292,0.98780487804878,2.0,0,410,2835,655993,9.717301845550535,0.945475607173584,0.998357020568521,0.000294993237057,0.000286224709684,0.906914893617021,0.90738569378695,390,0.9419889502762432,0.9,0.9615384615384612,0.9692307692307692,augmentation_sensitivity_rho2,
random_feasible,0.972432438180402,0.999165593084994,0.000217176790078,amlnet,lightgbm,0.00023090640808,0.938628158844765,,1.0,0.938593550408206,0.9263657957244652,0.948780487804878,0.985365853658536,0.985365853658536,2.0,1,410,2835,655993,11.116075992584229,0.9456311108457052,0.997920162731046,0.000306310093729,0.000314292966382,0.904255319148936,0.904719676260162,390,0.939226519337016,0.894871794871794,0.964102564102564,0.966666666666666,augmentation_sensitivity_rho2,
random_feasible,0.971863677785137,0.9986286770989472,0.000207665867508,amlnet,lightgbm,0.000220802064894,0.940892641737032,,1.0,0.940835731423502,0.930787589498806,0.951219512195121,0.982926829268292,0.98780487804878,2.0,2,410,2835,655993,10.556687593460085,0.94448547042912,0.9965643966222892,0.000284806529569,0.00027535372104,0.9098143236074272,0.910201479036502,390,0.942307692307692,0.894871794871794,0.966666666666666,0.9692307692307692,augmentation_sensitivity_rho2,
ours,0.972586837902881,0.999205558902228,0.000207798764929,amlnet,lightgbm,0.000210850465425,0.940892641737032,,1.0,0.940835731423502,0.930787589498806,0.946341463414634,0.982926829268292,0.985365853658536,2.0,0,410,2835,655993,9.201086282730104,0.944762610847873,0.997149308515576,0.00029529371222,0.00029582782141,0.908366533864541,0.908794657437096,390,0.942148760330578,0.897435897435897,0.964102564102564,0.9717948717948712,augmentation_sensitivity_rho2,
ours,0.9709834874688792,0.9991850156204032,0.000213721423339,amlnet,lightgbm,0.000227010689201,0.938628158844765,,1.0,0.938593550408206,0.9263657957244652,0.948780487804878,0.982926829268292,0.985365853658536,2.0,1,410,2835,655993,9.91179060935974,0.946560066287178,0.997787035426942,0.000286430835174,0.000282369895352,0.910307898259705,0.9110467654572312,390,0.952380952380952,0.897435897435897,0.966666666666666,0.974358974358974,augmentation_sensitivity_rho2,
ours,0.9735427008299292,0.998919118532942,0.000210224249398,amlnet,lightgbm,0.000226415101539,0.940749697702539,,1.0,0.940670950892154,0.932853717026378,0.948780487804878,0.98780487804878,0.98780487804878,2.0,2,410,2835,655993,10.458341121673584,0.948086014227888,0.997700490898098,0.000282188749488,0.000282070026218,0.908366533864541,0.908794657437096,390,0.942148760330578,0.897435897435897,0.966666666666666,0.974358974358974,augmentation_sensitivity_rho2,
random_graph,0.9617192662119912,0.999806833751278,0.016030422998559,amlnet,graphsage_lite,0.028556072377434,0.145112648571935,,1.0,0.27626039648018,0.078247560742299,0.8951219512195121,0.992682926829268,0.997560975609756,2.0,0,410,2835,655993,58.40227389335632,0.930704948263802,0.999396874406523,0.005236057021313,0.01144466951146,0.342571558382553,0.446994282207011,390,0.208172280508006,0.856410256410256,0.964102564102564,0.9717948717948712,augmentation_sensitivity_rho2,
random_graph,0.967248038262146,0.9995601182387472,0.020810697734458,amlnet,graphsage_lite,0.032490254630657,0.117291936179387,,1.0,0.245453725636685,0.062318619214907,0.9268292682926832,0.982926829268292,0.990243902439024,2.0,1,410,2835,655993,57.00793385505676,0.9521928954937452,0.999545800269459,0.009996707214586,0.017864651130582,0.199896960329726,0.33007199550912,390,0.111111111111111,0.892307692307692,0.982051282051282,0.992307692307692,augmentation_sensitivity_rho2,
random_graph,0.6105583407691371,0.652776105686387,0.010240005762153,amlnet,graphsage_lite,0.017466713410515,0.145676953016402,,1.0,0.225826629063574,0.082208973956699,0.6146341463414631,0.6341463414634141,0.6365853658536581,2.0,2,410,2835,655993,59.48250842094421,0.950356876981963,0.9989744013865972,0.003885547259338,0.009406332691987,0.42448062886019,0.511925048689173,390,0.27174694464414,0.905128205128205,0.9692307692307692,0.9794871794871792,augmentation_sensitivity_rho2,
adv_no_projection,0.971590327381276,0.99979227525532,0.029772090562711,amlnet,graphsage_lite,0.045249128299144,0.08977446901686,,1.0,0.212606106453724,0.04699679046309,0.93170731707317,0.990243902439024,0.995121951219512,2.0,0,410,2835,655993,56.67217564582825,0.93911014366411,0.999390866006072,0.014780426610913,0.024578747958353,0.150789012273524,0.281637281749376,390,0.081593927893738,0.874358974358974,0.966666666666666,0.974358974358974,augmentation_sensitivity_rho2,
adv_no_projection,0.9721505094311312,0.999664045054006,0.019620521568174,amlnet,graphsage_lite,0.029432868862196,0.121140142517814,,1.0,0.249836157553986,0.064495731900094,0.936585365853658,0.98780487804878,0.990243902439024,2.0,1,410,2835,655993,54.70339488983154,0.9520438094901552,0.999456834708668,0.009680362700759,0.017503317440275,0.203757607832759,0.332499210900406,390,0.11360283269401,0.887179487179487,0.9692307692307692,0.982051282051282,augmentation_sensitivity_rho2,
adv_no_projection,0.602000026591707,0.65301941412981,0.009387243671606,amlnet,graphsage_lite,0.014817490439277,0.16130021465808,,1.0,0.240097541694151,0.092248333917923,0.6000000000000001,0.6292682926829261,0.639024390243902,2.0,2,410,2835,655993,54.16669607162476,0.947605172379923,0.9992021433260332,0.004593665069969,0.009452289459946,0.364773820981713,0.46561119369825,390,0.22452606635071,0.892307692307692,0.9717948717948712,0.974358974358974,augmentation_sensitivity_rho2,
random_feasible,0.959076324162968,0.999643535394572,0.020793010642425,amlnet,graphsage_lite,0.036602112120252,0.119103086779266,,1.0,0.247816250993119,0.063332301021988,0.9,0.982926829268292,0.997560975609756,2.0,0,410,2835,655993,58.56019377708435,0.9191110032352772,0.9992700971570132,0.007010599756883,0.014246487325797,0.27865831183192,0.395229350346362,390,0.162720619888075,0.846153846153846,0.9615384615384612,0.9692307692307692,augmentation_sensitivity_rho2,
random_feasible,0.964141375134629,0.999112772306356,0.021345179994618,amlnet,graphsage_lite,0.032616964589735,0.116568809967062,,1.0,0.244333448450838,0.061919975657994,0.9243902439024392,0.978048780487804,0.98780487804878,2.0,1,410,2835,655993,56.65154409408569,0.952945639686436,0.999192577010022,0.010266424183694,0.017930900975293,0.194472361809045,0.324607592179454,390,0.107799442896935,0.897435897435897,0.976923076923076,0.992307692307692,augmentation_sensitivity_rho2,
random_feasible,0.610579886891488,0.652705151230719,0.010358938742409,amlnet,graphsage_lite,0.01674192655204,0.144911504424778,,1.0,0.225134998929996,0.081721771678103,0.6121951219512191,0.639024390243902,0.639024390243902,2.0,2,410,2835,655993,61.12833404541016,0.94879590378555,0.9991666466386652,0.004009774828732,0.009098883688964,0.405347593582887,0.497507520497327,390,0.256081081081081,0.9,0.9717948717948712,0.976923076923076,augmentation_sensitivity_rho2,
ours,0.964405370785927,0.999455306033818,0.039751080284155,amlnet,graphsage_lite,0.058945349949638,0.070851784318833,,1.0,0.186384933024833,0.036733591428828,0.921951219512195,0.98780487804878,0.992682926829268,2.0,0,410,2835,655993,60.79153394699097,0.931811240966221,0.999301600025258,0.016559088145698,0.027359540457196,0.134163208852005,0.26438468405519,390,0.07193177604746,0.882051282051282,0.964102564102564,0.9717948717948712,augmentation_sensitivity_rho2,
ours,0.967584423078332,0.999487247306706,0.016893676286049,amlnet,graphsage_lite,0.027504995100754,0.13983123816084,,1.0,0.26972135323971,0.075226977950713,0.934146341463414,0.982926829268292,0.98780487804878,2.0,1,410,2835,655993,59.5447154045105,0.949700329088796,0.999048876099242,0.006838160982783,0.013236598253441,0.274285714285714,0.394175609684811,390,0.159336099585062,0.889743589743589,0.9794871794871792,0.984615384615384,augmentation_sensitivity_rho2,
ours,0.6085804879808461,0.65237149381488,0.005893697538034,amlnet,graphsage_lite,0.010256843905123,0.239926739926739,,1.0,0.30482470523168,0.147688838782412,0.6121951219512191,0.6317073170731701,0.64390243902439,2.0,2,410,2835,655993,57.1676721572876,0.9494167618233272,0.9991994807799512,0.002039677290184,0.005098484329852,0.5876851130163671,0.637997963072229,390,0.422172452407614,0.897435897435897,0.9692307692307692,0.976923076923076,augmentation_sensitivity_rho2,
