acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,edit_distance
0.949801849405548,ours,amlnet,lightgbm,2.4150417010252813e-08,757,structuring,1.0,0.0,0.0,0.0,2.011581549076387,1.0,2,0.0,heldout_structuring,
,none,amlnet,xgboost,,0,structuring,1.0,,,,,1.0,0,,heldout_structuring,
,none,amlnet,xgboost,,0,structuring,1.0,,,,,1.0,1,,heldout_structuring,
,none,amlnet,xgboost,,0,structuring,1.0,,,,,1.0,2,,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,xgboost,1.913505793460853e-08,757,structuring,1.0,0.963011889035667,0.413000425696976,0.400185651721668,2.009772083840961,1.0,0,0.02,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,xgboost,2.111977955298427e-08,757,structuring,1.0,0.963011889035667,0.409634817750963,0.385286403029572,2.012544480410662,1.0,1,0.02,heldout_structuring,
0.043593130779392,adv_no_projection,amlnet,xgboost,2.4150417010252813e-08,757,structuring,1.0,0.956406869220607,0.405883424646682,0.387108270280278,2.050086564975232,1.0,2,0.02,heldout_structuring,
0.949801849405548,ours,amlnet,xgboost,1.913505793460853e-08,757,structuring,1.0,0.0,0.0,0.0,1.961324932434676,1.0,0,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,xgboost,2.111977955298427e-08,757,structuring,1.0,0.0,0.0,0.0,1.950678772085471,1.0,1,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,xgboost,2.4150417010252813e-08,757,structuring,1.0,0.0,0.0,0.0,2.011581549076387,1.0,2,0.0,heldout_structuring,
,none,amlnet,topology_lr,,0,structuring,1.0,,,,,1.0,0,,heldout_structuring,
,none,amlnet,topology_lr,,0,structuring,1.0,,,,,1.0,1,,heldout_structuring,
,none,amlnet,topology_lr,,0,structuring,1.0,,,,,1.0,2,,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,topology_lr,1.913505793460853e-08,757,structuring,1.0,0.963011889035667,0.413000425696976,0.400185651721668,2.009772083840961,1.0,0,0.02,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,topology_lr,2.111977955298427e-08,757,structuring,1.0,0.963011889035667,0.409634817750963,0.385286403029572,2.012544480410662,1.0,1,0.02,heldout_structuring,
0.043593130779392,adv_no_projection,amlnet,topology_lr,2.4150417010252813e-08,757,structuring,1.0,0.956406869220607,0.405883424646682,0.387108270280278,2.050086564975232,1.0,2,0.02,heldout_structuring,
0.949801849405548,ours,amlnet,topology_lr,1.913505793460853e-08,757,structuring,1.0,0.0,0.0,0.0,1.961324932434676,1.0,0,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,topology_lr,2.111977955298427e-08,757,structuring,1.0,0.0,0.0,0.0,1.950678772085471,1.0,1,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,topology_lr,2.4150417010252813e-08,757,structuring,1.0,0.0,0.0,0.0,2.011581549076387,1.0,2,0.0,heldout_structuring,
,none,amlnet,graphsage_lite,,0,structuring,1.0,,,,,1.0,0,,heldout_structuring,
,none,amlnet,graphsage_lite,,0,structuring,1.0,,,,,1.0,1,,heldout_structuring,
,none,amlnet,graphsage_lite,,0,structuring,1.0,,,,,1.0,2,,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,graphsage_lite,1.913505793460853e-08,757,structuring,1.0,0.963011889035667,0.413000425696976,0.400185651721668,2.009772083840961,1.0,0,0.02,heldout_structuring,
0.036988110964332,adv_no_projection,amlnet,graphsage_lite,2.111977955298427e-08,757,structuring,1.0,0.963011889035667,0.409634817750963,0.385286403029572,2.012544480410662,1.0,1,0.02,heldout_structuring,
0.043593130779392,adv_no_projection,amlnet,graphsage_lite,2.4150417010252813e-08,757,structuring,1.0,0.956406869220607,0.405883424646682,0.387108270280278,2.050086564975232,1.0,2,0.02,heldout_structuring,
0.949801849405548,ours,amlnet,graphsage_lite,1.913505793460853e-08,757,structuring,1.0,0.0,0.0,0.0,1.961324932434676,1.0,0,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,graphsage_lite,2.111977955298427e-08,757,structuring,1.0,0.0,0.0,0.0,1.950678772085471,1.0,1,0.0,heldout_structuring,
0.949801849405548,ours,amlnet,graphsage_lite,2.4150417010252813e-08,757,structuring,1.0,0.0,0.0,0.0,2.011581549076387,1.0,2,0.0,heldout_structuring,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_100k,
0.95,ours,transxion,lightgbm,0.034937253430107,2960,,1.0,0.0,0.0,0.0,0.426977358499886,1.0,0,0.0,scalability_100k,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_100k,
0.95,ours,transxion,graphsage_lite,0.034937253430107,2960,,1.0,0.0,0.0,0.0,0.426977358499886,1.0,0,0.0,scalability_100k,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_100k,
0.949206349206349,ours,amlnet,lightgbm,1.053090510622636e-07,945,,1.0,0.0,0.0,0.0,1.497811098026356,1.0,0,0.0,scalability_100k,
,none,amlnet,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_100k,
0.949206349206349,ours,amlnet,graphsage_lite,1.053090510622636e-07,945,,1.0,0.0,0.0,0.0,1.497811098026356,1.0,0,0.0,scalability_100k,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_500k,
0.95,ours,transxion,lightgbm,0.035094014817475,2960,,1.0,0.0,0.0,0.0,0.488208652807002,1.0,0,0.0,scalability_500k,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_500k,
0.95,ours,transxion,graphsage_lite,0.035094014817475,2960,,1.0,0.0,0.0,0.0,0.488208652807002,1.0,0,0.0,scalability_500k,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_500k,
0.949206349206349,ours,amlnet,lightgbm,5.153572232866863e-08,945,,1.0,0.0,0.0,0.0,2.044740954267997,1.0,0,0.0,scalability_500k,
,none,amlnet,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_500k,
0.949206349206349,ours,amlnet,graphsage_lite,5.153572232866863e-08,945,,1.0,0.0,0.0,0.0,2.044740954267997,1.0,0,0.0,scalability_500k,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_1m,
0.95,ours,transxion,lightgbm,0.036101419826271,2960,,1.0,0.0,0.0,0.0,0.5182388209630251,1.0,0,0.0,scalability_1m,
,none,transxion,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_1m,
0.95,ours,transxion,graphsage_lite,0.036101419826271,2960,,1.0,0.0,0.0,0.0,0.5182388209630251,1.0,0,0.0,scalability_1m,
,none,amlnet,lightgbm,,0,,1.0,,,,,1.0,0,,scalability_1m,
0.949206349206349,ours,amlnet,lightgbm,6.782880771970058e-08,945,,1.0,0.0,0.0,0.0,2.161030207988391,1.0,0,0.0,scalability_1m,
,none,amlnet,graphsage_lite,,0,,1.0,,,,,1.0,0,,scalability_1m,
0.949206349206349,ours,amlnet,graphsage_lite,6.782880771970058e-08,945,,1.0,0.0,0.0,0.0,2.161030207988391,1.0,0,0.0,scalability_1m,
0.064864864864864,random_graph,transxion,lightgbm,0.009757712656785,1480,,1.0,0.935135135135135,0.237658202007581,0.2075375593893,0.56933125885274,0.5,0,0.05,augmentation_sensitivity,
0.073648648648648,random_graph,transxion,lightgbm,0.010684421975818,1480,,1.0,0.926351351351351,0.236310828007682,0.206330211167323,0.549654371196724,0.5,1,0.05,augmentation_sensitivity,
0.079054054054054,random_graph,transxion,lightgbm,0.010876851219483,1480,,1.0,0.920945945945945,0.237697419086395,0.206793328053709,0.5590094592092181,0.5,2,0.05,augmentation_sensitivity,
0.04054054054054,adv_no_projection,transxion,lightgbm,0.033811170366443,1480,,1.0,0.9594594594594592,0.401626970373128,0.380851443589166,0.656738237169959,0.5,0,0.02,augmentation_sensitivity,
0.047297297297297,adv_no_projection,transxion,lightgbm,0.036498565417473,1480,,1.0,0.952702702702702,0.393410957059065,0.37792186293282,0.648730748389932,0.5,1,0.02,augmentation_sensitivity,
0.042567567567567,adv_no_projection,transxion,lightgbm,0.038549183940396,1480,,1.0,0.957432432432432,0.396037919439625,0.374441377161367,0.6391551337682021,0.5,2,0.02,augmentation_sensitivity,
0.95,random_feasible,transxion,lightgbm,0.009757712656785,1480,,1.0,0.0,0.0,0.0,0.5208906312440651,0.5,0,0.0,augmentation_sensitivity,
0.95,random_feasible,transxion,lightgbm,0.010684421975818,1480,,1.0,0.0,0.0,0.0,0.499026231226292,0.5,1,0.0,augmentation_sensitivity,
0.95,random_feasible,transxion,lightgbm,0.010876851219483,1480,,1.0,0.0,0.0,0.0,0.51069396448937,0.5,2,0.0,augmentation_sensitivity,
0.95,ours,transxion,lightgbm,0.033811170366443,1480,,1.0,0.0,0.0,0.0,0.522539943248976,0.5,0,0.0,augmentation_sensitivity,
0.95,ours,transxion,lightgbm,0.036498565417473,1480,,1.0,0.0,0.0,0.0,0.530008930984157,0.5,1,0.0,augmentation_sensitivity,
0.95,ours,transxion,lightgbm,0.038549183940396,1480,,1.0,0.0,0.0,0.0,0.52143400580801,0.5,2,0.0,augmentation_sensitivity,
0.064864864864864,random_graph,transxion,graphsage_lite,0.009757712656785,1480,,1.0,0.935135135135135,0.237658202007581,0.2075375593893,0.56933125885274,0.5,0,0.05,augmentation_sensitivity,
0.073648648648648,random_graph,transxion,graphsage_lite,0.010684421975818,1480,,1.0,0.926351351351351,0.236310828007682,0.206330211167323,0.549654371196724,0.5,1,0.05,augmentation_sensitivity,
0.079054054054054,random_graph,transxion,graphsage_lite,0.010876851219483,1480,,1.0,0.920945945945945,0.237697419086395,0.206793328053709,0.5590094592092181,0.5,2,0.05,augmentation_sensitivity,
0.04054054054054,adv_no_projection,transxion,graphsage_lite,0.033811170366443,1480,,1.0,0.9594594594594592,0.401626970373128,0.380851443589166,0.656738237169959,0.5,0,0.02,augmentation_sensitivity,
0.047297297297297,adv_no_projection,transxion,graphsage_lite,0.036498565417473,1480,,1.0,0.952702702702702,0.393410957059065,0.37792186293282,0.648730748389932,0.5,1,0.02,augmentation_sensitivity,
0.042567567567567,adv_no_projection,transxion,graphsage_lite,0.038549183940396,1480,,1.0,0.957432432432432,0.396037919439625,0.374441377161367,0.6391551337682021,0.5,2,0.02,augmentation_sensitivity,
0.95,random_feasible,transxion,graphsage_lite,0.009757712656785,1480,,1.0,0.0,0.0,0.0,0.5208906312440651,0.5,0,0.0,augmentation_sensitivity,
0.95,random_feasible,transxion,graphsage_lite,0.010684421975818,1480,,1.0,0.0,0.0,0.0,0.499026231226292,0.5,1,0.0,augmentation_sensitivity,
0.95,random_feasible,transxion,graphsage_lite,0.010876851219483,1480,,1.0,0.0,0.0,0.0,0.51069396448937,0.5,2,0.0,augmentation_sensitivity,
0.95,ours,transxion,graphsage_lite,0.033811170366443,1480,,1.0,0.0,0.0,0.0,0.522539943248976,0.5,0,0.0,augmentation_sensitivity,
0.95,ours,transxion,graphsage_lite,0.036498565417473,1480,,1.0,0.0,0.0,0.0,0.530008930984157,0.5,1,0.0,augmentation_sensitivity,
0.95,ours,transxion,graphsage_lite,0.038549183940396,1480,,1.0,0.0,0.0,0.0,0.52143400580801,0.5,2,0.0,augmentation_sensitivity,
0.074152542372881,random_graph,amlnet,lightgbm,5.820555477193505e-08,472,,1.0,0.925847457627118,0.230493858716116,0.204786603579534,2.188775625544834,0.5,0,0.05,augmentation_sensitivity,
0.072033898305084,random_graph,amlnet,lightgbm,7.726054070546337e-08,472,,1.0,0.9279661016949152,0.239639383788341,0.209392574028787,2.12072052816171,0.5,1,0.05,augmentation_sensitivity,
0.076271186440677,random_graph,amlnet,lightgbm,8.49612840003827e-08,472,,1.0,0.923728813559322,0.237278835629659,0.198855070561527,2.006573313919654,0.5,2,0.05,augmentation_sensitivity,
0.040254237288135,adv_no_projection,amlnet,lightgbm,6.142517030797589e-08,472,,1.0,0.959745762711864,0.406332887546121,0.409045151790395,2.132764170419878,0.5,0,0.02,augmentation_sensitivity,
0.042372881355932,adv_no_projection,amlnet,lightgbm,6.53082191741819e-08,472,,1.0,0.957627118644067,0.423405221972498,0.421267867086134,2.063243488844905,0.5,1,0.02,augmentation_sensitivity,
0.044491525423728,adv_no_projection,amlnet,lightgbm,7.529412705725995e-08,472,,1.0,0.9555084745762712,0.407420122250711,0.392735288326776,2.115537268720979,0.5,2,0.02,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,lightgbm,5.820555477193505e-08,472,,1.0,0.0,0.0,0.0,2.187247369814857,0.5,0,0.0,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,lightgbm,7.726054070546337e-08,472,,1.0,0.0,0.0,0.0,2.114115930049567,0.5,1,0.0,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,lightgbm,8.49612840003827e-08,472,,1.0,0.0,0.0,0.0,2.013116906891561,0.5,2,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,lightgbm,6.142517030797589e-08,472,,1.0,0.0,0.0,0.0,2.130136114997175,0.5,0,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,lightgbm,6.53082191741819e-08,472,,1.0,0.0,0.0,0.0,2.064402790233099,0.5,1,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,lightgbm,7.529412705725995e-08,472,,1.0,0.0,0.0,0.0,2.077551609028655,0.5,2,0.0,augmentation_sensitivity,
0.074152542372881,random_graph,amlnet,graphsage_lite,5.820555477193505e-08,472,,1.0,0.925847457627118,0.230493858716116,0.204786603579534,2.188775625544834,0.5,0,0.05,augmentation_sensitivity,
0.072033898305084,random_graph,amlnet,graphsage_lite,7.726054070546337e-08,472,,1.0,0.9279661016949152,0.239639383788341,0.209392574028787,2.12072052816171,0.5,1,0.05,augmentation_sensitivity,
0.076271186440677,random_graph,amlnet,graphsage_lite,8.49612840003827e-08,472,,1.0,0.923728813559322,0.237278835629659,0.198855070561527,2.006573313919654,0.5,2,0.05,augmentation_sensitivity,
0.040254237288135,adv_no_projection,amlnet,graphsage_lite,6.142517030797589e-08,472,,1.0,0.959745762711864,0.406332887546121,0.409045151790395,2.132764170419878,0.5,0,0.02,augmentation_sensitivity,
0.042372881355932,adv_no_projection,amlnet,graphsage_lite,6.53082191741819e-08,472,,1.0,0.957627118644067,0.423405221972498,0.421267867086134,2.063243488844905,0.5,1,0.02,augmentation_sensitivity,
0.044491525423728,adv_no_projection,amlnet,graphsage_lite,7.529412705725995e-08,472,,1.0,0.9555084745762712,0.407420122250711,0.392735288326776,2.115537268720979,0.5,2,0.02,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,graphsage_lite,5.820555477193505e-08,472,,1.0,0.0,0.0,0.0,2.187247369814857,0.5,0,0.0,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,graphsage_lite,7.726054070546337e-08,472,,1.0,0.0,0.0,0.0,2.114115930049567,0.5,1,0.0,augmentation_sensitivity,
0.949152542372881,random_feasible,amlnet,graphsage_lite,8.49612840003827e-08,472,,1.0,0.0,0.0,0.0,2.013116906891561,0.5,2,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,graphsage_lite,6.142517030797589e-08,472,,1.0,0.0,0.0,0.0,2.130136114997175,0.5,0,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,graphsage_lite,6.53082191741819e-08,472,,1.0,0.0,0.0,0.0,2.064402790233099,0.5,1,0.0,augmentation_sensitivity,
0.949152542372881,ours,amlnet,graphsage_lite,7.529412705725995e-08,472,,1.0,0.0,0.0,0.0,2.077551609028655,0.5,2,0.0,augmentation_sensitivity,
0.072466216216216,random_graph,transxion,lightgbm,0.009902297275068,5920,,1.0,0.927533783783783,0.236657754977954,0.20945492306729,0.5622216356306461,2.0,0,0.05,augmentation_sensitivity_rho2,
0.072128378378378,random_graph,transxion,lightgbm,0.010526448357589,5920,,1.0,0.9278716216216212,0.236660962230545,0.208666763957253,0.5622728258617721,2.0,1,0.05,augmentation_sensitivity_rho2,
0.073986486486486,random_graph,transxion,lightgbm,0.010348679217261,5920,,1.0,0.926013513513513,0.241487995402321,0.211757554424714,0.560290442447767,2.0,2,0.05,augmentation_sensitivity_rho2,
0.038006756756756,adv_no_projection,transxion,lightgbm,0.034714841753458,5920,,1.0,0.9619932432432432,0.399862038779911,0.380676831105187,0.6551176003856071,2.0,0,0.02,augmentation_sensitivity_rho2,
0.036655405405405,adv_no_projection,transxion,lightgbm,0.037395842447196,5920,,1.0,0.963344594594594,0.399352207175642,0.3830861837686,0.6628365213632561,2.0,1,0.02,augmentation_sensitivity_rho2,
0.040878378378378,adv_no_projection,transxion,lightgbm,0.038781944243332,5920,,1.0,0.9591216216216212,0.403358477732355,0.382214645879568,0.658426578399908,2.0,2,0.02,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,lightgbm,0.009902297275068,5920,,1.0,0.0,0.0,0.0,0.5147713513420581,2.0,0,0.0,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,lightgbm,0.010526448357589,5920,,1.0,0.0,0.0,0.0,0.515578829888601,2.0,1,0.0,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,lightgbm,0.010348679217261,5920,,1.0,0.0,0.0,0.0,0.5141224812370341,2.0,2,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,lightgbm,0.034714841753458,5920,,1.0,0.0,0.0,0.0,0.523423799553298,2.0,0,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,lightgbm,0.037395842447196,5920,,1.0,0.0,0.0,0.0,0.531534144689313,2.0,1,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,lightgbm,0.038781944243332,5920,,1.0,0.0,0.0,0.0,0.5235243049355001,2.0,2,0.0,augmentation_sensitivity_rho2,
0.072466216216216,random_graph,transxion,graphsage_lite,0.009902297275068,5920,,1.0,0.927533783783783,0.236657754977954,0.20945492306729,0.5622216356306461,2.0,0,0.05,augmentation_sensitivity_rho2,
0.072128378378378,random_graph,transxion,graphsage_lite,0.010526448357589,5920,,1.0,0.9278716216216212,0.236660962230545,0.208666763957253,0.5622728258617721,2.0,1,0.05,augmentation_sensitivity_rho2,
0.073986486486486,random_graph,transxion,graphsage_lite,0.010348679217261,5920,,1.0,0.926013513513513,0.241487995402321,0.211757554424714,0.560290442447767,2.0,2,0.05,augmentation_sensitivity_rho2,
0.038006756756756,adv_no_projection,transxion,graphsage_lite,0.034714841753458,5920,,1.0,0.9619932432432432,0.399862038779911,0.380676831105187,0.6551176003856071,2.0,0,0.02,augmentation_sensitivity_rho2,
0.036655405405405,adv_no_projection,transxion,graphsage_lite,0.037395842447196,5920,,1.0,0.963344594594594,0.399352207175642,0.3830861837686,0.6628365213632561,2.0,1,0.02,augmentation_sensitivity_rho2,
0.040878378378378,adv_no_projection,transxion,graphsage_lite,0.038781944243332,5920,,1.0,0.9591216216216212,0.403358477732355,0.382214645879568,0.658426578399908,2.0,2,0.02,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,graphsage_lite,0.009902297275068,5920,,1.0,0.0,0.0,0.0,0.5147713513420581,2.0,0,0.0,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,graphsage_lite,0.010526448357589,5920,,1.0,0.0,0.0,0.0,0.515578829888601,2.0,1,0.0,augmentation_sensitivity_rho2,
0.95,random_feasible,transxion,graphsage_lite,0.010348679217261,5920,,1.0,0.0,0.0,0.0,0.5141224812370341,2.0,2,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,graphsage_lite,0.034714841753458,5920,,1.0,0.0,0.0,0.0,0.523423799553298,2.0,0,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,graphsage_lite,0.037395842447196,5920,,1.0,0.0,0.0,0.0,0.531534144689313,2.0,1,0.0,augmentation_sensitivity_rho2,
0.95,ours,transxion,graphsage_lite,0.038781944243332,5920,,1.0,0.0,0.0,0.0,0.5235243049355001,2.0,2,0.0,augmentation_sensitivity_rho2,
0.072486772486772,random_graph,amlnet,lightgbm,7.007314750826017e-08,1890,,1.0,0.9275132275132272,0.242376697108577,0.218058336023338,2.152524451109288,2.0,0,0.05,augmentation_sensitivity_rho2,
0.07037037037037,random_graph,amlnet,lightgbm,7.522309064445662e-08,1890,,1.0,0.929629629629629,0.240703101729731,0.216340242124499,2.094900693836639,2.0,1,0.05,augmentation_sensitivity_rho2,
0.068253968253968,random_graph,amlnet,lightgbm,7.440830297285016e-08,1890,,1.0,0.9317460317460312,0.240865353947247,0.214593231726618,2.082962074991677,2.0,2,0.05,augmentation_sensitivity_rho2,
0.046560846560846,adv_no_projection,amlnet,lightgbm,7.115116510214688e-08,1890,,1.0,0.9534391534391532,0.399962396311057,0.385347573458983,2.151240677746482,2.0,0,0.02,augmentation_sensitivity_rho2,
0.037566137566137,adv_no_projection,amlnet,lightgbm,7.423928802789464e-08,1890,,1.0,0.962433862433862,0.400556507788606,0.389680978925204,2.140484382256153,2.0,1,0.02,augmentation_sensitivity_rho2,
0.039153439153439,adv_no_projection,amlnet,lightgbm,7.514164542334256e-08,1890,,1.0,0.96084656084656,0.400836209265883,0.384426655810898,2.119988325765993,2.0,2,0.02,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,lightgbm,7.007314750826017e-08,1890,,1.0,0.0,0.0,0.0,2.149828473904955,2.0,0,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,lightgbm,7.522309064445662e-08,1890,,1.0,0.0,0.0,0.0,2.080199150560052,2.0,1,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,lightgbm,7.440830297285016e-08,1890,,1.0,0.0,0.0,0.0,2.078770011899105,2.0,2,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,lightgbm,7.115116510214688e-08,1890,,1.0,0.0,0.0,0.0,2.129990263883895,2.0,0,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,lightgbm,7.423928802789464e-08,1890,,1.0,0.0,0.0,0.0,2.096184860808128,2.0,1,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,lightgbm,7.514164542334256e-08,1890,,1.0,0.0,0.0,0.0,2.058489831670579,2.0,2,0.0,augmentation_sensitivity_rho2,
0.072486772486772,random_graph,amlnet,graphsage_lite,7.007314750826017e-08,1890,,1.0,0.9275132275132272,0.242376697108577,0.218058336023338,2.152524451109288,2.0,0,0.05,augmentation_sensitivity_rho2,
0.07037037037037,random_graph,amlnet,graphsage_lite,7.522309064445662e-08,1890,,1.0,0.929629629629629,0.240703101729731,0.216340242124499,2.094900693836639,2.0,1,0.05,augmentation_sensitivity_rho2,
0.068253968253968,random_graph,amlnet,graphsage_lite,7.440830297285016e-08,1890,,1.0,0.9317460317460312,0.240865353947247,0.214593231726618,2.082962074991677,2.0,2,0.05,augmentation_sensitivity_rho2,
0.046560846560846,adv_no_projection,amlnet,graphsage_lite,7.115116510214688e-08,1890,,1.0,0.9534391534391532,0.399962396311057,0.385347573458983,2.151240677746482,2.0,0,0.02,augmentation_sensitivity_rho2,
0.037566137566137,adv_no_projection,amlnet,graphsage_lite,7.423928802789464e-08,1890,,1.0,0.962433862433862,0.400556507788606,0.389680978925204,2.140484382256153,2.0,1,0.02,augmentation_sensitivity_rho2,
0.039153439153439,adv_no_projection,amlnet,graphsage_lite,7.514164542334256e-08,1890,,1.0,0.96084656084656,0.400836209265883,0.384426655810898,2.119988325765993,2.0,2,0.02,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,graphsage_lite,7.007314750826017e-08,1890,,1.0,0.0,0.0,0.0,2.149828473904955,2.0,0,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,graphsage_lite,7.522309064445662e-08,1890,,1.0,0.0,0.0,0.0,2.080199150560052,2.0,1,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,random_feasible,amlnet,graphsage_lite,7.440830297285016e-08,1890,,1.0,0.0,0.0,0.0,2.078770011899105,2.0,2,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,graphsage_lite,7.115116510214688e-08,1890,,1.0,0.0,0.0,0.0,2.129990263883895,2.0,0,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,graphsage_lite,7.423928802789464e-08,1890,,1.0,0.0,0.0,0.0,2.096184860808128,2.0,1,0.0,augmentation_sensitivity_rho2,
0.9497354497354492,ours,amlnet,graphsage_lite,7.514164542334256e-08,1890,,1.0,0.0,0.0,0.0,2.058489831670579,2.0,2,0.0,augmentation_sensitivity_rho2,
,none,ellipticpp,lightgbm,,0,,1.0,,,,,1.0,0,,external_robustness,
,none,ellipticpp,lightgbm,,0,,1.0,,,,,1.0,1,,external_robustness,
,none,ellipticpp,lightgbm,,0,,1.0,,,,,1.0,2,,external_robustness,
0.9499681325685152,ours,ellipticpp,lightgbm,2.5772227690783022e-06,3138,,1.0,0.0,0.0,0.0,71497.38902851345,1.0,0,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,lightgbm,2.31737134773158e-06,3138,,1.0,0.0,0.0,0.0,71518.52626732634,1.0,1,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,lightgbm,2.523908565219386e-06,3138,,1.0,0.0,0.0,0.0,72376.96139926047,1.0,2,0.0,external_robustness,
,none,ellipticpp,xgboost,,0,,1.0,,,,,1.0,0,,external_robustness,
,none,ellipticpp,xgboost,,0,,1.0,,,,,1.0,1,,external_robustness,
,none,ellipticpp,xgboost,,0,,1.0,,,,,1.0,2,,external_robustness,
0.9499681325685152,ours,ellipticpp,xgboost,2.5772227690783022e-06,3138,,1.0,0.0,0.0,0.0,71497.38902851345,1.0,0,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,xgboost,2.31737134773158e-06,3138,,1.0,0.0,0.0,0.0,71518.52626732634,1.0,1,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,xgboost,2.523908565219386e-06,3138,,1.0,0.0,0.0,0.0,72376.96139926047,1.0,2,0.0,external_robustness,
,none,ellipticpp,graphsage_lite,,0,,1.0,,,,,1.0,0,,external_robustness,
,none,ellipticpp,graphsage_lite,,0,,1.0,,,,,1.0,1,,external_robustness,
,none,ellipticpp,graphsage_lite,,0,,1.0,,,,,1.0,2,,external_robustness,
0.9499681325685152,ours,ellipticpp,graphsage_lite,2.5772227690783022e-06,3138,,1.0,0.0,0.0,0.0,71497.38902851345,1.0,0,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,graphsage_lite,2.31737134773158e-06,3138,,1.0,0.0,0.0,0.0,71518.52626732634,1.0,1,0.0,external_robustness,
0.9499681325685152,ours,ellipticpp,graphsage_lite,2.523908565219386e-06,3138,,1.0,0.0,0.0,0.0,72376.96139926047,1.0,2,0.0,external_robustness,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,0,,cikm_v2_main,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,1,,cikm_v2_main,
,none,transxion,lightgbm,,0,,1.0,,,,,1.0,2,,cikm_v2_main,
0.95,random_feasible_v2,transxion,lightgbm,0.028763401222628,2960,,1.0,0.0,0.0,0.0,0.5114984662598251,1.0,0,0.0,cikm_v2_main,0.008789541905305
0.95,random_feasible_v2,transxion,lightgbm,0.026499127369085,2960,,1.0,0.0,0.0,0.0,0.5160541646744661,1.0,1,0.0,cikm_v2_main,0.008905332502084
0.95,random_feasible_v2,transxion,lightgbm,0.030786382606232,2960,,1.0,0.0,0.0,0.0,0.515273337765841,1.0,2,0.0,cikm_v2_main,0.010823462050109
