augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
plausible_hard_projected_v2,0.9134846741290931,0.998773660357238,0.0005987855353220001,8,amlnet,xgboost,0.000637874210228,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,0,11,385,653543,19.312771320343018,0.8804644808743171,0.9957006682389931,0.00023462316260000003,0.000335276599894,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
plausible_hard_projected_v2,0.9294990723562151,0.999324624544565,0.000596903919692,8,amlnet,xgboost,0.000647574655771,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,1.0,0.75,1,11,385,653543,18.13926386833191,0.87781690140845,0.991475039308176,0.000222188497747,0.00032163605560700005,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
plausible_hard_projected_v2,0.9229797979797981,0.998915844663645,0.000442502092458,8,amlnet,xgboost,0.0005169944525850001,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,19.668185710906982,0.877849002849002,0.9915733097484271,0.000252489572916,0.00030518817559900004,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_hard_projected_v2,0.926332288401253,0.9991646671998571,0.0006950012000850001,8,amlnet,xgboost,0.0007136022677890001,low_history_entity,0.833333333333333,0,layering,1,0.835865929659082,0.769230769230769,0.9090909090909091,0.9090909090909091,1.0,0.75,3,11,385,653543,19.454466342926025,0.875682593856655,0.9642049921383641,0.000383533965488,0.000438283753146,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
plausible_hard_projected_v2,0.9567099567099561,0.999822269616991,0.000609182882259,8,amlnet,xgboost,0.0006631128066550001,low_history_entity,0.833333333333333,0,layering,1,0.835865929659082,0.769230769230769,0.9090909090909091,1.0,1.0,0.75,4,11,385,653543,17.389605283737183,0.8805555555555551,0.9957743710691821,0.00021087926934100002,0.00025235307000500003,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
curriculum_projected_v2,0.9376623376623371,0.9995734470807781,0.00048178481043700003,8,amlnet,xgboost,0.000553978857635,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,1.0,1.0,0.75,0,11,385,653543,20.46993923187256,0.880076142131979,0.9953567216981131,0.00027309388007100004,0.00032890890492100005,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
curriculum_projected_v2,0.9233766233766231,0.9989513907402471,0.00042676376210800006,8,amlnet,xgboost,0.00048532394821700005,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,1,11,385,653543,19.39450979232788,0.881451612903225,0.996388561320754,0.000314669436052,0.00035010036934700003,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
curriculum_projected_v2,0.9177115987460811,0.998133830978405,0.00039245515430900004,8,amlnet,xgboost,0.000453754434517,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,2,11,385,653543,19.17365026473999,0.8802356020942401,0.99550412735849,0.00019683657525000002,0.000179512659728,0.9333333333333331,0.935322436661655,8,1.0,0.875,0.875,0.875
curriculum_projected_v2,0.916498316498316,0.9977961432506881,0.000587527350889,8,amlnet,xgboost,0.000649342040735,low_history_entity,0.8695652173913041,0,layering,1,0.8700989770489691,0.833333333333333,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.75,3,11,385,653543,19.672979831695557,0.876718213058419,0.985898191823899,0.000425779917833,0.00047567483250900004,0.8235294117647051,0.8246683548505751,8,0.777777777777777,0.875,0.875,0.875
curriculum_projected_v2,0.9646464646464641,0.9998755887318931,0.000434660519345,8,amlnet,xgboost,0.000515011752772,low_history_entity,0.9090909090909091,0,layering,1,0.908895405669599,0.9090909090909091,0.9090909090909091,1.0,1.0,0.75,4,11,385,653543,19.694692611694336,0.882518796992481,0.9969290487421381,0.000273199197041,0.00034179594620500003,0.875,0.8748034591194961,8,0.875,0.875,0.875,0.875
