augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name,eval_subset,heldout_train_positives
none,0.926798624856242,0.993082459278911,0.000280996418079,8,amlnet,xgboost,0.000292360835114,0.906474820143884,layering,1.0,0.9063339551941072,0.910404624277456,0.902578796561604,0.939828080229226,0.948424068767908,0.75,1,349,220,653378,18.423747301101685,0.8653975740648611,0.9874049293614612,0.000331780377793,0.000335408618774,0.864864864864864,0.866626229830985,296,0.926640926640926,0.820945945945945,0.898648648648648,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
none,0.92807557340094,0.9919152217955952,0.000276339418829,8,amlnet,xgboost,0.000281689618935,0.9051724137931032,layering,1.0,0.9050245272802352,0.907780979827089,0.902578796561604,0.939828080229226,0.939828080229226,0.75,0,349,220,653378,18.70090913772583,0.8704069199136361,0.9858879312335992,0.000325700121236,0.00032623960477,0.8638838475499091,0.866119701393793,296,0.9333333333333332,0.8277027027027021,0.9020270270270272,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
none,0.92781445012919,0.994467099730254,0.000271296352598,8,amlnet,xgboost,0.000273893054534,0.910404624277456,layering,1.0,0.9102965167239632,0.9183673469387752,0.902578796561604,0.939828080229226,0.94269340974212,0.75,3,349,220,653378,18.09281802177429,0.8731486524470211,0.9888990550897152,0.000322600005761,0.000326386187659,0.867992766726943,0.8699976457056051,296,0.933852140077821,0.824324324324324,0.9087837837837832,0.912162162162162,cikm_v4_heldout_layering_10seed,,
none,0.926045247481044,0.992045502946796,0.000276068896826,8,amlnet,xgboost,0.000281123825385,0.906474820143884,layering,1.0,0.9063339551941072,0.910404624277456,0.902578796561604,0.939828080229226,0.939828080229226,0.75,5,349,220,653378,16.73847532272339,0.8639614874900481,0.986866911847614,0.000326311269585,0.000322115726605,0.863309352517985,0.8649551200749671,296,0.923076923076923,0.824324324324324,0.898648648648648,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
none,0.928448565300666,0.992531743275692,0.000283985729532,8,amlnet,xgboost,0.000297255390834,0.9038737446197992,layering,1.0,0.903720743871638,0.9051724137931032,0.902578796561604,0.939828080229226,0.94269340974212,0.75,4,349,220,653378,18.700148820877075,0.8675640873635401,0.985697454670582,0.000332935675043,0.000338538273439,0.861261261261261,0.8630099869014081,296,0.922779922779922,0.824324324324324,0.9020270270270272,0.905405405405405,cikm_v4_heldout_layering_10seed,,
none,0.926606963530151,0.993346694996288,0.000277006962565,8,amlnet,xgboost,0.000280781770177,0.907514450867052,layering,1.0,0.9074016394988452,0.915451895043731,0.902578796561604,0.939828080229226,0.94269340974212,0.75,6,349,220,653378,18.58179259300232,0.8676155642544251,0.9873892205943052,0.000326583419081,0.000328673402343,0.864376130198915,0.866367375738297,296,0.9299610894941632,0.824324324324324,0.905405405405405,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
none,0.928463828669216,0.993738934084254,0.000273255284955,8,amlnet,xgboost,0.000286030976145,0.908045977011494,layering,1.0,0.907902697420928,0.910662824207492,0.905444126074498,0.939828080229226,0.94269340974212,0.75,7,349,220,653378,17.62682294845581,0.871262685137074,0.9873315001885052,0.000322791294315,0.000313368421646,0.867992766726943,0.8699976457056051,296,0.933852140077821,0.8277027027027021,0.9020270270270272,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
none,0.9284487104347372,0.9943988848091452,0.000278389339773,8,amlnet,xgboost,0.000291565960177,0.9038737446197992,layering,1.0,0.903720743871638,0.9051724137931032,0.902578796561604,0.939828080229226,0.945558739255014,0.75,8,349,220,653378,16.646835803985596,0.867825585848724,0.988238689253017,0.000326170770404,0.00033239391717,0.864864864864864,0.866626229830985,296,0.926640926640926,0.824324324324324,0.9020270270270272,0.91554054054054,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.9306613526634192,0.994971759799476,0.000287444220823,8,amlnet,xgboost,0.000299330403972,0.902578796561604,layering,1.0,0.9024225645110592,0.902578796561604,0.902578796561604,0.939828080229226,0.951289398280802,0.75,0,349,385,653543,18.07292127609253,0.871301616066934,0.9885045120173932,0.000327236325866,0.000331834716136,0.864864864864864,0.866626229830985,296,0.926640926640926,0.824324324324324,0.9020270270270272,0.929054054054054,cikm_v4_heldout_layering_10seed,,
none,0.9260785929902132,0.99401207026229,0.000281424262121,8,amlnet,xgboost,0.000289459339295,0.9048991354466852,layering,1.0,0.904762581136914,0.9101449275362312,0.89971346704871,0.939828080229226,0.939828080229226,0.75,9,349,220,653378,18.83825445175171,0.8668335316730511,0.987720532774324,0.000325611221753,0.000328644486107,0.866425992779783,0.868307040287088,296,0.930232558139534,0.824324324324324,0.9020270270270272,0.912162162162162,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.93107347878992,0.994446336377506,0.000263045462662,8,amlnet,xgboost,0.000276875385273,0.90961262553802,layering,1.0,0.909468820805368,0.9109195402298852,0.908309455587392,0.939828080229226,0.94269340974212,0.75,1,349,385,653543,17.967981815338135,0.8760204789142281,0.9914545315633212,0.000311372442982,0.000302815973864,0.8673835125448021,0.8688326407515641,296,0.923664122137404,0.8445945945945941,0.8952702702702701,0.905405405405405,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.9308655653173612,0.9936937010478772,0.000256981757562,8,amlnet,xgboost,0.000254145377509,0.9093525179856112,layering,1.0,0.909216274917186,0.913294797687861,0.908309455587392,0.934097421203438,0.945558739255014,0.75,2,349,385,653543,18.641874074935917,0.871327684731322,0.98843316285906,0.000310044218112,0.000313434831738,0.863799283154121,0.8652371363348521,296,0.919847328244274,0.8412162162162161,0.888513513513513,0.922297297297297,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.935116380158251,0.996037208138786,0.000267532789437,8,amlnet,xgboost,0.000262470873637,0.90414878397711,layering,1.0,0.9039957774786832,0.902857142857142,0.905444126074498,0.94269340974212,0.948424068767908,0.75,3,349,385,653543,18.466731786727905,0.877247070069002,0.989904780966388,0.000312921016922,0.000319216809553,0.8689407540394971,0.8704983730151611,296,0.9272030651340992,0.8412162162162161,0.905405405405405,0.922297297297297,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.930630749678043,0.993561069701074,0.000283847376488,8,amlnet,xgboost,0.000294817542227,0.9038737446197992,layering,1.0,0.903720743871638,0.9051724137931032,0.902578796561604,0.94269340974212,0.945558739255014,0.75,4,349,385,653543,18.768784284591675,0.874466364834893,0.986107450388857,0.000315631573553,0.000319799486726,0.8709677419354831,0.872428145168276,296,0.927480916030534,0.837837837837837,0.8952702702702701,0.91554054054054,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.930927077827399,0.993379880811508,0.000260615168326,8,amlnet,xgboost,0.000255174408326,0.912230215827338,layering,1.0,0.912098594640266,0.916184971098265,0.908309455587392,0.939828080229226,0.945558739255014,0.75,5,349,385,653543,18.30565857887268,0.873485924430305,0.987904194961074,0.000309512927041,0.000300633506741,0.8695652173913041,0.8716981416362921,296,0.9375,0.8412162162162161,0.9020270270270272,0.922297297297297,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.9311148282578632,0.996315090790294,0.000286796631838,8,amlnet,xgboost,0.000286205875478,0.902578796561604,layering,1.0,0.9024225645110592,0.902578796561604,0.902578796561604,0.939828080229226,0.948424068767908,0.75,6,349,385,653543,18.12948203086853,0.872692029222051,0.9900413556579132,0.000325772779501,0.00031887370366,0.863309352517985,0.8649551200749671,296,0.923076923076923,0.8412162162162161,0.9020270270270272,0.9189189189189192,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.9304951025890672,0.9950295272124012,0.000282153516382,8,amlnet,xgboost,0.000300195641505,0.9051724137931032,layering,1.0,0.9050245272802352,0.907780979827089,0.902578796561604,0.945558739255014,0.954154727793696,0.75,7,349,385,653543,18.370848417282104,0.8735493632016871,0.989025563441812,0.000314796061013,0.000318383574723,0.8705035971223021,0.872173700488668,296,0.93076923076923,0.831081081081081,0.9087837837837832,0.929054054054054,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.932844953817192,0.995811062706444,0.000276978389814,8,amlnet,xgboost,0.000289302275247,0.907780979827089,layering,1.0,0.90764906848063,0.9130434782608692,0.902578796561604,0.945558739255014,0.951289398280802,0.75,8,349,385,653543,19.094322681427,0.876805791602503,0.99185975411371,0.000324879415221,0.000323210992302,0.863309352517985,0.8649551200749671,296,0.923076923076923,0.824324324324324,0.9256756756756752,0.939189189189189,cikm_v4_heldout_layering_10seed,,
random_feasible_v2,0.933135741869566,0.994562503188728,0.00025692110448,8,amlnet,xgboost,0.000273833637895,0.915593705293276,layering,1.0,0.915459090809106,0.914285714285714,0.916905444126074,0.939828080229226,0.94269340974212,0.75,9,349,385,653543,18.019242763519287,0.876662174824923,0.989369712727007,0.00029764504786,0.000302105942421,0.8801431127012521,0.8815310947721721,296,0.935361216730038,0.8412162162162161,0.9020270270270272,0.9087837837837832,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.9452183010775952,0.993678783559822,0.00023487007917,8,amlnet,xgboost,0.000239596579217,0.922425952045134,layering,1.0,0.9224110002428292,0.9083333333333332,0.934097421203438,0.954154727793696,0.954154727793696,0.75,0,349,385,653543,19.551157236099243,0.904181773322896,0.989373632157547,0.000277212610771,0.000267617278959,0.8847457627118641,0.8845946430336891,296,0.8877551020408161,0.881756756756756,0.929054054054054,0.932432432432432,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.942914531982001,0.9942211586727652,0.00023411770236,8,amlnet,xgboost,0.000251659990814,0.921348314606741,layering,1.0,0.9213984193172792,0.90358126721763,0.936962750716332,0.945558739255014,0.948424068767908,0.75,1,349,385,653543,20.034912824630737,0.903726760940288,0.987350887787495,0.000284900376182,0.000282431392531,0.8835616438356161,0.8834885784967751,296,0.895833333333333,0.8783783783783781,0.9189189189189192,0.929054054054054,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.945906764216049,0.99183297811586,0.000229097999508,8,amlnet,xgboost,0.000236855026364,0.920056100981767,layering,1.0,0.920129506314894,0.9010989010989012,0.936962750716332,0.948424068767908,0.948424068767908,0.75,3,349,385,653543,18.14063143730164,0.905091671885382,0.9875187946395972,0.000278779764948,0.00027746697816,0.8824531516183981,0.8823267445251031,296,0.8900343642611681,0.8783783783783781,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.943238761088918,0.995480738435408,0.000248651421188,8,amlnet,xgboost,0.000265652030217,0.915966386554621,layering,1.0,0.916059387919634,0.8958904109589041,0.931232091690544,0.951289398280802,0.951289398280802,0.75,2,349,385,653543,20.523054361343384,0.90337681045386,0.990641315696796,0.000299734792671,0.000305868428338,0.880136986301369,0.880059004588122,296,0.892361111111111,0.8682432432432431,0.9256756756756752,0.929054054054054,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.949075249079744,0.9943070757674752,0.000231043500019,8,amlnet,xgboost,0.000244437243358,0.9239436619718312,layering,1.0,0.9239520346542972,0.908587257617728,0.936962750716332,0.954154727793696,0.959885386819484,0.75,4,349,385,653543,19.41598129272461,0.907837656441537,0.988588892312116,0.000272515441893,0.000286716627338,0.8854700854700851,0.8853797462959051,296,0.8961937716262971,0.8783783783783781,0.922297297297297,0.932432432432432,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.9421377593871112,0.988961782988731,0.00024338147334,8,amlnet,xgboost,0.000256305266856,0.918539325842696,layering,1.0,0.9185842912772372,0.9008264462809912,0.934097421203438,0.948424068767908,0.948424068767908,0.75,6,349,385,653543,18.0372006893158,0.8999558400210931,0.986011754193682,0.000269931900082,0.000274026377478,0.8900343642611681,0.8900191214190011,296,0.9055944055944052,0.8783783783783781,0.9189189189189192,0.9189189189189192,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.942279755685484,0.992408150636346,0.000220679411008,8,amlnet,xgboost,0.000234759000641,0.9267605633802812,layering,1.0,0.926773934328164,0.9113573407202212,0.936962750716332,0.948424068767908,0.948424068767908,0.75,5,349,385,653543,20.441633701324463,0.902927390572627,0.987283326118476,0.000268228425122,0.000268965974435,0.8900343642611681,0.8900191214190011,296,0.9055944055944052,0.8851351351351351,0.912162162162162,0.9189189189189192,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.945120851975346,0.990468975936827,0.000253310695182,8,amlnet,xgboost,0.000276944723778,0.913888888888888,layering,1.0,0.914174836170868,0.886792452830188,0.936962750716332,0.951289398280802,0.951289398280802,0.75,7,349,385,653543,20.22806406021118,0.902054956629454,0.9856028838564532,0.000298670091442,0.00030965930097,0.8752136752136751,0.8751088169568011,296,0.885813148788927,0.8682432432432431,0.922297297297297,0.9256756756756752,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.950352018829584,0.994652495272453,0.000241988461834,8,amlnet,xgboost,0.000255393904492,0.9174825174825172,layering,1.0,0.91760728970831,0.896174863387978,0.936962750716332,0.954154727793696,0.95702005730659,0.75,8,349,385,653543,20.631242036819454,0.910279993761619,0.9888773546386432,0.000270640502678,0.000269857113721,0.8862478777589131,0.8861054868347461,296,0.8907849829351531,0.881756756756756,0.929054054054054,0.932432432432432,cikm_v4_heldout_layering_10seed,,
hard_projected_v2,0.944611855653646,0.9923692506200532,0.000232101995145,8,amlnet,xgboost,0.000246644821491,0.920056100981767,layering,1.0,0.920129506314894,0.9010989010989012,0.931232091690544,0.948424068767908,0.948424068767908,0.75,9,349,385,653543,18.84401535987854,0.907240098759148,0.9884004802412272,0.000267177213208,0.000265215097295,0.8900343642611681,0.8900191214190011,296,0.9055944055944052,0.8851351351351351,0.9256756756756752,0.9256756756756752,cikm_v4_heldout_layering_10seed,,
plausible_hard_projected_v2,0.9433846779443372,0.9949236762457432,0.000233134953728,8,amlnet,xgboost,0.000237072115777,0.919605077574048,layering,1.0,0.9195851904745592,0.9055555555555552,0.934097421203438,0.954154727793696,0.954154727793696,0.75,0,349,385,653543,20.53687858581543,0.906134293726469,0.98964852782153,0.000265870711843,0.000276297912981,0.8938356164383561,0.893777300222733,296,0.90625,0.8851351351351351,0.9256756756756752,0.932432432432432,cikm_v4_heldout_layering_10seed,,
