acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate,eval_subset,heldout_train_positives
0.5416078984485191,feature_noise_v2,amlnet,xgboost,1.713047948402287,6278.967737460155,709,,1.0,0.414668547249647,0.082108869878084,0.020598606746871,2.163515644203512,0.75,2,0.0,cikm_v4_repaired_audit,0.496473906911142,0.28312848411579,,
0.554301833568406,feature_noise_v2,amlnet,xgboost,2.160230721942846,6239.515735323645,709,,1.0,0.406205923836389,0.086844705258645,0.021665138267519,2.141772319908996,0.75,1,0.0,cikm_v4_repaired_audit,0.496121297602256,0.283699375377795,,
0.9492242595204512,feature_noise_repaired_v2,amlnet,xgboost,0.258875630149555,0.089009366060258,709,,1.0,0.0,0.0,0.0,2.101814935101434,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,feature_noise_repaired_v2,amlnet,xgboost,0.262775118625589,0.6251909836461801,709,,1.0,0.0,0.0,0.0,1.9521589238804544,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,feature_noise_repaired_v2,amlnet,xgboost,0.207711361495511,0.271485273026384,709,,1.0,0.0,0.0,0.0,2.026648660425644,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,smote_v2,amlnet,xgboost,0.087558719371175,0.298236532255606,709,,1.0,0.0,0.0,0.0,2.243296503142187,0.75,0,0.0,cikm_v4_repaired_audit,0.031029619181946,0.0,,
0.9492242595204512,smote_v2,amlnet,xgboost,0.040274045428744,0.321114120852353,709,,1.0,0.0,0.0,0.0,2.300999403743802,0.75,1,0.0,cikm_v4_repaired_audit,0.034438175834508,0.0,,
0.9492242595204512,smote_v2,amlnet,xgboost,0.032813645861365,0.30502076565736,709,,1.0,0.0,0.0,0.0,2.283294943065944,0.75,2,0.0,cikm_v4_repaired_audit,0.029266572637517,0.0,,
0.9492242595204512,smote_repaired_v2,amlnet,xgboost,0.049002465229964,0.294529045965257,709,,1.0,0.0,0.0,0.0,2.243296503142187,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,smote_repaired_v2,amlnet,xgboost,0.015408525365082,0.322901256844724,709,,1.0,0.0,0.0,0.0,2.300999403743802,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,smote_repaired_v2,amlnet,xgboost,0.021679530863893,0.305378353560642,709,,1.0,0.0,0.0,0.0,2.283294943065944,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,mixup_v2,amlnet,xgboost,1.503963872070805,0.34755977539911,709,,1.0,0.0,0.0,0.0,1.56608198586787,0.75,0,0.0,cikm_v4_repaired_audit,0.042195580629995,0.0,,
0.9492242595204512,mixup_v2,amlnet,xgboost,1.4278581854671,0.343167506487562,709,,1.0,0.0,0.0,0.0,1.490035441982796,0.75,1,0.0,cikm_v4_repaired_audit,0.037141513869299,0.0,,
0.9492242595204512,mixup_v2,amlnet,xgboost,1.5965158135947162,0.354410054951119,709,,1.0,0.0,0.0,0.0,1.525667516695155,0.75,2,0.0,cikm_v4_repaired_audit,0.037376586741889,0.0,,
0.9492242595204512,mixup_repaired_v2,amlnet,xgboost,1.37192257238819,0.309498886130527,709,,1.0,0.0,0.0,0.0,1.56608198586787,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,mixup_repaired_v2,amlnet,xgboost,1.425027217138238,0.309072726889513,709,,1.0,0.0,0.0,0.0,1.490035441982796,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.084351272796302,0.174805128164109,709,,1.0,0.0,0.0,0.0,2.102040531725143,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,mixup_repaired_v2,amlnet,xgboost,1.48419123282206,0.314570253664789,709,,1.0,0.0,0.0,0.0,1.525667516695155,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.091680053372138,0.163342975539703,709,,1.0,0.0,0.0,0.0,2.125487951324352,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.035984111826062,0.140340827513729,709,,1.0,0.0,0.0,0.0,2.136832452434424,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.020916933595946,0.018054752629796,709,,1.0,0.0,0.0,0.0,2.074340083239419,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.007401120952844,0.017302782702185,709,,1.0,0.0,0.0,0.0,2.077392356667773,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.010388084060244,0.018370265410673,709,,1.0,0.0,0.0,0.0,2.112825082858865,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,hard_projected_v2,amlnet,xgboost,8.149845624569762,0.166837025449528,709,,1.0,0.0,0.0,0.0,0.412957384131624,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,hard_projected_v2,amlnet,xgboost,7.86863744260036,0.162225234401862,709,,1.0,0.0,0.0,0.0,0.398097028335246,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,hard_projected_v2,amlnet,xgboost,8.149642060234097,0.147193916963436,709,,1.0,0.0,0.0,0.0,0.403238815095089,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.77555287070743,0.131465024679144,709,,1.0,0.0,0.0,0.0,0.321820622486704,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.528366412347127,0.132189963870746,709,,1.0,0.0,0.0,0.0,0.314103664306902,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.841814546572887,0.122491308520281,709,,1.0,0.0,0.0,0.0,0.324729358331781,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.359493947905471,0.195214575435846,709,,1.0,0.0,0.0,0.0,0.581923596698214,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.215154365901276,0.185636345473491,709,,1.0,0.0,0.0,0.0,0.545433878484882,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.430546839041118,0.173941803301948,709,,1.0,0.0,0.0,0.0,0.548492050798407,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,typology_projected_v2,amlnet,xgboost,11.201823790224712,0.382673795474056,709,,1.0,0.0,0.0,0.0,0.337329706444504,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,typology_projected_v2,amlnet,xgboost,10.483013725373928,0.36467437639066,709,,1.0,0.0,0.0,0.0,0.360288531367578,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,typology_projected_v2,amlnet,xgboost,11.241018185053631,0.367345571890468,709,,1.0,0.0,0.0,0.0,0.350119494535185,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.899199289612955,0.254310594965188,709,,1.0,0.0,0.0,0.0,0.26703139100091,0.75,0,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.075005077193458,0.245202094252196,709,,1.0,0.0,0.0,0.0,0.270072740704091,0.75,1,0.0,cikm_v4_repaired_audit,0.0,0.0,,
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.550695341226392,0.236121233783659,709,,1.0,0.0,0.0,0.0,0.255119176050903,0.75,2,0.0,cikm_v4_repaired_audit,0.0,0.0,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,2,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,0,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,3,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,1,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,4,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,6,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,5,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,7,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,8,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,lightgbm,,,0,layering,1.0,,,,,0.75,9,,cikm_v4_heldout_layering_10seed,,,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.011590100928318,0.0224249859028,165,layering,1.0,0.0,0.0,0.0,2.816648090723813,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.042730402269184,0.023702784246389,165,layering,1.0,0.0,0.0,0.0,2.81200806711107,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.018178708891763,0.02282435482697,165,layering,1.0,0.0,0.0,0.0,2.648163329826356,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.095135890540158,0.028510966328186,165,layering,1.0,0.0,0.0,0.0,2.70985673114288,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.000594291599018,0.027635781698812,165,layering,1.0,0.0,0.0,0.0,2.870835249434543,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,4.73347937151312e-05,0.027125949980232,165,layering,1.0,0.0,0.0,0.0,2.794247435963992,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.00567655498139,0.026725657542829,165,layering,1.0,0.0,0.0,0.0,2.746511301395531,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.108549573050561,0.027450844339327,165,layering,1.0,0.0,0.0,0.0,2.746027306097877,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.092016509786731,0.024113696987542,165,layering,1.0,0.0,0.0,0.0,2.696329945548608,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,lightgbm,0.033485095588723,0.020993037816963,165,layering,1.0,0.0,0.0,0.0,2.641619350832623,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,6.963427813915406,0.403681940674869,165,layering,1.0,0.0,0.0,0.0,1.510524375768489,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,8.056313244870662,0.426072383293088,165,layering,1.0,0.0,0.0,0.0,1.5536413943139271,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.258060199962924,0.434763590712965,165,layering,1.0,0.0,0.0,0.0,1.602482706261497,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.923904498617051,0.446845357869483,165,layering,1.0,0.0,0.0,0.0,1.563218436546995,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.316206498621526,0.401229144812957,165,layering,1.0,0.0,0.0,0.0,1.626195844081794,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,8.045593259132659,0.45636104218325,165,layering,1.0,0.0,0.0,0.0,1.5972971633448032,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.912785934540596,0.44705363356706,165,layering,1.0,0.0,0.0,0.0,1.5812429778537291,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.670521696308687,0.429278895949711,165,layering,1.0,0.0,0.0,0.0,1.5135140685266082,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,7.654344111733403,0.442698193909887,165,layering,1.0,0.0,0.0,0.0,1.568243210367523,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,lightgbm,8.12597650881405,0.388537940544159,165,layering,1.0,0.0,0.0,0.0,1.4964926886803411,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.61313820477148,0.248994443484803,165,layering,1.0,0.0,0.0,0.0,1.355252633886216,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.587913284266757,0.265424524938458,165,layering,1.0,0.0,0.0,0.0,1.5714702188577152,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.564955808937928,0.290044888590324,165,layering,1.0,0.0,0.0,0.0,1.465959334305688,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.995757426841239,0.282973697045211,165,layering,1.0,0.0,0.0,0.0,1.4371048706994292,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.438397934125953,0.264036894270148,165,layering,1.0,0.0,0.0,0.0,1.503066090755285,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.185237461775687,0.268696464481771,165,layering,1.0,0.0,0.0,0.0,1.444342679116085,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.194485853884259,0.284486001553801,165,layering,1.0,0.0,0.0,0.0,1.423295703786992,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.426556685655942,0.278612811371347,165,layering,1.0,0.0,0.0,0.0,1.405825337307228,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,4.672774540932312,0.275491829515415,165,layering,1.0,0.0,0.0,0.0,1.5194281064103912,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,lightgbm,5.693082794885822,0.283181825351309,165,layering,1.0,0.0,0.0,0.0,1.45694003800042,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.785400817671071,0.391114049533821,165,layering,1.0,0.0,0.0,0.0,1.74296582456621,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.611441034879521,0.411034291436761,165,layering,1.0,0.0,0.0,0.0,1.928729066738992,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.973529265354184,0.412522219696451,165,layering,1.0,0.0,0.0,0.0,2.043759343743256,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.98569529205176,0.419211238682503,165,layering,1.0,0.0,0.0,0.0,1.9260377686959087,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.562742155625768,0.372309117162924,165,layering,1.0,0.0,0.0,0.0,1.92330376665354,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.937114119373429,0.429714910954386,165,layering,1.0,0.0,0.0,0.0,1.9087964734711471,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.793665741178344,0.394813730388151,165,layering,1.0,0.0,0.0,0.0,1.9104460670180687,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.867353543331076,0.430175217208357,165,layering,1.0,0.0,0.0,0.0,1.948349371452474,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.773555805523661,0.43980404836734,165,layering,1.0,0.0,0.0,0.0,1.8703757344478504,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,lightgbm,3.9412922840012783,0.387394844043871,165,layering,1.0,0.0,0.0,0.0,1.783255720138844,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.00301903341954,0.48385167002116,165,layering,1.0,0.0,0.0,0.0,1.464627222607163,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,7.910983415426575,0.5129377100091,165,layering,1.0,0.0,0.0,0.0,1.563652769464782,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.395028794055424,0.499115970293401,165,layering,1.0,0.0,0.0,0.0,1.4858620427924492,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.386622598288847,0.540440352293976,165,layering,1.0,0.0,0.0,0.0,1.524816766471548,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,7.813473633130931,0.491211859481162,165,layering,1.0,0.0,0.0,0.0,1.548870152281133,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.50290163030125,0.5351329629055941,165,layering,1.0,0.0,0.0,0.0,1.545228654053142,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.661055680558917,0.496955281181758,165,layering,1.0,0.0,0.0,0.0,1.5516111468176792,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.447889665101563,0.509679671041795,165,layering,1.0,0.0,0.0,0.0,1.45467010964417,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.204660346883648,0.548193869286668,165,layering,1.0,0.0,0.0,0.0,1.525433675019834,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,lightgbm,8.564620729458953,0.469185111022473,165,layering,1.0,0.0,0.0,0.0,1.461601694760585,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.7543402088019455,0.337837413632459,165,layering,1.0,0.0,0.0,0.0,1.381757876979096,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.200455158187606,0.342732621807363,165,layering,1.0,0.0,0.0,0.0,1.555178092067386,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,6.128912081032845,0.368514433593322,165,layering,1.0,0.0,0.0,0.0,1.447228900814117,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.320623173307372,0.370890179240367,165,layering,1.0,0.0,0.0,0.0,1.449557377041931,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.731011604866943,0.345638937809221,165,layering,1.0,0.0,0.0,0.0,1.445470001613766,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,6.32922712330213,0.346778752488637,165,layering,1.0,0.0,0.0,0.0,1.468947115692788,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.371504771347937,0.353113979568041,165,layering,1.0,0.0,0.0,0.0,1.448818761690296,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.997515867937294,0.36107091271894,165,layering,1.0,0.0,0.0,0.0,1.382865432697535,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,5.79707914427245,0.368289010792829,165,layering,1.0,0.0,0.0,0.0,1.545804190820614,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,lightgbm,6.298160509040956,0.349923276473308,165,layering,1.0,0.0,0.0,0.0,1.45220482406063,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,2,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,1,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,0,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,3,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,5,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,4,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,6,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,7,,cikm_v4_heldout_layering_10seed,,,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,8,,cikm_v4_heldout_layering_10seed,,,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.00596001301574,0.0224249859028,165,layering,1.0,0.0,0.0,0.0,2.816648090723813,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
,none,amlnet,xgboost,,,0,layering,1.0,,,,,0.75,9,,cikm_v4_heldout_layering_10seed,,,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.0008159572053,0.023702784246389,165,layering,1.0,0.0,0.0,0.0,2.81200806711107,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.019549020265063,0.02282435482697,165,layering,1.0,0.0,0.0,0.0,2.648163329826356,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.075080235112699,0.028510966328186,165,layering,1.0,0.0,0.0,0.0,2.70985673114288,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.000173737770258,0.027125949980232,165,layering,1.0,0.0,0.0,0.0,2.794247435963992,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.000217793115275,0.027635781698812,165,layering,1.0,0.0,0.0,0.0,2.870835249434543,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.002449078044553,0.026725657542829,165,layering,1.0,0.0,0.0,0.0,2.746511301395531,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.062419818636541,0.027450844339327,165,layering,1.0,0.0,0.0,0.0,2.746027306097877,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.065982669863504,0.024113696987542,165,layering,1.0,0.0,0.0,0.0,2.696329945548608,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,random_feasible_v2,amlnet,xgboost,0.008570573323385,0.020993037816963,165,layering,1.0,0.0,0.0,0.0,2.641619350832623,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,5.941166604001776,0.377575126095579,165,layering,1.0,0.0,0.0,0.0,1.5935490094077571,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.263324722810577,0.377116942045924,165,layering,1.0,0.0,0.0,0.0,1.656178418457341,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.934121994636434,0.397598705562057,165,layering,1.0,0.0,0.0,0.0,1.587787608134229,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,4.843476310062013,0.349038352296296,165,layering,1.0,0.0,0.0,0.0,1.742834825340532,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.307063213678471,0.327792054239769,165,layering,1.0,0.0,0.0,0.0,1.549176703154414,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.08455975767324,0.38499617804125,165,layering,1.0,0.0,0.0,0.0,1.566343966491378,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
