run_name,dataset,detector,augmentation,label_fraction,heldout_typology,detector_hardness,detector_hardness,detector_hardness,ledger_violation_rate,ledger_violation_rate,ledger_violation_rate,mean_flow_residual,mean_flow_residual,mean_flow_residual,profile_drift,profile_drift,profile_drift,acceptance_rate,acceptance_rate,acceptance_rate,categorical_fractionality_rate,categorical_fractionality_rate,categorical_fractionality_rate,negative_feature_rate,negative_feature_rate,negative_feature_rate
,,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
cikm_final_fewshot_layering_10,amlnet,lightgbm,plausible_typology_projected_v2,1.0,layering,6.462576933351414,1.0918622673627985,10,0.0,0.0,10,0.0,0.0,10,1.3359156122372098,0.12851913005415508,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,random_feasible_v2,1.0,layering,0.036287225479788264,0.04677186476811321,10,0.0,0.0,10,0.0,0.0,10,2.7283337886090164,0.0357962430612941,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,smote_repaired_v2,1.0,layering,0.1889408270232616,0.08440409320221576,10,0.0,0.0,10,0.0,0.0,10,2.862156262603362,0.0580993818940724,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,lightgbm,typology_projected_v2,1.0,layering,8.239563211568363,0.9920527031553235,10,0.0,0.0,10,0.0,0.0,10,1.4408508824094786,0.1377653772825994,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,curriculum_projected_v2,1.0,layering,3.073861766710194,0.24359991208554022,10,0.0,0.0,10,0.0,0.0,10,1.9396890241510019,0.07663132992411183,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,hard_projected_v2,1.0,layering,6.340467274332996,0.666788240126832,10,0.0,0.0,10,0.0,0.0,10,1.5675131356780516,0.0970797418293991,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
cikm_final_fewshot_layering_10,amlnet,xgboost,plausible_hard_projected_v2,1.0,layering,4.890074523905102,0.7065740872194174,10,0.0,0.0,10,0.0,0.0,10,1.4844323976561966,0.0735364736697354,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,plausible_typology_projected_v2,1.0,layering,6.218589735699803,0.7092449684568013,10,0.0,0.0,10,0.0,0.0,10,1.49129158765649,0.09004332206014704,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,random_feasible_v2,1.0,layering,0.026012476094673314,0.03931006841794495,10,0.0,0.0,10,0.0,0.0,10,2.7283337886090164,0.0357962430612941,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,smote_repaired_v2,1.0,layering,0.0857778182727654,0.05080858270326115,10,0.0,0.0,10,0.0,0.0,10,2.862156262603362,0.0580993818940724,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_10,amlnet,xgboost,typology_projected_v2,1.0,layering,7.415987584112031,0.6246609448642756,10,0.0,0.0,10,0.0,0.0,10,1.540675931777281,0.08662427898124872,10,0.9476744186046512,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,curriculum_projected_v2,1.0,layering,3.922877070127954,0.17921378577956856,10,0.0,0.0,10,0.0,0.0,10,1.8202207350156427,0.09984246994159292,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,hard_projected_v2,1.0,layering,8.264774584011956,0.7351198618216189,10,0.0,0.0,10,0.0,0.0,10,1.4885561063803332,0.09956007797100132,10,0.946745562130177,0.0,10,0.0,0.0,10,0.0,0.0,10
cikm_final_fewshot_layering_5,amlnet,lightgbm,none,1.0,layering,,,0,,,0,,,0,,,0,,,0,,,0,,,0
