dataset,heldout_typology,seed,augmentation,generated,nn_distance_to_heldout_positive,nn_distance_to_train_positive,heldout_positive_count,train_positive_count,synthetic_log_amount_mean,synthetic_log_amount_std,synthetic_sender_tx_count_mean,synthetic_receiver_tx_count_mean,synthetic_pair_tx_count_mean,synthetic_sender_total_out_mean,synthetic_receiver_total_in_mean,synthetic_pair_total_amount_mean,heldout_positive_log_amount_mean,heldout_positive_log_amount_std,heldout_positive_sender_tx_count_mean,heldout_positive_receiver_tx_count_mean,heldout_positive_pair_tx_count_mean,heldout_positive_sender_total_out_mean,heldout_positive_receiver_total_in_mean,heldout_positive_pair_total_amount_mean,train_positive_log_amount_mean,train_positive_log_amount_std,train_positive_sender_tx_count_mean,train_positive_receiver_tx_count_mean,train_positive_pair_tx_count_mean,train_positive_sender_total_out_mean,train_positive_receiver_total_in_mean,train_positive_pair_total_amount_mean,detector_hardness,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,edit_distance,categorical_fractionality_rate,negative_feature_rate,temporal_violation_rate,acceptance_rate
amlnet,integration,0,typology_projected_v2,685,6.601748841940127,0.3768602409027099,22,913,5.964953756538642,0.9784199425672588,41.60982131958008,28.900033950805664,5.341727256774902,35563.36328125,11259.9462890625,925.220458984375,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.113037109375,8.054209183506302,0.0,0.0,0.0,0.7467010014760591,0.30931233998059177,0.0,0.0,0.0,0.948905109489051
amlnet,integration,0,plausible_typology_projected_v2,685,6.6717002151196825,0.35757937473613755,22,913,5.910825220335824,0.5588571115227714,39.89528274536133,26.150949478149414,4.722039699554443,38658.08984375,6021.51806640625,1257.3726806640625,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.113037109375,6.488165940340652,0.0,0.0,0.0,0.4797036626594411,0.23130094478609092,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,random_feasible_v2,685,5.870756584270846,0.2636335379114679,22,913,8.337849841684523,1.316776832385421,34.91532897949219,23.306570053100586,2.0204379558563232,57782.41796875,7280.4248046875,3086.480712890625,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,0.023367697933164278,0.0,0.0,0.0,1.7527174603178193,0.019852684530606794,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,hard_projected_v2,685,6.626849102212296,0.3533490363988004,22,913,5.789821122319856,0.8446392104372743,41.99284744262695,29.58152961730957,2.838204860687256,36208.31640625,12631.3974609375,1075.8956298828125,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,8.392495220451941,0.0,0.0,0.0,0.6207462491293326,0.25038893785483735,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,plausible_hard_projected_v2,685,6.6588454830545665,0.32808820442183995,22,913,5.848656337761481,0.5569847364463457,40.468482971191406,26.179723739624023,2.6176517009735107,37634.375,6118.08837890625,1156.6385498046875,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,7.206330736012393,0.0,0.0,0.0,0.4419471697895772,0.17473598590509454,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,curriculum_projected_v2,685,6.530662988039559,0.3799307392335525,22,913,6.532498925813168,1.0290960548062342,38.37473678588867,25.92810821533203,2.5449962615966797,40893.83984375,11754.1328125,1727.39599609375,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,3.9099748790010906,0.0,0.0,0.0,0.7107349125457716,0.2751917869623663,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,typology_projected_v2,685,6.630012152641596,0.37608980984460133,22,913,5.801258562661867,0.8301837273100707,44.031009674072266,30.810874938964844,5.168562889099121,37908.76171875,12948.537109375,1042.9814453125,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,8.508369360124766,0.0,0.0,0.0,0.6184795894996787,0.30163165577514683,0.0,0.0,0.0,0.948905109489051
amlnet,integration,1,plausible_typology_projected_v2,685,6.653592734901381,0.34716039162222545,22,913,5.867008803440405,0.5549222727997049,42.87398910522461,28.013206481933594,4.930258750915527,39349.94921875,6517.64794921875,1125.5040283203125,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.09375,7175.15673828125,3396.11279296875,7.421015111916987,0.0,0.0,0.0,0.4386792154109717,0.22685360396769133,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,random_feasible_v2,685,5.739268249968547,0.25410656024315553,22,913,8.330785332160694,1.3353789273581445,35.37518310546875,23.296350479125977,2.0729928016662598,60678.30078125,7065.89111328125,3359.105224609375,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,0.00719041879642606,0.0,0.0,0.0,1.765831895866727,0.01805859893286457,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,hard_projected_v2,685,6.58389839804611,0.360209605263371,22,913,5.87325709171712,1.0117784789162747,42.43863296508789,29.94270133972168,3.1792941093444824,36577.7734375,10694.5810546875,1040.2109375,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,8.211864974379537,0.0,0.0,0.0,0.7464414477617806,0.2514495084329945,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,plausible_hard_projected_v2,685,6.650095648781426,0.3368591215366677,22,913,5.831331507632654,0.6031283762740166,39.799407958984375,26.207019805908203,2.765843391418457,38529.76171875,5979.00732421875,1246.51806640625,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,6.646720541464499,0.0,0.0,0.0,0.4671215355925577,0.18211538956181952,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,curriculum_projected_v2,685,6.488291428136202,0.39900040149967353,22,913,6.584061829435928,1.0432603576982629,37.806800842285156,28.027799606323242,3.0257341861724854,38715.24609375,15188.3681640625,1591.2352294921875,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,3.92361145001548,0.0,0.0,0.0,0.7519014916648472,0.3133743955184327,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,typology_projected_v2,685,6.590563149411507,0.3808910059085587,22,913,5.900132725065418,0.9773392443879643,44.18380355834961,30.6785888671875,5.661163330078125,37146.97265625,10580.49609375,1058.7418212890625,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,8.650580590790595,0.0,0.0,0.0,0.7208722532499907,0.3061373791495099,0.0,0.0,0.0,0.948905109489051
amlnet,integration,2,plausible_typology_projected_v2,685,6.649669735238158,0.3559643976116531,22,913,5.852861000699781,0.5936217373035068,41.93366241455078,27.390499114990234,5.061127662658691,40328.9140625,5854.62646484375,1276.906005859375,10.904861869767078,0.5412932966604305,85.31818389892578,237.5454559326172,0.0,51369.42578125,462727.375,0.0,8.301956984735618,1.3712004506385254,34.3964958190918,22.53121566772461,1.9835706949234009,58566.08984375,7175.15625,3396.11279296875,7.006669086494144,0.0,0.0,0.0,0.46348435055942516,0.2322179728947672,0.0,0.0,0.0,0.948905109489051
