acceptance_rate,augmentation,dataset,detector,detector_hardness,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.945945945945945,random_feasible,transxion,lightgbm,1.1085929368100511e-05,148,,0.05,0.0,0.0,0.0,0.41086953680750105,1,1,0.0
0.945945945945945,random_feasible,transxion,lightgbm,6.492002615536749e-06,148,,0.05,0.0,0.0,0.0,0.6087787262462151,1,2,0.0
0.9493243243243241,random_feasible,transxion,lightgbm,0.00020811206564400002,296,,0.1,0.0,0.0,0.0,0.550707745570278,1,0,0.0
0.9493243243243241,random_feasible,transxion,lightgbm,0.00020778657599300002,296,,0.1,0.0,0.0,0.0,0.563828681393014,1,1,0.0
0.9493243243243241,random_feasible,transxion,lightgbm,0.00023067862049300003,296,,0.1,0.0,0.0,0.0,0.541911622332646,1,2,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.002112715861986,740,,0.25,0.0,0.0,0.0,0.513697558965525,1,0,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.0025262107463770002,740,,0.25,0.0,0.0,0.0,0.516930047982622,1,1,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.0024835689437440003,740,,0.25,0.0,0.0,0.0,0.523699386078149,1,2,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.009940562178573,2960,,1.0,0.0,0.0,0.0,0.5157655662513501,1,0,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.010494427583164,2960,,1.0,0.0,0.0,0.0,0.5082316196351291,1,1,0.0
0.9500000000000001,random_feasible,transxion,lightgbm,0.010589324539115002,2960,,1.0,0.0,0.0,0.0,0.5122088023526871,1,2,0.0
0.9333333333333331,ours,transxion,lightgbm,1.27275977016931e-08,30,,0.01,0.0,0.0,0.0,0.282105812310043,1,0,0.0
0.9333333333333331,ours,transxion,lightgbm,1.136231323843143e-08,30,,0.01,0.0,0.0,0.0,0.23163722676369303,1,1,0.0
0.9333333333333331,ours,transxion,lightgbm,1.159478530225281e-08,30,,0.01,0.0,0.0,0.0,0.379638401540612,1,2,0.0
0.945945945945945,ours,transxion,lightgbm,8.35433163859367e-06,148,,0.05,0.0,0.0,0.0,0.49639715111942806,1,0,0.0
0.945945945945945,ours,transxion,lightgbm,1.110110300792786e-05,148,,0.05,0.0,0.0,0.0,0.38260242817135504,1,1,0.0
0.945945945945945,ours,transxion,lightgbm,6.280095857718558e-06,148,,0.05,0.0,0.0,0.0,0.607867777483533,1,2,0.0
0.9493243243243241,ours,transxion,lightgbm,0.00021568658816300003,296,,0.1,0.0,0.0,0.0,0.500125026508777,1,0,0.0
0.9493243243243241,ours,transxion,lightgbm,0.000235961196448,296,,0.1,0.0,0.0,0.0,0.551084046437847,1,1,0.0
0.9493243243243241,ours,transxion,lightgbm,0.000270168220717,296,,0.1,0.0,0.0,0.0,0.500244877337631,1,2,0.0
0.9500000000000001,ours,transxion,lightgbm,0.002900117520221,740,,0.25,0.0,0.0,0.0,0.49085316865330403,1,0,0.0
0.9500000000000001,ours,transxion,lightgbm,0.00347157365143,740,,0.25,0.0,0.0,0.0,0.45586362880456405,1,1,0.0
0.9500000000000001,ours,transxion,lightgbm,0.00355535406403,740,,0.25,0.0,0.0,0.0,0.48140643237418906,1,2,0.0
0.9500000000000001,ours,transxion,lightgbm,0.034626053244592,2960,,1.0,0.0,0.0,0.0,0.512762629136032,1,0,0.0
0.9500000000000001,ours,transxion,lightgbm,0.037202551151739004,2960,,1.0,0.0,0.0,0.0,0.546131158261574,1,1,0.0
0.9500000000000001,ours,transxion,lightgbm,0.039549093082277005,2960,,1.0,0.0,0.0,0.0,0.5233238424408131,1,2,0.0
,none,transxion,xgboost,,0,,0.01,,,,,1,0,
,none,transxion,xgboost,,0,,0.01,,,,,1,1,
,none,transxion,xgboost,,0,,0.01,,,,,1,2,
,none,transxion,xgboost,,0,,0.05,,,,,1,0,
,none,transxion,xgboost,,0,,0.05,,,,,1,1,
,none,transxion,xgboost,,0,,0.05,,,,,1,2,
,none,transxion,xgboost,,0,,0.1,,,,,1,0,
,none,transxion,xgboost,,0,,0.1,,,,,1,1,
,none,transxion,xgboost,,0,,0.1,,,,,1,2,
,none,transxion,xgboost,,0,,0.25,,,,,1,0,
,none,transxion,xgboost,,0,,0.25,,,,,1,1,
,none,transxion,xgboost,,0,,0.25,,,,,1,2,
,none,transxion,xgboost,,0,,1.0,,,,,1,0,
