augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
typology_projected_v2,0.23756970396703203,0.9020711622231701,0.004077756866307,6,transxion,xgboost,0.014785316153160002,0.279120282378495,,1,0.322900982084041,0.18482560230133002,0.34478935698447805,0.6042128603104211,0.6563192904656321,0.25,0,902,3700,1818242,100.82439255714417,0.300402179834347,0.9346990405576281,0.0037541531700400004,0.013746508458363001,0.299028016009148,0.357990554903718,779,0.192350128723795,0.39537869062901104,0.706033376123234,0.7496790757381251
typology_projected_v2,0.23387715209872,0.9017422142904761,0.0040677334840030005,6,transxion,xgboost,0.015098207121066002,0.279674796747967,,1,0.32375568697141605,0.18507890961262502,0.34146341463414603,0.5942350332594231,0.661862527716186,0.25,1,902,3700,1818242,105.52258014678955,0.28782207628567,0.935872388944282,0.0037750007891940002,0.014251068249853002,0.29077406455298405,0.34814933865501,779,0.186994856722997,0.39794608472400506,0.6893453145057761,0.732991014120667
typology_projected_v2,0.23310950460081903,0.905501149545561,0.004192291628483,6,transxion,xgboost,0.015286112159830001,0.270756213643574,,1,0.31599213122935205,0.177777777777777,0.35920177383592,0.5864745011086471,0.6485587583148551,0.25,2,902,3700,1818242,104.50796151161194,0.30023890817716303,0.9405988447628261,0.0038405523489290004,0.014192012339277001,0.295530726256983,0.356737799372743,779,0.18886112102820402,0.400513478818998,0.7008985879332471,0.7483953786906291
plausible_typology_projected_v2,0.24692042781743703,0.9070565386741231,0.004152828932143001,6,transxion,xgboost,0.014041456441363,0.280816326530612,,1,0.3246402791581,0.18608005769924202,0.36363636363636304,0.5931263858093121,0.6485587583148551,0.25,0,902,3700,1818242,102.79872608184814,0.297275127612307,0.9360915852195141,0.0038008356396180003,0.012961417047703,0.30287356321839004,0.36195760813168604,779,0.195112921140318,0.404364569961489,0.7008985879332471,0.739409499358151
random_feasible_v2,0.9727296588067331,0.9994077303484121,0.000224737707972,6,amlnet,lightgbm,0.00024941351263200003,0.9320619785458881,,1,0.932171061830758,0.9114219114219111,0.9487804878048781,0.9853658536585361,0.990243902439024,0.25,0,410,1181,654339,22.44253635406494,0.9469311925186861,0.9983721593814221,0.00029162098357600003,0.00027801677732,0.906208718626155,0.9064657138827451,390,0.9346049046321521,0.897435897435897,0.9692307692307691,0.9743589743589741
random_feasible_v2,0.9724529014712651,0.999294378055785,0.00021634102641200002,6,amlnet,lightgbm,0.000241531699623,0.9397590361445781,,1,0.939712640387599,0.928571428571428,0.951219512195121,0.9853658536585361,0.98780487804878,0.25,1,410,1181,654339,19.045286655426025,0.9471711528733361,0.998225165631572,0.00030787838890500004,0.000309234746316,0.8979057591623031,0.8979242738202141,390,0.9171122994652401,0.889743589743589,0.9641025641025641,0.9743589743589741
random_feasible_v2,0.9714721799167351,0.999504932685168,0.000238793743537,6,amlnet,lightgbm,0.00025180915146200003,0.9296781883194281,,1,0.9297820636736881,0.9090909090909091,0.951219512195121,0.9804878048780481,0.990243902439024,0.25,2,410,1181,654339,23.343903064727783,0.9485686064192651,0.998836620517438,0.000303180284091,0.00029824827643200005,0.9019607843137251,0.9019625710511481,390,0.92,0.892307692307692,0.9666666666666661,0.9794871794871791
plausible_hard_projected_v2,0.9769461901265821,0.9997214833078831,0.00027920780717200004,6,amlnet,lightgbm,0.00031989508724200003,0.9173457508731081,,1,0.9181334498675631,0.87750556792873,0.953658536585365,0.9853658536585361,0.9926829268292681,0.25,0,410,1181,654339,22.31305718421936,0.951321688040881,0.9990510026017551,0.00034502677511100003,0.00035535641567,0.889724310776942,0.889749447916203,390,0.8700980392156861,0.905128205128205,0.9769230769230761,0.9769230769230761
plausible_hard_projected_v2,0.97391088007389,0.9992619660694021,0.00027009324508400003,6,amlnet,lightgbm,0.000297336334496,0.9214536928487691,,1,0.9219929066161401,0.887133182844243,0.951219512195121,0.9853658536585361,0.990243902439024,0.25,1,410,1181,654339,22.59525966644287,0.9541071425092421,0.9993371556185141,0.00032608715666800005,0.00032374846755,0.895674300254452,0.8955121138095421,390,0.8888888888888881,0.9,0.9769230769230761,0.9846153846153841
plausible_hard_projected_v2,0.9755665100508841,0.9995326151216711,0.00029879497573200004,6,amlnet,lightgbm,0.00034328704033500005,0.9139534883720931,,1,0.9147777537455841,0.8733333333333331,0.953658536585365,0.9853658536585361,0.990243902439024,0.25,2,410,1181,654339,21.650121212005615,0.9510874455835591,0.999175965549952,0.00035006097422400005,0.00036181331888700003,0.895,0.8950879238054391,390,0.8731707317073171,0.892307692307692,0.9717948717948711,0.9743589743589741
plausible_typology_projected_v2,0.24329551135466002,0.9152210972883461,0.0042268113961000005,6,transxion,xgboost,0.013897666883190002,0.269281738669493,,1,0.31399960153814604,0.17694183211424502,0.36141906873614105,0.580931263858093,0.6374722838137471,0.25,1,902,3700,1818242,104.48177433013916,0.299955136046968,0.9344429259653441,0.003877358663525,0.013058959454298,0.29608938547486,0.35741678470561705,779,0.189218136379864,0.41976893453145003,0.6944801026957631,0.7368421052631571
curriculum_projected_v2,0.9757621570838071,0.9997581205082581,0.000233703070702,6,amlnet,lightgbm,0.000251745221933,0.9347568208778171,,1,0.9349799528132101,0.909930715935334,0.9487804878048781,0.98780487804878,0.990243902439024,0.25,0,410,1181,654339,22.691598415374756,0.951105439938381,0.9993412436870561,0.00030829460955900004,0.00029503403566900004,0.8985879332477531,0.8984071878120621,390,0.8997429305912591,0.897435897435897,0.9717948717948711,0.9794871794871791
curriculum_projected_v2,0.975063943084106,0.999328751348398,0.00023662322785700002,6,amlnet,lightgbm,0.000254075255919,0.9309523809523811,,1,0.9310841633328281,0.9093023255813951,0.9487804878048781,0.98780487804878,0.98780487804878,0.25,1,410,1181,654339,21.55086398124695,0.947803081557373,0.9988037628137971,0.00031097306238900003,0.000298726661005,0.9027237354085601,0.9026131790402301,390,0.913385826771653,0.897435897435897,0.9692307692307691,0.9794871794871791
plausible_typology_projected_v2,0.23598578590120703,0.9122825653981621,0.004134919522244001,6,transxion,xgboost,0.014006653161236001,0.27910817506193203,,1,0.321404118937951,0.185646283412669,0.354767184035476,0.5898004434589801,0.639689578713968,0.25,2,902,3700,1818242,109.95441365242004,0.294780244746695,0.937609969553792,0.003736792962669,0.012877117421791002,0.30488863176164305,0.363522224688663,779,0.196788648244958,0.403080872913992,0.704749679075738,0.7419768934531451
