acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate
0.033783783783783,adv_no_projection_v2,transxion,xgboost,1.045104406751206,0.045375793479175,740,,0.25,0.9662162162162161,0.479168663040957,0.48928541951631105,0.707690283292538,1,0,0.02
0.033783783783783,adv_no_projection_v2,transxion,xgboost,1.00457942589236,0.045847166113216,740,,0.25,0.9662162162162161,0.47667110903103205,0.49239029691351305,0.7382689443087771,1,2,0.02
0.031081081081081003,adv_no_projection_v2,transxion,xgboost,1.7275995090746301,0.042355728205642006,2960,,1.0,0.9689189189189181,0.46354312775899303,0.46993126922501505,0.7521045894884301,1,0,0.02
0.038851351351351,adv_no_projection_v2,transxion,xgboost,1.747320120294797,0.048098193774084,2960,,1.0,0.9611486486486481,0.45739630600205106,0.463892619653744,0.743149929631664,1,1,0.02
0.036148648648648,adv_no_projection_v2,transxion,xgboost,1.787035412662909,0.043289825669470004,2960,,1.0,0.963851351351351,0.45519909644215506,0.454698336079883,0.759296220635097,1,2,0.02
0.9333333333333331,hard_projected_v2,transxion,xgboost,7.126869287917338,0.252178643188541,30,,0.01,0.0,0.0,0.0,0.328845288758957,1,0,0.0
0.9333333333333331,hard_projected_v2,transxion,xgboost,7.184497133660156,0.34215779338085,30,,0.01,0.0,0.0,0.0,0.419885791579207,1,1,0.0
0.9333333333333331,hard_projected_v2,transxion,xgboost,8.103273741569994,0.307761507087625,30,,0.01,0.0,0.0,0.0,0.273853825602274,1,2,0.0
0.945945945945945,hard_projected_v2,transxion,xgboost,7.337716948530842,0.26114538607035803,148,,0.05,0.0,0.0,0.0,0.417625146333557,1,0,0.0
0.945945945945945,hard_projected_v2,transxion,xgboost,6.637996839114948,0.296503975325259,148,,0.05,0.0,0.0,0.0,0.555437807209889,1,1,0.0
0.945945945945945,hard_projected_v2,transxion,xgboost,7.235350126679559,0.225068393644295,148,,0.05,0.0,0.0,0.0,0.5370112679580781,1,2,0.0
0.9493243243243241,hard_projected_v2,transxion,xgboost,6.325190157083427,0.26435588479084504,296,,0.1,0.0,0.0,0.0,0.582220513081257,1,0,0.0
0.9493243243243241,hard_projected_v2,transxion,xgboost,6.044738210346466,0.19136938772667603,296,,0.1,0.0,0.0,0.0,0.47169037896999205,1,1,0.0
0.9493243243243241,hard_projected_v2,transxion,xgboost,6.82923532151536,0.262457269950635,296,,0.1,0.0,0.0,0.0,0.49541217526449804,1,2,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,5.6869427729487345,0.234659046910379,740,,0.25,0.0,0.0,0.0,0.487612328196081,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,5.588842584706385,0.23077932664844802,740,,0.25,0.0,0.0,0.0,0.518562411889222,1,1,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,5.620538020313676,0.218987651396845,740,,0.25,0.0,0.0,0.0,0.522394880935336,1,2,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,5.014892273611823,0.232581275167896,2960,,1.0,0.0,0.0,0.0,0.529416370945202,1,0,0.0
0.9500000000000001,hard_projected_v2,transxion,xgboost,4.84838510253212,0.22897029320827403,2960,,1.0,0.0,0.0,0.0,0.5318714757209271,1,1,0.0
