augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr,run_name
smote_v2,0.281579505402009,0.95378233162869,0.002903858675822,6,transxion,lightgbm,0.005355646933086,0.362180474283954,,1.0,0.402978541194811,0.250746268656716,0.379157427937915,0.70509977827051,0.7527716186252771,0.75,1,902,5180,1819722,87.68743586540222,0.334843048589971,0.9532753369295012,0.002573429158021,0.004946646702505,0.379240162822252,0.428942730307248,779,0.257722452743199,0.414634146341463,0.7702182284980741,0.808729139922978,cikm_v4_repaired_audit
smote_v2,0.28233100709671,0.9462470121616572,0.002993645540336,6,transxion,lightgbm,0.005570789175308,0.350540216086434,,1.0,0.393100737601907,0.240329218106995,0.373614190687361,0.691796008869179,0.740576496674057,0.75,2,902,5180,1819722,78.00879406929016,0.335422513658797,0.9571852563631932,0.002660318081434,0.005161988458298,0.364423717521652,0.41452536509662,779,0.246063877642825,0.431322207958921,0.7650834403080871,0.8048780487804871,cikm_v4_repaired_audit
smote_repaired_v2,0.276568325721872,0.946127559839493,0.003286993123484,6,transxion,lightgbm,0.006237544009773,0.342127659574468,,1.0,0.390623908824397,0.229889439573008,0.392461197339246,0.7084257206208421,0.7483370288248331,0.75,0,902,5180,1819722,88.2509560585022,0.326166031324531,0.955256423341096,0.002896013590141,0.005691775128485,0.35810598933835,0.415566396376741,779,0.236929460580912,0.412066752246469,0.774069319640564,0.8035943517329911,cikm_v4_repaired_audit
smote_repaired_v2,0.282038253774367,0.94578428400587,0.003133424949572,6,transxion,lightgbm,0.005857861691151,0.346447445684086,,1.0,0.391202438353327,0.235623003194888,0.38470066518847,0.7039911308203991,0.7483370288248331,0.75,1,902,5180,1819722,87.07435369491577,0.331036101109621,0.953456196584426,0.002788709422381,0.005369491826809,0.360348724572166,0.414089840163022,779,0.240724762726488,0.418485237483953,0.7625160462130931,0.8048780487804871,cikm_v4_repaired_audit
mixup_v2,0.267374839803779,0.947325205949738,0.002985825632563,6,transxion,lightgbm,0.005888533246437,0.361870066788099,,1.0,0.404428848678104,0.249163879598662,0.376940133037694,0.713968957871396,0.7483370288248331,0.75,0,902,5180,1819722,78.96795630455017,0.333898685132137,0.952428837960168,0.002685448219047,0.005449861809388,0.369282136894824,0.419761987885536,779,0.249548736462093,0.409499358151476,0.7573812580231061,0.7894736842105261,cikm_v4_repaired_audit
smote_repaired_v2,0.277485170699401,0.950702272772356,0.003265768244079,6,transxion,lightgbm,0.006062892624612,0.337423312883435,,1.0,0.387409681122499,0.225409836065573,0.389135254988913,0.70509977827051,0.750554323725055,0.75,2,902,5180,1819722,85.14989900588989,0.340365780337117,0.9590829418758,0.002845668266518,0.005490127505708,0.350600126342387,0.4058133031558,779,0.232509426057813,0.41976893453145,0.76765083440308,0.802310654685494,cikm_v4_repaired_audit
mixup_repaired_v2,0.26542480720835,0.9432058519619132,0.003519678260022,6,transxion,lightgbm,0.008189941136377,0.334451901565995,,1.0,0.383619182025876,0.223635003739715,0.366962305986696,0.695121951219512,0.74390243902439,0.75,0,902,5180,1819722,75.82145977020264,0.334622162994748,0.9491675339585772,0.003116365566047,0.007383225675757,0.346248462484624,0.404422519160727,779,0.227658714112414,0.427471116816431,0.7599486521181,0.802310654685494,cikm_v4_repaired_audit
mixup_v2,0.267540576136311,0.951098949268205,0.003127744980887,6,transxion,lightgbm,0.006092904471704,0.351279788172992,,1.0,0.396432502217453,0.239086904285142,0.373614190687361,0.695121951219512,0.736141906873614,0.75,1,902,5180,1819722,88.45218515396118,0.328006715175872,0.9555122377240892,0.002781808584273,0.005630734435854,0.359344262295082,0.410844772724898,779,0.241303390576838,0.41976893453145,0.7560975609756091,0.7997432605905,cikm_v4_repaired_audit
mixup_v2,0.277083964658709,0.9473831883147432,0.00307199164631,6,transxion,lightgbm,0.005866603158443,0.347697756788665,,1.0,0.39195856133718,0.236926790024135,0.381374722838137,0.70509977827051,0.7483370288248331,0.75,2,902,5180,1819722,86.82068467140198,0.337565430727795,0.9523110455940572,0.002755417725668,0.005407923668886,0.361156219551802,0.414220201325924,779,0.241739130434782,0.41591784338896,0.7637997432605901,0.802310654685494,cikm_v4_repaired_audit
mixup_repaired_v2,0.27185274457423,0.9459810369846332,0.002689709436806,6,transxion,lightgbm,0.005192646773684,0.375123395853899,,1.0,0.409288175674018,0.266729059429106,0.375831485587583,0.70620842572062,0.7461197339246121,0.75,1,902,5180,1819722,88.55529856681824,0.326653980411526,0.951839842183688,0.002357965847599,0.004748571484779,0.39882912550311,0.440696507602628,779,0.278915046059365,0.412066752246469,0.761232349165596,0.8035943517329911,cikm_v4_repaired_audit
mixup_repaired_v2,0.267420833944192,0.948562859488647,0.003198770900309,6,transxion,lightgbm,0.006819385505902,0.347083087802003,,1.0,0.391482388224511,0.236356340288924,0.390243902439024,0.7039911308203991,0.747228381374722,0.75,2,902,5180,1819722,77.46770358085632,0.327265148047127,0.959122546164312,0.002839034249254,0.006226592640626,0.367853642600457,0.421125289579348,779,0.246713409290096,0.41976893453145,0.7637997432605901,0.8035943517329911,cikm_v4_repaired_audit
edge_rewire_v2,0.270565010531567,0.9503325421868892,0.003644771433033,6,transxion,lightgbm,0.007384694625992,0.317248733671021,,1.0,0.369664213188117,0.208845208845208,0.37250554323725,0.688470066518847,0.740576496674057,0.75,0,902,5180,1819722,85.40783596038818,0.35152271215866,0.956541130279916,0.003185979815052,0.006614136066402,0.334407027818448,0.397223831720936,779,0.216616084977238,0.433889602053915,0.758664955070603,0.806161745827984,cikm_v4_repaired_audit
edge_rewire_v2,0.272374272403407,0.9483417703374052,0.003782040940238,6,transxion,lightgbm,0.008069189313331,0.310085558724397,,1.0,0.364751830089799,0.202368866328257,0.380266075388026,0.6818181818181811,0.7272727272727271,0.75,1,902,5180,1819722,88.67593026161194,0.337541700373813,0.9554893072505132,0.003341482205048,0.007237276652863,0.324387397899649,0.385768956259195,779,0.209890524726311,0.426187419768934,0.7355584082156611,0.7830551989730421,cikm_v4_repaired_audit
edge_rewire_v2,0.265543491048144,0.947258813411114,0.003682799644376,6,transxion,lightgbm,0.007468315283647,0.317526853549908,,1.0,0.372219787564809,0.207890222984562,0.379157427937915,0.6906873614190681,0.736141906873614,0.75,2,902,5180,1819722,83.91572856903076,0.336514851698822,0.957388303924544,0.003192838955705,0.006658873730798,0.331075110456553,0.392428551612929,779,0.214831804281345,0.422336328626444,0.7573812580231061,0.79204107830552,cikm_v4_repaired_audit
random_feasible_v2,0.262140258782557,0.9451087522501472,0.003177772059618,6,transxion,lightgbm,0.005620997081034,0.343529411764705,,1.0,0.387667582346075,0.233787029623698,0.376940133037694,0.691796008869179,0.7416851441241681,0.75,0,902,5180,1819722,85.16708111763,0.33063085741364,0.9486949260354852,0.002816300114683,0.005241020429142,0.359819121447028,0.413433563929445,779,0.240397065170479,0.410783055198973,0.7573812580231061,0.7894736842105261,cikm_v4_repaired_audit
random_feasible_v2,0.257398339686823,0.942595578315206,0.00315588013419,6,transxion,lightgbm,0.005614247406753,0.341492185196107,,1.0,0.385027553554461,0.232623543591803,0.358093126385809,0.685144124168514,0.7416851441241681,0.75,1,902,5180,1819722,73.5446081161499,0.311455940187015,0.948156687906102,0.002831897841466,0.005271669600917,0.359405300581771,0.41286678586788,779,0.240172786177105,0.405648267008985,0.7560975609756091,0.7894736842105261,cikm_v4_repaired_audit
random_feasible_v2,0.267097431344197,0.942081001778096,0.003166704817169,6,transxion,lightgbm,0.005816882425064,0.336293664890467,,1.0,0.378664635064582,0.229402261712439,0.366962305986696,0.68070953436807,0.717294900221729,0.75,2,902,5180,1819722,80.97438097000122,0.342448020667959,0.94588409721269,0.002840126327794,0.005434379650314,0.352979066022544,0.405924173929172,779,0.235597592433362,0.417201540436457,0.745827984595635,0.7830551989730421,cikm_v4_repaired_audit
hard_projected_v2,0.260991646319317,0.93611174863978,0.003263072521762,6,transxion,lightgbm,0.008651031921497,0.344827586206896,,1.0,0.385705292726993,0.237104825291181,0.360310421286031,0.677383592017738,0.720620842572062,0.75,0,902,5180,1819722,91.96917343139648,0.315999894020774,0.95279721915816,0.002918599507144,0.00799492964886,0.366533864541832,0.417390273120273,779,0.247201074787281,0.409499358151476,0.747111681643132,0.786906290115532,cikm_v4_repaired_audit
hard_projected_v2,0.262721305141326,0.933703920880488,0.003226669889591,6,transxion,lightgbm,0.008438166726547,0.336759371221281,,1.0,0.376694852856175,0.231504571903574,0.366962305986696,0.6751662971175161,0.728381374722838,0.75,1,902,5180,1819722,85.91085743904114,0.325163822437675,0.94854551728177,0.002895227936816,0.007801514270411,0.36309326252904,0.413496583650209,779,0.244852282900626,0.400513478818998,0.7509627727856221,0.7843388960205391,cikm_v4_repaired_audit
hard_projected_v2,0.264685340670994,0.926186017382056,0.003468759711815,6,transxion,lightgbm,0.010077997342016,0.333235724743777,,1.0,0.376507588096345,0.22642260246717,0.371396895787139,0.6751662971175161,0.721729490022172,0.75,2,902,5180,1819722,91.61260461807252,0.310285619494749,0.947548572086334,0.003077299460632,0.009131719792993,0.362811791383219,0.416487501676016,779,0.24263431542461,0.401797175866495,0.745827984595635,0.7856225930680361,cikm_v4_repaired_audit
plausible_hard_projected_v2,0.261936487933691,0.9346639763787632,0.003446162182768,6,transxion,lightgbm,0.008851746146679,0.338621286414767,,1.0,0.384504417063554,0.228849902534113,0.35920177383592,0.6973392461197341,0.7339246119733921,0.75,0,902,5180,1819722,88.43103313446045,0.314101174725008,0.951081256799992,0.003077463426012,0.008062196549872,0.354133671206841,0.409532593697038,779,0.23507148864592,0.403080872913992,0.754813863928113,0.7894736842105261,cikm_v4_repaired_audit
plausible_hard_projected_v2,0.258354972059881,0.938127771169618,0.003390115073662,6,transxion,lightgbm,0.00856724336407,0.329921029540801,,1.0,0.372877815456684,0.224076281287246,0.362527716186252,0.665188470066518,0.7228381374722831,0.75,1,902,5180,1819722,87.94337248802185,0.319387341816089,0.951771506911353,0.003042446936897,0.007865393341498,0.358341247230136,0.414513632317067,779,0.23781512605042,0.414634146341463,0.753530166880616,0.7830551989730421,cikm_v4_repaired_audit
plausible_hard_projected_v2,0.26008659883726,0.9353867436574532,0.00334429447793,6,transxion,lightgbm,0.008871257029081,0.342976439009841,,1.0,0.385329051224463,0.234598123215014,0.365853658536585,0.6818181818181811,0.729490022172949,0.75,2,902,5180,1819722,79.23368048667908,0.321616865426061,0.95360381256888,0.003005350164618,0.008076486853711,0.356770833333333,0.408855346501301,779,0.238988225032708,0.412066752246469,0.7573812580231061,0.7997432605905,cikm_v4_repaired_audit
curriculum_projected_v2,0.266918763695266,0.9374655831650672,0.003229003112275,6,transxion,lightgbm,0.007702107567721,0.34652278177458,,1.0,0.388714313201536,0.237469186524239,0.374722838137472,0.6862527716186251,0.7305986696230591,0.75,0,902,5180,1819722,87.58874750137329,0.321528865389083,0.952030514333089,0.002889182992537,0.007077647881652,0.366382140512147,0.418753540442411,779,0.246140273489192,0.408215661103979,0.754813863928113,0.7907573812580231,cikm_v4_repaired_audit
curriculum_projected_v2,0.259645374328016,0.937387476128778,0.003244508358415,6,transxion,lightgbm,0.007641768869286,0.344765881300328,,1.0,0.387352304064663,0.235822113423092,0.370288248337028,0.6829268292682921,0.728381374722838,0.75,1,902,5180,1819722,87.80142641067505,0.321082475204973,0.950429140694187,0.002951614601364,0.007084139607013,0.355756791720569,0.408565174718657,779,0.237786424556852,0.417201540436457,0.753530166880616,0.7907573812580231,cikm_v4_repaired_audit
curriculum_projected_v2,0.266654634219143,0.938599283365972,0.003532838324603,6,transxion,lightgbm,0.009071760790416,0.32467169600447,,1.0,0.37242971285302,0.217033993276055,0.364745011086474,0.6895787139689571,0.7339246119733921,0.75,2,902,5180,1819722,92.03121781349182,0.314451079463033,0.9534494434666072,0.003138079783379,0.008237267360351,0.348555452003727,0.40571335658902,779,0.229918032786885,0.417201540436457,0.745827984595635,0.7907573812580231,cikm_v4_repaired_audit
typology_projected_v2,0.264015799747163,0.93445652054231,0.003103120365608,6,transxion,lightgbm,0.007831200446286,0.352758834469931,,1.0,0.391651726984564,0.244836488812392,0.362527716186252,0.68070953436807,0.71840354767184,0.75,0,902,5180,1819722,90.0167908668518,0.313108274692665,0.9525451918676292,0.002765880335418,0.007234279529823,0.374531835205992,0.423083298959893,779,0.254865616311399,0.401797175866495,0.752246469833119,0.7894736842105261,cikm_v4_repaired_audit
typology_projected_v2,0.262948693273818,0.9350662352212772,0.003018479981068,6,transxion,lightgbm,0.007755775302521,0.35561160151324,,1.0,0.392817943645466,0.248458149779735,0.38580931263858,0.687361419068736,0.73170731707317,0.75,1,902,5180,1819722,79.48315262794495,0.312774032212775,0.9491699419977612,0.002729498878291,0.007170700364159,0.376421923474663,0.423561803717148,779,0.257304429783223,0.399229781771501,0.747111681643132,0.786906290115532,cikm_v4_repaired_audit
typology_projected_v2,0.263202313293985,0.927812041706016,0.003178218259522,6,transxion,lightgbm,0.008282427198229,0.34325637910085,,1.0,0.383428394507014,0.236401673640167,0.361419068736141,0.6784922394678491,0.725055432372505,0.75,2,902,5180,1819722,89.71609020233154,0.313121202510395,0.9499834582559352,0.002877459562798,0.007675376233175,0.365562913907284,0.416639556032368,779,0.24631860776439,0.394094993581514,0.7445442875481381,0.781771501925545,cikm_v4_repaired_audit
plausible_typology_projected_v2,0.268658560303552,0.93840869919183,0.003387819780379,6,transxion,lightgbm,0.008581712285977,0.339900029403116,,1.0,0.383581722124404,0.231292517006802,0.369179600886918,0.688470066518847,0.73170731707317,0.75,0,902,5180,1819722,88.01350522041321,0.318592993293488,0.95303866168438,0.002989604246282,0.007761781847428,0.359740259740259,0.412631918792016,779,0.240764884832681,0.417201540436457,0.758664955070603,0.794608472400513,cikm_v4_repaired_audit
plausible_typology_projected_v2,0.268695756569004,0.934661832141863,0.003363840032481,6,transxion,lightgbm,0.008771064275966,0.336866902237927,,1.0,0.379957807108939,0.22935044105854,0.373614190687361,0.674057649667405,0.725055432372505,0.75,1,902,5180,1819722,87.54454636573792,0.323220609854412,0.9514688577574332,0.003026197140186,0.008017356110198,0.353541799617102,0.407840523237083,779,0.235244161358811,0.41591784338896,0.7560975609756091,0.786906290115532,cikm_v4_repaired_audit
plausible_typology_projected_v2,0.258911436322399,0.930898060441324,0.003145578996683,6,transxion,lightgbm,0.008027560192114,0.347014925373134,,1.0,0.384869983665786,0.241140881590319,0.362527716186252,0.6718403547671841,0.7128603104212861,0.75,2,902,5180,1819722,92.03578186035156,0.328748628257911,0.949421377356193,0.00282549393472,0.007368482479006,0.367716008037508,0.417564537357163,779,0.248753964657906,0.41976893453145,0.761232349165596,0.79204107830552,cikm_v4_repaired_audit
none,0.247869213541449,0.932692478836528,0.003542344824696,6,transxion,xgboost,0.008624909512982,0.300668799069496,,1.0,0.34023359573544,0.203783996846669,0.361419068736141,0.61529933481153,0.6751662971175161,0.75,0,902,2960,1817502,88.96651339530945,0.310474230110912,0.9390372790879972,0.003230107427716,0.008234603884055,0.322147651006711,0.377144628010968,779,0.211284513805522,0.410783055198973,0.712451861360718,0.7483953786906291,cikm_v4_repaired_audit
none,0.254183692997883,0.935067927702284,0.003482196224937,6,transxion,xgboost,0.008445918727385,0.300668799069496,,1.0,0.34023359573544,0.203783996846669,0.370288248337028,0.614190687361419,0.672949002217294,0.75,1,902,2960,1817502,86.4019193649292,0.311255259257746,0.939365284788451,0.003157401627842,0.008057859191456,0.330229671011793,0.384384622386904,779,0.217765042979942,0.421052631578947,0.712451861360718,0.7496790757381251,cikm_v4_repaired_audit
none,0.24621649324715,0.933639952978974,0.003428631998199,6,transxion,xgboost,0.008294198300027,0.305194805194805,,1.0,0.343742127051382,0.207964601769911,0.358093126385809,0.6086474501108641,0.6718403547671841,0.75,2,902,2960,1817502,83.86492228507996,0.298066262591117,0.9389233310981,0.003129911007648,0.007958897613256,0.328414442700156,0.380760614320677,779,0.217373233582709,0.41976893453145,0.7150192554557121,0.752246469833119,cikm_v4_repaired_audit
feature_noise_v2,0.253363651955002,0.9377936394984,0.003790198631804,6,transxion,xgboost,0.010637853374641,0.311435523114355,,1.0,0.361118819757652,0.205934930282445,0.366962305986696,0.65410199556541,0.709534368070953,0.75,0,902,5180,1819722,81.06616568565369,0.308072039950803,0.942699735897506,0.003466610251175,0.01000811869734,0.322053675612602,0.382976533091762,779,0.208380520951302,0.403080872913992,0.7368421052631571,0.7753530166880611,cikm_v4_repaired_audit
feature_noise_v2,0.257320879136422,0.933204274280052,0.003662876765921,6,transxion,xgboost,0.010228845805033,0.317302377003869,,1.0,0.365235176617656,0.211340206185567,0.361419068736141,0.6596452328159641,0.698447893569844,0.75,1,902,5180,1819722,83.20719909667969,0.310042791953754,0.939874375035596,0.003331432028834,0.009626806524734,0.330137807070101,0.388995878881637,779,0.215318483782727,0.412066752246469,0.7419768934531451,0.774069319640564,cikm_v4_repaired_audit
feature_noise_v2,0.261561017819933,0.9330506662800152,0.003546824472538,6,transxion,xgboost,0.009621973890709,0.323512747875354,,1.0,0.369403917974993,0.217275494672754,0.376940133037694,0.661862527716186,0.70620842572062,0.75,2,902,5180,1819722,77.68758869171143,0.310849161917395,0.9403742595717092,0.003227005100261,0.009065974153723,0.33147804576376,0.386336855413156,779,0.218329938900203,0.405648267008985,0.739409499358151,0.779204107830551,cikm_v4_repaired_audit
feature_noise_repaired_v2,0.254365138521576,0.935267105318157,0.003944875548893,6,transxion,xgboost,0.011821251829941,0.290456431535269,,1.0,0.34146024416805,0.189573459715639,0.365853658536585,0.6385809312638581,0.6906873614190681,0.75,0,902,5180,1819722,77.96161460876465,0.313872389010057,0.9473655992974632,0.003535698379331,0.01091232434145,0.309069901790872,0.368729888144297,779,0.199403652627655,0.401797175866495,0.713735558408215,0.766367137355584,cikm_v4_repaired_audit
feature_noise_repaired_v2,0.258128499470026,0.932495568247189,0.004173203441941,6,transxion,xgboost,0.01260372822247,0.288911495422177,,1.0,0.341958165398993,0.187458745874587,0.371396895787139,0.650776053215077,0.6929046563192901,0.75,1,902,5180,1819722,81.63187432289124,0.311759344115909,0.943617767421158,0.003703166817813,0.011581917917133,0.311988716502115,0.375406001535189,779,0.199927693420101,0.414634146341463,0.7291399229781771,0.772785622593068,cikm_v4_repaired_audit
feature_noise_repaired_v2,0.260238539280975,0.93535605266322,0.004098351205454,6,transxion,xgboost,0.012396431461265,0.290091930541368,,1.0,0.342874561101881,0.188453881884538,0.374722838137472,0.644124168514412,0.691796008869179,0.75,2,902,5180,1819722,82.50933146476746,0.308386694663418,0.945426257889391,0.00368329732758,0.01148113913038,0.305524239007891,0.36768921131921,779,0.195738533766702,0.417201540436457,0.718870346598202,0.7689345314505771,cikm_v4_repaired_audit
smote_v2,0.255765222531119,0.934188233438064,0.003464555644378,6,transxion,xgboost,0.009505325297648,0.320371445153801,,1.0,0.362931189173015,0.216981132075471,0.360310421286031,0.646341463414634,0.6940133037694011,0.75,0,902,5180,1819722,90.46473121643066,0.3034737384336,0.9415639826248192,0.003170818471839,0.009036582918441,0.339598997493734,0.39409834913684,779,0.224616659759635,0.400513478818998,0.7214377406931961,0.7702182284980741,cikm_v4_repaired_audit
smote_v2,0.257611010048672,0.9363961981587472,0.003376302783872,6,transxion,xgboost,0.008943190830476,0.321270962047661,,1.0,0.362354194528415,0.218662394873848,0.368070953436807,0.6496674057649661,0.687361419068736,0.75,1,902,5180,1819722,88.52183103561401,0.299875624943074,0.94468538379302,0.003087518727455,0.008493268998233,0.34084417645192,0.393827264669201,779,0.226391231028667,0.394094993581514,0.7355584082156611,0.774069319640564,cikm_v4_repaired_audit
smote_v2,0.254180688736486,0.93494084043061,0.003338086571347,6,transxion,xgboost,0.009103299812487,0.320670056835177,,1.0,0.359768502250898,0.219582138467841,0.37250554323725,0.643015521064301,0.695121951219512,0.75,2,902,5180,1819722,88.18769955635071,0.31455340806294,0.9425755595755312,0.003009131653845,0.008600160534885,0.344092963202065,0.395351896934959,779,0.229840448469167,0.418485237483953,0.726572528883183,0.7625160462130931,cikm_v4_repaired_audit
smote_repaired_v2,0.25914687567187,0.927945319774484,0.003761797487183,6,transxion,xgboost,0.01034130962294,0.30392156862745,,1.0,0.351469748765307,0.201444043321299,0.373614190687361,0.65410199556541,0.702882483370288,0.75,0,902,5180,1819722,85.85604858398438,0.305083352916262,0.94335343367134,0.003378668659227,0.009615397529718,0.325786533372537,0.386362425590095,779,0.211289092295957,0.406931964056482,0.7419768934531451,0.7779204107830551,cikm_v4_repaired_audit
smote_repaired_v2,0.258012972429731,0.93561066155199,0.003516610598875,6,transxion,xgboost,0.009429138457196,0.310590922066799,,1.0,0.353655689361948,0.209150326797385,0.364745011086474,0.651884700665188,0.702882483370288,0.75,1,902,5180,1819722,88.01713943481445,0.317568155117092,0.9458281437171672,0.003211117560397,0.008969989881438,0.332211685530743,0.388630437626058,779,0.218072289156626,0.399229781771501,0.7227214377406931,0.76765083440308,cikm_v4_repaired_audit
smote_repaired_v2,0.258334549323667,0.929822867668562,0.003665132019376,6,transxion,xgboost,0.010001087675003,0.303497659047094,,1.0,0.349652063078055,0.201905459875412,0.370288248337028,0.6419068736141901,0.699556541019955,0.75,2,902,5180,1819722,84.04530835151672,0.307928878877288,0.948143408683849,0.003310922096005,0.009399780477593,0.325886207923741,0.384718135131119,779,0.212179984484096,0.41591784338896,0.732991014120667,0.7779204107830551,cikm_v4_repaired_audit
mixup_v2,0.259608452973233,0.935658065681619,0.003523744838087,6,transxion,xgboost,0.009927343020854,0.312823461759632,,1.0,0.355384779593147,0.211180124223602,0.368070953436807,0.6496674057649661,0.698447893569844,0.75,0,902,5180,1819722,80.00376343727112,0.306357321808911,0.942266870168254,0.003224501613546,0.00945157594077,0.334361505243676,0.39004727589359,779,0.220056841250507,0.414634146341463,0.7291399229781771,0.7689345314505771,cikm_v4_repaired_audit
mixup_v2,0.253947271708698,0.93888355328219,0.003625578579339,6,transxion,xgboost,0.010006838453293,0.306133933595948,,1.0,0.350204213350166,0.205128205128205,0.368070953436807,0.650776053215077,0.6906873614190681,0.75,1,902,5180,1819722,85.43321752548218,0.309064538970588,0.942165761164372,0.003302525650522,0.009520477205639,0.329297820823244,0.386621546554179,779,0.215445544554455,0.412066752246469,0.732991014120667,0.774069319640564,cikm_v4_repaired_audit
mixup_v2,0.258904726978672,0.9339878425872952,0.003483653645558,6,transxion,xgboost,0.00963280622508,0.314646316407396,,1.0,0.355098187741457,0.213972055888223,0.369179600886918,0.6496674057649661,0.688470066518847,0.75,2,902,5180,1819722,84.54332995414734,0.307907792409647,0.940315972293716,0.003175210871041,0.009177253542152,0.342857142857142,0.397604984697111,779,0.226932668329177,0.409499358151476,0.732991014120667,0.7689345314505771,cikm_v4_repaired_audit
mixup_repaired_v2,0.251295470466512,0.932241592549743,0.004491172493126,6,transxion,xgboost,0.012663960378134,0.268462833774356,,1.0,0.323936943295281,0.171428571428571,0.371396895787139,0.6274944567627491,0.6707317073170731,0.75,0,902,5180,1819722,86.32271027565002,0.303537229379903,0.944739615593566,0.004092959887564,0.011881754841007,0.286009292720702,0.355362236562477,779,0.178998384491114,0.401797175866495,0.7214377406931961,0.752246469833119,cikm_v4_repaired_audit
mixup_repaired_v2,0.247324482669462,0.9344839768543812,0.004197505835707,6,transxion,xgboost,0.011526410547259,0.263461056849486,,1.0,0.313293091822375,0.170171465545131,0.366962305986696,0.599778270509977,0.674057649667405,0.75,1,902,5180,1819722,85.99875736236572,0.305484723476907,0.943652635192066,0.00379594506169,0.01093328182338,0.288117200217037,0.351446442315647,779,0.18266253869969,0.412066752246469,0.7008985879332471,0.7650834403080871,cikm_v4_repaired_audit
mixup_repaired_v2,0.247143583925333,0.931596249633628,0.004354396795542,6,transxion,xgboost,0.012078595953133,0.263272727272727,,1.0,0.316732952770239,0.168476574619919,0.355875831485587,0.610864745011086,0.669623059866962,0.75,2,902,5180,1819722,88.12760782241821,0.292368793859447,0.94317081413227,0.003915302780653,0.011308661045306,0.286852589641434,0.352641561513276,779,0.180843938379102,0.38767650834403,0.7098844672657251,0.754813863928113,cikm_v4_repaired_audit
edge_rewire_v2,0.254716098201053,0.942418616459766,0.004287493853546,6,transxion,xgboost,0.011273799337093,0.278781876702154,,1.0,0.333028086142596,0.1794708320051,0.361419068736141,0.6419068736141901,0.687361419068736,0.75,0,902,5180,1819722,88.54191899299622,0.3159317800191,0.9481608855321172,0.003892848792579,0.010491234019824,0.290967226219024,0.357313159066589,779,0.183591123066577,0.422336328626444,0.7163029525032091,0.753530166880616,cikm_v4_repaired_audit
edge_rewire_v2,0.258783133175119,0.937719583603708,0.004601849835701,6,transxion,xgboost,0.013084645378712,0.279827503593675,,1.0,0.33827078076358,0.178484107579462,0.35920177383592,0.655210643015521,0.698447893569844,0.75,1,902,5180,1819722,85.54789233207703,0.310133931656907,0.945940773119968,0.004179222974725,0.012056017985306,0.28586251621271,0.354524057816409,779,0.179128738621586,0.408215661103979,0.7227214377406931,0.766367137355584,cikm_v4_repaired_audit
edge_rewire_v2,0.248507982272376,0.9407305943664872,0.004407951995668,6,transxion,xgboost,0.011887701119697,0.276893391220453,,1.0,0.333878017763015,0.176942046855733,0.354767184035476,0.651884700665188,0.7084257206208421,0.75,2,902,5180,1819722,80.70230793952942,0.310360640216605,0.946078320954685,0.004025914665828,0.011041141367012,0.285494223363286,0.355439368113639,779,0.178433889602053,0.41591784338896,0.7278562259306801,0.766367137355584,cikm_v4_repaired_audit
random_feasible_v2,0.239351858836065,0.926640939232648,0.00357699612929,6,transxion,xgboost,0.008900068083807,0.296573567520875,,1.0,0.336635486571609,0.200311162971606,0.356984478935698,0.618625277161862,0.6829268292682921,0.75,0,902,5180,1819722,86.87394905090332,0.298542343932156,0.937175031001382,0.003258074803373,0.008528440683876,0.325144070367,0.381435113175867,779,0.212867355043685,0.399229781771501,0.718870346598202,0.752246469833119,cikm_v4_repaired_audit
random_feasible_v2,0.237744443208224,0.933447409668724,0.003519301823586,6,transxion,xgboost,0.008590841946956,0.298245614035087,,1.0,0.336870324441232,0.202541699761715,0.356984478935698,0.6086474501108641,0.666297117516629,0.75,1,902,5180,1819722,85.1438775062561,0.302345361565117,0.937650445828299,0.003223566471133,0.0082752913519,0.326280282122048,0.38132888455443,779,0.214343271555197,0.41976893453145,0.712451861360718,0.747111681643132,cikm_v4_repaired_audit
random_feasible_v2,0.241431897321541,0.9343679956302432,0.00356057280253,6,transxion,xgboost,0.008487493684901,0.300434153400868,,1.0,0.340476256815404,0.203290246768507,0.366962305986696,0.6086474501108641,0.669623059866962,0.75,2,902,5180,1819722,81.85211253166199,0.29824492842463,0.9377837854288992,0.003237204159168,0.008120830113249,0.32063395306309,0.375480153824026,779,0.210231814548361,0.405648267008985,0.7163029525032091,0.7509627727856221,cikm_v4_repaired_audit
hard_projected_v2,0.227229788996884,0.894262148326271,0.003802865670929,6,transxion,xgboost,0.015923750480276,0.300333030578262,,1.0,0.335526483139376,0.206580591420241,0.348115299334811,0.5931263858093121,0.65410199556541,0.75,0,902,5180,1819722,90.78888964653017,0.289235083590762,0.93603765893231,0.003470131322059,0.014721683906276,0.324824505424377,0.374530612887977,779,0.216135881104033,0.395378690629011,0.6957637997432601,0.7368421052631571,cikm_v4_repaired_audit
