augmentation,auprc,auroc,brier,candidate_multiplier,dataset,detector,ece,eval_subset,f1,heldout_train_positives,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
curriculum_projected_v2,0.943209882786552,0.9925475506294471,0.000129708901094,8,amlnet,lightgbm,0.000135436879003,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,2,70,385,653543,13.67924189567566,0.857641307818036,0.9628896218193991,0.000170822744414,0.00017522392014200001,0.875,0.8779687927939931,52,0.954545454545454,0.846153846153846,0.8653846153846151,0.8653846153846151
curriculum_projected_v2,0.9522265856749391,0.9971523074028461,0.00011874582610200001,8,amlnet,lightgbm,0.000127847074459,new_pair,0.9333333333333331,0,layering,1,0.9339081334742061,0.9692307692307691,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,3,70,385,653543,14.515826225280762,0.8655736493199471,0.9817107867749321,0.00016627049565,0.00017248435482000003,0.877551020408163,0.8791129491518571,52,0.9347826086956521,0.8653846153846151,0.884615384615384,0.884615384615384
curriculum_projected_v2,0.9407951275112311,0.9926268729474541,0.00012745884414100002,8,amlnet,lightgbm,0.000127698599729,new_pair,0.9343065693430651,0,layering,1,0.934463784682321,0.955223880597014,0.928571428571428,0.9428571428571421,0.9428571428571421,0.75,4,70,385,653543,13.572210788726807,0.861196107467538,0.9772655920866581,0.000164975519962,0.00016562382693700002,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
typology_projected_v2,0.9542577753266671,0.9950832991242471,0.00012479409414100002,8,amlnet,lightgbm,0.00013530799773500002,new_pair,0.9343065693430651,0,layering,1,0.934463784682321,0.955223880597014,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,0,70,385,653543,13.205238342285156,0.862311999278171,0.9743985064376691,0.000159774170059,0.000161208564922,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
typology_projected_v2,0.949175727120742,0.99451435926382,0.00011507046286200001,8,amlnet,lightgbm,0.00011864449445900001,new_pair,0.9420289855072461,0,layering,1,0.942068278673281,0.9558823529411761,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,1,70,385,653543,12.606649398803711,0.864829092531036,0.9858939732336081,0.00015192297668300002,0.00015741560047900002,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.884615384615384
typology_projected_v2,0.949424174184982,0.996006089217296,0.000104634704705,8,amlnet,lightgbm,0.00010275409342300001,new_pair,0.9420289855072461,0,layering,1,0.942068278673281,0.9558823529411761,0.9428571428571421,0.9571428571428571,0.9571428571428571,0.75,2,70,385,653543,13.757148027420044,0.8623722481146141,0.9816357623920081,0.00014632074057,0.000148362221752,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.8653846153846151
typology_projected_v2,0.9507766135902431,0.994172268404488,0.00010927016750000001,8,amlnet,lightgbm,0.00011744754194000001,new_pair,0.948905109489051,0,layering,1,0.9490807959227571,0.9701492537313431,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,3,70,385,653543,14.828192710876465,0.8632592608660771,0.989189274975905,0.00016146897073400003,0.000161264995217,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_typology_projected_v2,0.9516438931492951,0.996617149014778,0.00011722319324900001,8,amlnet,lightgbm,0.00012629760702100002,new_pair,0.9420289855072461,0,layering,1,0.942068278673281,0.9558823529411761,0.928571428571428,0.9571428571428571,0.9571428571428571,0.75,0,70,385,653543,11.80845022201538,0.862325975110088,0.9767450382912901,0.00016134830505500002,0.00016240301176600002,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
typology_projected_v2,0.941981852347435,0.9907062465790911,0.00012641444480800002,8,amlnet,lightgbm,0.000132130977536,new_pair,0.935251798561151,0,layering,1,0.9352087059735671,0.9420289855072461,0.928571428571428,0.9428571428571421,0.9571428571428571,0.75,4,70,385,653543,14.38023328781128,0.865674027041431,0.9810820247349621,0.00014545972215900002,0.00015027053175700001,0.897959183673469,0.8995745020769661,52,0.956521739130434,0.8653846153846151,0.8653846153846151,0.8653846153846151
plausible_typology_projected_v2,0.9267946113995321,0.9902072215380401,0.00013211789279900002,8,amlnet,lightgbm,0.00014346826110800002,new_pair,0.920863309352518,0,layering,1,0.920804877646018,0.9275362318840581,0.914285714285714,0.928571428571428,0.928571428571428,0.75,1,70,385,653543,13.024550437927246,0.8599302990441071,0.9771351650824971,0.00015298248916000002,0.000155183019154,0.8865979381443291,0.888836660504269,52,0.955555555555555,0.8653846153846151,0.8653846153846151,0.8653846153846151
