acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate
0.9492242595204512,curriculum_projected_v2,amlnet,lightgbm,3.802591054867444,0.230847361260025,709,,1.0,0.0,0.0,0.0,0.907913635486268,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,curriculum_projected_v2,amlnet,lightgbm,3.852253110759073,0.23491301404181,709,,1.0,0.0,0.0,0.0,0.8555565151747501,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,curriculum_projected_v2,amlnet,lightgbm,3.887828788204308,0.22642304249706,709,,1.0,0.0,0.0,0.0,0.9013740450501372,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,lightgbm,7.337237269331415,0.259152964652673,709,,1.0,0.0,0.0,0.0,0.743512967731309,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,lightgbm,7.66131920210499,0.25952860435333,709,,1.0,0.0,0.0,0.0,0.6701989021726531,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,lightgbm,7.566545459945242,0.257854708961194,709,,1.0,0.0,0.0,0.0,0.7493126457214251,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,lightgbm,5.977426348102678,0.208138809863891,709,,1.0,0.0,0.0,0.0,0.48082600475654,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,lightgbm,6.172269425030743,0.207750186097749,709,,1.0,0.0,0.0,0.0,0.439541036849672,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,lightgbm,5.980788286302335,0.200451615936779,709,,1.0,0.0,0.0,0.0,0.484784943804143,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
,none,amlnet,xgboost,,,0,,1.0,,,,,0.75,0,,cikm_v3_validity_audit,,
,none,amlnet,xgboost,,,0,,1.0,,,,,0.75,2,,cikm_v3_validity_audit,,
,none,amlnet,xgboost,,,0,,1.0,,,,,0.75,1,,cikm_v3_validity_audit,,
0.523272214386459,feature_noise_v2,amlnet,xgboost,1.768646985573323,6499.725437264607,709,,1.0,0.44428772919605,0.097462139027166,0.023958845912627,2.217620799565354,0.75,0,0.0,cikm_v3_validity_audit,0.500763986835919,0.282154610786486
0.554301833568406,feature_noise_v2,amlnet,xgboost,2.160230721942846,6239.515735323645,709,,1.0,0.406205923836389,0.086844705258645,0.021665138267519,2.141772319908996,0.75,1,0.0,cikm_v3_validity_audit,0.496121297602256,0.283699375377795
0.5416078984485191,feature_noise_v2,amlnet,xgboost,1.713047948402287,6278.967737460155,709,,1.0,0.414668547249647,0.082108869878084,0.020598606746871,2.163515644203512,0.75,2,0.0,cikm_v3_validity_audit,0.496473906911142,0.28312848411579
0.9492242595204512,smote_v2,amlnet,xgboost,0.087558719371175,0.298236532255606,709,,1.0,0.0,0.0,0.0,2.243296503142187,0.75,0,0.0,cikm_v3_validity_audit,0.031029619181946,0.0
0.9492242595204512,smote_v2,amlnet,xgboost,0.040274045428744,0.321114120852353,709,,1.0,0.0,0.0,0.0,2.300999403743802,0.75,1,0.0,cikm_v3_validity_audit,0.034438175834508,0.0
0.9492242595204512,smote_v2,amlnet,xgboost,0.032813645861365,0.30502076565736,709,,1.0,0.0,0.0,0.0,2.283294943065944,0.75,2,0.0,cikm_v3_validity_audit,0.029266572637517,0.0
0.9492242595204512,mixup_v2,amlnet,xgboost,1.503963872070805,0.34755977539911,709,,1.0,0.0,0.0,0.0,1.56608198586787,0.75,0,0.0,cikm_v3_validity_audit,0.042195580629995,0.0
0.9492242595204512,mixup_v2,amlnet,xgboost,1.4278581854671,0.343167506487562,709,,1.0,0.0,0.0,0.0,1.490035441982796,0.75,1,0.0,cikm_v3_validity_audit,0.037141513869299,0.0
0.9492242595204512,mixup_v2,amlnet,xgboost,1.5965158135947162,0.354410054951119,709,,1.0,0.0,0.0,0.0,1.525667516695155,0.75,2,0.0,cikm_v3_validity_audit,0.037376586741889,0.0
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.084351272796302,0.174805128164109,709,,1.0,0.0,0.0,0.0,2.102040531725143,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.091680053372138,0.163342975539703,709,,1.0,0.0,0.0,0.0,2.125487951324352,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,edge_rewire_v2,amlnet,xgboost,0.035984111826062,0.140340827513729,709,,1.0,0.0,0.0,0.0,2.136832452434424,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.020916933595946,0.018054752629796,709,,1.0,0.0,0.0,0.0,2.074340083239419,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.007401120952844,0.017302782702185,709,,1.0,0.0,0.0,0.0,2.077392356667773,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,random_feasible_v2,amlnet,xgboost,0.010388084060244,0.018370265410673,709,,1.0,0.0,0.0,0.0,2.112825082858865,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,hard_projected_v2,amlnet,xgboost,8.149845624569762,0.166837025449528,709,,1.0,0.0,0.0,0.0,0.412957384131624,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,hard_projected_v2,amlnet,xgboost,7.86863744260036,0.162225234401862,709,,1.0,0.0,0.0,0.0,0.398097028335246,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,hard_projected_v2,amlnet,xgboost,8.149642060234097,0.147193916963436,709,,1.0,0.0,0.0,0.0,0.403238815095089,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.77555287070743,0.131465024679144,709,,1.0,0.0,0.0,0.0,0.321820622486704,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.528366412347127,0.132189963870746,709,,1.0,0.0,0.0,0.0,0.314103664306902,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.359493947905471,0.195214575435846,709,,1.0,0.0,0.0,0.0,0.581923596698214,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_hard_projected_v2,amlnet,xgboost,7.841814546572887,0.122491308520281,709,,1.0,0.0,0.0,0.0,0.324729358331781,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.215154365901276,0.185636345473491,709,,1.0,0.0,0.0,0.0,0.545433878484882,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,curriculum_projected_v2,amlnet,xgboost,4.430546839041118,0.173941803301948,709,,1.0,0.0,0.0,0.0,0.548492050798407,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,xgboost,11.201823790224712,0.382673795474056,709,,1.0,0.0,0.0,0.0,0.337329706444504,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,xgboost,10.483013725373928,0.36467437639066,709,,1.0,0.0,0.0,0.0,0.360288531367578,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,typology_projected_v2,amlnet,xgboost,11.241018185053631,0.367345571890468,709,,1.0,0.0,0.0,0.0,0.350119494535185,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.899199289612955,0.254310594965188,709,,1.0,0.0,0.0,0.0,0.26703139100091,0.75,0,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.550695341226392,0.236121233783659,709,,1.0,0.0,0.0,0.0,0.255119176050903,0.75,2,0.0,cikm_v3_validity_audit,0.0,0.0
0.9492242595204512,plausible_typology_projected_v2,amlnet,xgboost,9.075005077193458,0.245202094252196,709,,1.0,0.0,0.0,0.0,0.270072740704091,0.75,1,0.0,cikm_v3_validity_audit,0.0,0.0
,none,transxion,lightgbm,,,0,,0.01,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.01,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.01,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.05,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.05,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.05,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.25,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.25,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,0.25,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,1.0,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,1.0,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,lightgbm,,,0,,1.0,,,,,0.75,2,,cikm_v3_label_scarcity,,
0.9090909090909092,random_feasible_v2,transxion,lightgbm,0.128925128084329,0.01077420896721,22,,0.01,0.0,0.0,0.0,0.188745826274329,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,random_feasible_v2,transxion,lightgbm,0.011940533174387,0.011143690933127,22,,0.01,0.0,0.0,0.0,0.339847248336947,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,random_feasible_v2,transxion,lightgbm,0.130978693378681,0.021937908166037,22,,0.01,0.0,0.0,0.0,0.411704814870398,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,lightgbm,0.016150690708721,0.009813861969211,111,,0.05,0.0,0.0,0.0,0.407477219276777,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,lightgbm,0.040089643889995,0.008172378727239,111,,0.05,0.0,0.0,0.0,0.533890582179108,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,lightgbm,0.009361246633534,0.013476274967772,111,,0.05,0.0,0.0,0.0,0.722357652735355,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,random_feasible_v2,transxion,lightgbm,0.017919851243514,0.007519744132142,555,,0.25,0.0,0.0,0.0,0.511651681589329,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,random_feasible_v2,transxion,lightgbm,0.019553726786814,0.009757902724348,555,,0.25,0.0,0.0,0.0,0.549824655056534,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,random_feasible_v2,transxion,lightgbm,0.03396982432518,0.008436547790113,555,,0.25,0.0,0.0,0.0,0.515842777049995,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,random_feasible_v2,transxion,lightgbm,0.026883505277082,0.008207273348415,2220,,1.0,0.0,0.0,0.0,0.517795288157418,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,random_feasible_v2,transxion,lightgbm,0.028608158330174,0.009480435276698,2220,,1.0,0.0,0.0,0.0,0.50580139476151,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,hard_projected_v2,transxion,lightgbm,12.382160336659275,0.283980223645384,22,,0.01,0.0,0.0,0.0,0.660096747674305,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,random_feasible_v2,transxion,lightgbm,0.030560876319981,0.008365352842407,2220,,1.0,0.0,0.0,0.0,0.528295269064608,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,hard_projected_v2,transxion,lightgbm,11.16908549809264,0.434379808460055,22,,0.01,0.0,0.0,0.0,0.583543653402507,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,hard_projected_v2,transxion,lightgbm,13.468467161478616,0.264949191408216,22,,0.01,0.0,0.0,0.0,0.384410446472979,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,9.75533562723778,0.281915761999938,111,,0.05,0.0,0.0,0.0,0.531585784364903,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,11.63039836899111,0.265110253078487,111,,0.05,0.0,0.0,0.0,0.442910079381953,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,hard_projected_v2,transxion,lightgbm,6.249691476345321,0.218484933919792,555,,0.25,0.0,0.0,0.0,0.500500763952969,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,hard_projected_v2,transxion,lightgbm,10.68337200392645,0.232631893782897,111,,0.05,0.0,0.0,0.0,0.6100723194580441,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,hard_projected_v2,transxion,lightgbm,6.065208349443613,0.194016721420138,555,,0.25,0.0,0.0,0.0,0.509564452693939,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,hard_projected_v2,transxion,lightgbm,6.521277181358392,0.215554777412214,555,,0.25,0.0,0.0,0.0,0.482348545775933,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,hard_projected_v2,transxion,lightgbm,5.541189929036732,0.178861301402485,2220,,1.0,0.0,0.0,0.0,0.487804618034492,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,hard_projected_v2,transxion,lightgbm,5.512781446310549,0.182180725295056,2220,,1.0,0.0,0.0,0.0,0.474749988888639,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_hard_projected_v2,transxion,lightgbm,10.601486255003737,0.140322074321124,22,,0.01,0.0,0.0,0.0,0.206117612827959,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_hard_projected_v2,transxion,lightgbm,9.28284615380391,0.18642735422527,22,,0.01,0.0,0.0,0.0,0.186736823096581,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_hard_projected_v2,transxion,lightgbm,12.866751092304144,0.22901903135388,22,,0.01,0.0,0.0,0.0,0.196939123220353,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,hard_projected_v2,transxion,lightgbm,5.464447898779084,0.184193409725488,2220,,1.0,0.0,0.0,0.0,0.483147832391556,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_hard_projected_v2,transxion,lightgbm,7.507075326487864,0.079481411272843,111,,0.05,0.0,0.0,0.0,0.193410767847056,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_hard_projected_v2,transxion,lightgbm,9.263066559968836,0.125227521457876,111,,0.05,0.0,0.0,0.0,0.204187387128623,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_hard_projected_v2,transxion,lightgbm,8.799025853724942,0.086184674798107,111,,0.05,0.0,0.0,0.0,0.223570794992998,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_hard_projected_v2,transxion,lightgbm,4.197218515147568,0.088133802055628,555,,0.25,0.0,0.0,0.0,0.210920887985182,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_hard_projected_v2,transxion,lightgbm,4.116661761318184,0.089421830542419,555,,0.25,0.0,0.0,0.0,0.207189205497103,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_hard_projected_v2,transxion,lightgbm,4.329285142388997,0.090162495440062,555,,0.25,0.0,0.0,0.0,0.199526752430432,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_hard_projected_v2,transxion,lightgbm,4.160659845661328,0.092137167159652,2220,,1.0,0.0,0.0,0.0,0.21551181375248,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_hard_projected_v2,transxion,lightgbm,4.11912163517136,0.096930585181502,2220,,1.0,0.0,0.0,0.0,0.213497719092007,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,curriculum_projected_v2,transxion,lightgbm,8.743376972421013,0.172209267466556,22,,0.01,0.0,0.0,0.0,0.339877468518303,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,curriculum_projected_v2,transxion,lightgbm,8.57430815923507,0.225990610771167,22,,0.01,0.0,0.0,0.0,0.350644007738903,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_hard_projected_v2,transxion,lightgbm,4.121155383814958,0.096614147935591,2220,,1.0,0.0,0.0,0.0,0.217074438398217,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,curriculum_projected_v2,transxion,lightgbm,10.01658338417638,0.256751126295829,22,,0.01,0.0,0.0,0.0,0.30944001138735,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,curriculum_projected_v2,transxion,lightgbm,7.628699445644679,0.188855438578499,111,,0.05,0.0,0.0,0.0,0.392828470443027,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,curriculum_projected_v2,transxion,lightgbm,7.199999543363504,0.158603791883253,111,,0.05,0.0,0.0,0.0,0.44663435885794,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,curriculum_projected_v2,transxion,lightgbm,6.739745409160113,0.161331424198831,111,,0.05,0.0,0.0,0.0,0.387432494251319,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,curriculum_projected_v2,transxion,lightgbm,3.475211071264479,0.164702915136918,555,,0.25,0.0,0.0,0.0,0.3749361272455,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,curriculum_projected_v2,transxion,lightgbm,3.604682704540979,0.160581150650084,555,,0.25,0.0,0.0,0.0,0.385327270660843,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,curriculum_projected_v2,transxion,lightgbm,3.32820770922323,0.158733898043796,555,,0.25,0.0,0.0,0.0,0.373621702063413,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,curriculum_projected_v2,transxion,lightgbm,3.3320014805156832,0.144284681832318,2220,,1.0,0.0,0.0,0.0,0.388563274784726,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,curriculum_projected_v2,transxion,lightgbm,3.337055015219693,0.1480311793089,2220,,1.0,0.0,0.0,0.0,0.372633083740379,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,typology_projected_v2,transxion,lightgbm,12.391443706407973,0.286267973949712,22,,0.01,0.0,0.0,0.0,0.66295405126383,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,typology_projected_v2,transxion,lightgbm,11.17950505775462,0.434053726172559,22,,0.01,0.0,0.0,0.0,0.583589868034574,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,typology_projected_v2,transxion,lightgbm,13.438860826647645,0.276020850609399,22,,0.01,0.0,0.0,0.0,0.386644816884202,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,curriculum_projected_v2,transxion,lightgbm,3.346631282332257,0.149731703722821,2220,,1.0,0.0,0.0,0.0,0.374972597084023,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,typology_projected_v2,transxion,lightgbm,11.64800085067392,0.261852878353147,111,,0.05,0.0,0.0,0.0,0.43560905752299,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,typology_projected_v2,transxion,lightgbm,9.806797725332247,0.27883992569679,111,,0.05,0.0,0.0,0.0,0.536239033384955,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,typology_projected_v2,transxion,lightgbm,10.706348151677393,0.233307530823948,111,,0.05,0.0,0.0,0.0,0.618676953645373,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,typology_projected_v2,transxion,lightgbm,6.245281127122061,0.219427244063569,555,,0.25,0.0,0.0,0.0,0.498324405106053,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,typology_projected_v2,transxion,lightgbm,6.045769643843895,0.195816671211172,555,,0.25,0.0,0.0,0.0,0.5081750366856801,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,typology_projected_v2,transxion,lightgbm,6.516282191822143,0.215072346142127,555,,0.25,0.0,0.0,0.0,0.487130409926245,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,typology_projected_v2,transxion,lightgbm,5.543634360180475,0.178900239751578,2220,,1.0,0.0,0.0,0.0,0.486420323195215,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,typology_projected_v2,transxion,lightgbm,5.512859952423914,0.181457656582341,2220,,1.0,0.0,0.0,0.0,0.471399829378782,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_typology_projected_v2,transxion,lightgbm,10.59592069451176,0.13834342165737,22,,0.01,0.0,0.0,0.0,0.1986753128436,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_typology_projected_v2,transxion,lightgbm,9.27239324595186,0.189884808992766,22,,0.01,0.0,0.0,0.0,0.181202190637524,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,typology_projected_v2,transxion,lightgbm,5.460550954214923,0.183718128703703,2220,,1.0,0.0,0.0,0.0,0.478685204805214,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,plausible_typology_projected_v2,transxion,lightgbm,12.841972241614114,0.224886058753779,22,,0.01,0.0,0.0,0.0,0.193794326567746,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_typology_projected_v2,transxion,lightgbm,7.444913710419128,0.078123057322041,111,,0.05,0.0,0.0,0.0,0.190772095288051,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_typology_projected_v2,transxion,lightgbm,9.341042858695838,0.126369318966481,111,,0.05,0.0,0.0,0.0,0.203224108974654,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,plausible_typology_projected_v2,transxion,lightgbm,8.797545210256208,0.086535487695064,111,,0.05,0.0,0.0,0.0,0.232697350073394,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_typology_projected_v2,transxion,lightgbm,4.190751405290068,0.088515207744225,555,,0.25,0.0,0.0,0.0,0.211103983240081,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_typology_projected_v2,transxion,lightgbm,4.089768714397945,0.088911070253446,555,,0.25,0.0,0.0,0.0,0.209238747716636,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,plausible_typology_projected_v2,transxion,lightgbm,4.3373489816287645,0.090400046595026,555,,0.25,0.0,0.0,0.0,0.200737787578716,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_typology_projected_v2,transxion,lightgbm,4.165971070373413,0.092534302557954,2220,,1.0,0.0,0.0,0.0,0.215660716702077,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_typology_projected_v2,transxion,lightgbm,4.117594194363984,0.097076920994314,2220,,1.0,0.0,0.0,0.0,0.214786500721776,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,plausible_typology_projected_v2,transxion,lightgbm,4.10318336786665,0.096704440598492,2220,,1.0,0.0,0.0,0.0,0.21747714422302,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
,none,transxion,xgboost,,,0,,0.01,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.01,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.01,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.05,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.05,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.05,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.25,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.25,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,0.25,,,,,0.75,2,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,1.0,,,,,0.75,0,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,1.0,,,,,0.75,1,,cikm_v3_label_scarcity,,
,none,transxion,xgboost,,,0,,1.0,,,,,0.75,2,,cikm_v3_label_scarcity,,
0.9090909090909092,random_feasible_v2,transxion,xgboost,0.026731003524877,0.01077420896721,22,,0.01,0.0,0.0,0.0,0.188745826274329,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,random_feasible_v2,transxion,xgboost,0.01392539762481,0.011143690933127,22,,0.01,0.0,0.0,0.0,0.339847248336947,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9090909090909092,random_feasible_v2,transxion,xgboost,0.028693115536954,0.021937908166037,22,,0.01,0.0,0.0,0.0,0.411704814870398,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.029237452174947,0.008172378727239,111,,0.05,0.0,0.0,0.0,0.533890582179108,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.022151955698308,0.009813861969211,111,,0.05,0.0,0.0,0.0,0.407477219276777,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.945945945945945,random_feasible_v2,transxion,xgboost,0.015066081046439,0.013476274967772,111,,0.05,0.0,0.0,0.0,0.722357652735355,0.75,2,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,random_feasible_v2,transxion,xgboost,0.034155221391834,0.007519744132142,555,,0.25,0.0,0.0,0.0,0.511651681589329,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
0.9495495495495492,random_feasible_v2,transxion,xgboost,0.034636820005318,0.009757902724348,555,,0.25,0.0,0.0,0.0,0.549824655056534,0.75,1,0.0,cikm_v3_label_scarcity,0.0,0.0
0.95,random_feasible_v2,transxion,xgboost,0.057080740391959,0.008207273348415,2220,,1.0,0.0,0.0,0.0,0.517795288157418,0.75,0,0.0,cikm_v3_label_scarcity,0.0,0.0
