augmentation,auprc,auroc,brier,dataset,detector,ece,f1,heldout_typology,label_fraction,mcc,precision_at_0_5,precision_at_k,recall_at_0_5pct_fpr,recall_at_1pct_fpr,rho,seed,test_positives,train_positives,train_rows,training_seconds,val_auprc,val_auroc,val_brier,val_ece,val_f1,val_mcc,val_positives,val_precision_at_0_5,val_precision_at_k,val_recall_at_0_5pct_fpr,val_recall_at_1pct_fpr
random_feasible,0.24412879927150502,0.937289849205971,0.005011102974314,transxion,xgboost,0.015120653025563001,0.257506824385805,,1,0.317045211046031,0.16199198626216302,0.364745011086474,0.6308203991130821,0.68070953436807,1,2,902,5920,1820462,32.97170114517212,0.29693332641435,0.9404705100648131,0.004557548099042,0.014200951746189001,0.276064610866372,0.34992461649940604,779,0.170547323858482,0.39922978177150104,0.73170731707317,0.7599486521181
ours,0.22803674688389602,0.9204922262945371,0.007060599430333001,transxion,xgboost,0.020901602590603002,0.18949501773349,,1,0.261431105410995,0.11177525403466801,0.340354767184035,0.588691796008869,0.6485587583148551,1,0,902,5920,1820462,32.580607891082764,0.27560820264006003,0.9319115431946691,0.006454690498643001,0.019646452686298003,0.20483484037645303,0.290081622570216,779,0.11961206896551702,0.38767650834403006,0.6880616174582791,0.73170731707317
ours,0.227928255169726,0.9220254454796941,0.007208827440886001,transxion,xgboost,0.022304164179741,0.19275067750677502,,1,0.265668016472615,0.113754498200719,0.349223946784922,0.5831485587583141,0.646341463414634,1,1,902,5920,1820462,33.1284818649292,0.28766411510064405,0.9320364631446041,0.006627687162,0.020841024450397,0.20200913242009103,0.287272000720371,779,0.117759795570698,0.400513478818998,0.6829268292682921,0.7278562259306801
ours,0.227725390225215,0.9178111934312361,0.007206662791034,transxion,xgboost,0.022014541454966,0.18895250926237703,,1,0.260981234812776,0.111397934868943,0.348115299334811,0.579822616407982,0.639689578713968,1,2,902,5920,1820462,34.13670086860657,0.28464729683872203,0.9326578454569031,0.006605002585672001,0.020502385051565,0.19906407487401,0.28479101130787804,779,0.11576303119112401,0.40179717586649505,0.6893453145057761,0.73170731707317
none,0.009458397533802001,0.6824683685104741,0.307782706563743,transxion,topology_lr,0.32400494016637205,0.005640918982808001,,1,0.024136744016392,0.002833424213546,0.017738359201773,0.050997782705099005,0.09645232815964501,1,0,902,2960,1817502,40.940208196640015,0.008532319585994,0.7029650250130031,0.28229432661021103,0.29701279817631004,0.005269537974438,0.024668977938416003,779,0.0026461791618950002,0.019255455712451002,0.062901155327342,0.12451861360718801
none,0.061857998826763,0.7987843181084001,0.151484487073513,transxion,topology_lr,0.17656165529043003,0.011858081870015,,1,0.053236908547645005,0.005980129919755,0.119733924611973,0.41352549889135204,0.529933481152993,1,1,902,2960,1817502,41.50641322135925,0.04809684459416701,0.787377908302695,0.14449905557856302,0.167142390416973,0.010170846238385,0.047441595584549,779,0.0051253134093900005,0.09627727856225901,0.41976893453145003,0.45956354300385105
none,0.05265183186869601,0.7294073261031571,0.17102150991710402,transxion,topology_lr,0.205703850453779,0.009917663087168,,1,0.044576512175432,0.004996972823630001,0.12416851441241601,0.40798226164079804,0.431263858093126,1,2,902,2960,1817502,40.95450472831726,0.044619268202966,0.7498669706863871,0.16338629024179901,0.19310026158977803,0.009121579407722001,0.043769181298939,779,0.004592721749368,0.12066752246469802,0.369704749679075,0.38254172015404303
random_graph,0.056043333009868,0.7678784795851711,0.098737580084094,transxion,topology_lr,0.13190825631076802,0.014955216521953002,,1,0.05798602009526101,0.0075711353929770004,0.100886917960088,0.388026607538802,0.5166297117516631,1,0,902,5920,1820462,40.362632751464844,0.047035408375431007,0.7572459824438661,0.09067360195129401,0.12163003738860902,0.013015571139902002,0.051926156875527006,779,0.0065839909808340005,0.10911424903722701,0.41591784338896004,0.47753530166880603
random_graph,0.046197314497730006,0.77436595721235,0.11303450775745501,transxion,topology_lr,0.16224277374675503,0.013219077215644002,,1,0.054509164580534,0.006679400494510001,0.08980044345898,0.33924611973392405,0.464523281596452,1,1,902,5920,1820462,42.69235014915466,0.036218391719901,0.7877474595743521,0.10664368371231,0.153439170622235,0.011702966394008,0.050455660802766006,779,0.005908180653506,0.057766367137355,0.33761232349165604,0.417201540436457
random_graph,0.05748996690915101,0.778495478914981,0.131893466110847,transxion,topology_lr,0.16987024238533202,0.012710524881452,,1,0.05369317969433401,0.006418372177512,0.108647450110864,0.41130820399113005,0.495565410199556,1,2,902,5920,1820462,40.091973304748535,0.047885281140134,0.7806729417197551,0.125596930139344,0.16000951817314701,0.01116208998151,0.04959992738842801,779,0.0056311104457670005,0.110397946084724,0.40821566110397906,0.433889602053915
adv_no_projection,0.04908985449348301,0.7031154492114731,0.104650789871206,transxion,topology_lr,0.140980937836266,0.013162599149860002,,1,0.05027268528900301,0.006660859076593001,0.10421286031042101,0.40022172949002205,0.42350332594235,1,0,902,5920,1820462,42.891841173172,0.042845449539862,0.705565032657201,0.099205977039014,0.13252423178691702,0.011976215069372001,0.048425919904479,779,0.006053935057787001,0.08600770218228401,0.37869062901155304,0.396662387676508
adv_no_projection,0.043456047494338006,0.7443982269147461,0.156112884273127,transxion,topology_lr,0.21870559446707302,0.009473295107756,,1,0.041331153703109004,0.00477366255144,0.09090909090909001,0.353658536585365,0.425720620842572,1,1,902,5920,1820462,42.096944093704224,0.037568860536219,0.7341709840846751,0.148720692849014,0.20783769161787902,0.008186722329149,0.037259379692087,779,0.004122379149679,0.082156611039794,0.36842105263157804,0.38510911424903704
adv_no_projection,0.049107884225288,0.7362195612376681,0.19323348045160701,transxion,topology_lr,0.22595470848770302,0.008546054149823,,1,0.038774254124276,0.004301913377151001,0.10753880266075301,0.36917960088691804,0.458980044345898,1,2,902,5920,1820462,42.04218363761902,0.041052698116219005,0.7441472379541261,0.175901100988842,0.20549780899372103,0.007875756260898,0.037394578190522006,779,0.003963153384747,0.10141206675224601,0.386392811296534,0.42233632862644405
random_feasible,0.064506622896778,0.7490505337331861,0.08377093349992801,transxion,topology_lr,0.124636611463089,0.016798279353815,,1,0.062009308164557006,0.008519786607213,0.12527716186252702,0.46119733924611905,0.492239467849223,1,0,902,5920,1820462,40.27741026878357,0.053468335701465,0.7425179851620021,0.07616113528585,0.113283374283553,0.014771709937332001,0.055924942395773,779,0.007486257743652001,0.10783055198973,0.433889602053915,0.43645699614890804
random_feasible,0.052215184446405,0.767782831041624,0.11857740474668702,transxion,topology_lr,0.17289998623924202,0.012483437544485,,1,0.052306572505014005,0.0063039847819590005,0.114190687361419,0.38913525498891305,0.481152993348115,1,1,902,5920,1820462,41.51782774925232,0.04283639012579701,0.780904630096061,0.11085212222445301,0.16196595099031802,0.011395007342143,0.050101454365021,779,0.005750124487231,0.10654685494223301,0.37869062901155304,0.42875481386392805
